total_population,population_density,male_percent,percent_inhouseholds,percent_marriedhouseholds,percent_cohabitingcouple,percent_solomale,percent_solofemale,percent_occupiedhousingunits,percent_owneroccupied,percent_renteroccupied,median_age,percent_under5,percent_5to9,percent_10to14,percent_15to19,percent_20to24,percent_25to29,percent_30to34,percent_35to39,percent_40to44,percent_45to49,percent_50to54,percent_55to59,percent_60to64,percent_65to69,percent_70to74,percent_75to79,percent_80to84,percent_over85,male_median_age,male_percent_under5,male_percent_5to9,male_percent_10to14,male_percent_15to19,male_percent_20to24,male_percent_25to29,male_percent_30to34,male_percent_35to39,male_percent_40to44,male_percent_45to49,male_percent_50to54,male_percent_55to59,male_percent_60to64,male_percent_65to69,male_percent_70to74,male_percent_75to79,male_percent_80to84,male_percent_over85,Female_median_age,female_percent_under5,female_percent_5to9,female_percent_10to14,female_percent_15to19,female_percent_20to24,female_percent_25to29,female_percent_30to34,female_percent_35to39,female_percent_40to44,female_percent_45to49,female_percent_50to54,female_percent_55to59,female_percent_60to64,female_percent_65to69,female_percent_70to74,female_percent_75to79,female_percent_80to84,female_percent_over85,median_household_income,percent_income_under10k,percent_income_10to15k,percent_income_15to25k,percent_income_25to35k,percent_income_35to50k,percent_income_50to75k,percent_income_75to100k,percent_income_100to150k,percent_income_150to200k,percent_income_over200k,percent_novehicles,percent_1vehicle_perperson,percent_lessthan1vehicle_perperson,under25y_percent_highschool,under25y_percent_somecollege,under25y_percent_bachelors,over25y_percent_highschool,over25y_percent_somecollege,over25y_percent_bachelors,over25y_percent_graduatedegree,bike_volume
-1.018195174,-0.837817467,0.054352611,0.274418639,-0.148402343,2.559431746,1.062530283,0.554673282,-2.427271332,-1.41871244,0.954269512,-0.957410414,2.019826627,1.34479916,0.041338533,-1.128983089,-1.408020965,0.89881806,2.696054238,3.217468779,1.653546686,-0.214834069,-1.92740228,-2.383053796,-1.518049609,-2.56440718,-2.179580137,-1.863330737,-1.55708554,-0.645703728,-0.612105569,2.225402353,1.319551637,0.202595383,-1.087597055,-1.42708095,-0.158370143,2.219183444,3.51219835,1.548438263,0.104063475,-2.101106085,-2.631506187,-1.009875178,-1.88335423,-2.006259936,-1.888811504,-1.466252753,-0.27439385,-1.1497265,1.655674762,1.248356647,-0.146267877,-1.096477888,-1.287287951,1.691080688,3.051748002,2.62551754,1.436696997,-0.453902299,-1.415582545,-1.840185711,-1.785368062,-2.936320153,-2.176198896,-1.726884261,-1.541536473,-0.709806352,-0.372832683,2.288714757,-1.09215825,-1.520194452,-0.616975441,2.040909661,0.66936185,-1.041023607,-0.848107349,-0.652505047,0.093530708,0.501527032,-0.77339514,0.226984452,4.848889372,-2.206026131,-1.065668024,-0.414363688,0.171342838,0.552472831,0.461378464,30874
0.059017103,-0.012997614,-0.035720976,0.399265873,1.00797366,1.880284176,0.549722204,0.83795554,-0.023487298,0.017695032,-0.021742403,-0.441089948,1.180500065,0.039781389,-1.132158685,-1.280654418,-1.291060983,0.573958839,2.129527759,3.464634419,1.711470001,0.00023804,-1.008259618,-1.538184975,-1.009273828,-1.081287043,-0.909471538,-1.093164793,-0.990228398,-0.66106718,-0.215033709,1.388957697,0.105427358,-1.105037622,-1.404436141,-1.312457361,0.412848236,1.8576676,3.076253183,1.637292353,0.456006518,-0.756218399,-1.204969737,-1.513467657,-0.908198667,-0.642845764,-1.18972561,-1.141273477,-0.799574771,-0.587495856,0.883227261,-0.041251113,-1.070193787,-1.086031128,-1.176822204,0.674920468,2.310542364,3.579193478,1.452533744,-0.415679174,-1.026050871,-1.602931531,-0.451544924,-1.135609754,-1.064343945,-0.949545635,-0.826029138,-0.486816334,0.833636122,-0.476971375,0.083274672,-1.29182874,-1.344610952,0.00582893,-0.568064251,0.604009557,-0.47473864,0.544557021,1.609168127,0.706322164,-0.726005541,0.61157816,0.205082236,-1.735813698,2.027046451,-1.755772838,-1.571811235,1.666355058,1.800982963,31193
0.151452864,0.126777386,0.249940473,0.356310076,0.276818351,3.207723681,1.052340455,0.840577731,-0.329825235,-0.612489863,0.543412445,-0.334265024,-0.683032918,-1.634838732,-1.715359311,-1.680628193,-0.850202622,1.7391688,2.407007856,3.86101636,1.251582264,-0.789860375,-1.181118569,-1.427018256,-0.533271332,-0.199880516,-1.213585159,-0.715919294,-0.361317785,-0.446226804,0.03077268,-0.862276347,-1.435735113,-1.922424382,-1.667217909,-1.06923665,1.46309805,2.162986104,3.800810634,1.607911777,-0.311654642,-1.141123301,-0.954270085,-0.390448616,0.159120594,-0.876533737,-0.929041976,-0.552339657,-0.445994341,-0.587495856,-0.473711476,-1.725771745,-1.352419921,-1.586775621,-0.612137771,1.896832301,2.555793647,3.579227434,0.618760854,-1.051935672,-0.985717891,-1.634827485,-0.59114288,-0.495990844,-1.410263992,-0.492213226,-0.186852823,-0.367523762,0.539525504,-0.267676208,-0.308536302,-0.69456457,-0.895189019,-0.17426671,-0.102020654,0.289789739,0.070954089,0.050531406,0.982330429,1.32595851,-0.254104771,1.154113362,-1.582976467,-0.19837754,1.465178893,-1.094514806,0.107724077,1.471425668,0.049813226,32683
-0.0576895,-0.034165637,-0.664724108,0.356119979,0.04550316,2.750329146,0.328995871,0.970294651,-2.222303107,-0.227291205,-0.182696044,-0.49450241,0.108117223,-0.639242383,-0.908049528,-1.064820267,-0.918995608,1.313007688,2.023990528,2.53915915,1.591236452,1.620738994,-0.767126059,-1.014634122,-1.725754755,-1.641440409,-0.987004718,-0.897287109,-1.071574148,-0.715109775,-0.158309158,0.215632864,-0.281377082,-0.85242658,-1.085791029,-1.074124864,0.702262363,1.718018099,2.290804267,1.601996507,2.200987357,-0.651156064,-0.298894623,-1.734329962,-1.787520863,-0.775799053,-0.90218358,-0.976476026,-0.691003074,-0.699941985,0.0083425,-0.919347456,-0.883945124,-0.972222496,-0.732875481,1.69612356,2.227981803,2.594334267,1.289457673,0.75956059,-0.711970499,-1.434251463,-1.529635624,-1.394379745,-1.091648682,-0.850195074,-1.092135754,-0.615938173,0.95870331,0.001417577,-0.576617495,-1.116162807,-0.360162908,-1.056735345,-0.455570969,-0.357133415,0.386881458,1.133587563,1.206869306,1.309253036,-0.422005656,1.662253211,1.459296075,0.129186178,-0.650374611,-1.576288515,-0.057684704,1.62922565,1.18767006,33071
0.479367435,0.323462818,0.443181984,0.263297336,-0.022294541,3.90448578,1.085607098,0.621628718,-0.355891772,-0.986772307,0.907602286,-0.708152258,-0.861012216,-1.451464992,-1.774256822,-1.639522425,-0.1992436,2.167363681,3.797000201,3.197355906,0.71824605,-0.737279408,-2.094812058,-1.859684019,-1.816865271,-1.398755457,-1.099513222,-1.008389901,-0.85875377,-0.462045805,-0.385207363,-0.685692472,-1.24854529,-1.851961768,-1.621990498,-0.520636555,1.750407553,3.640849294,3.046964566,1.23363653,-0.729125659,-1.61433101,-1.366850751,-1.301028336,-1.444496008,-0.828877742,-1.265581617,-0.871916851,-0.608058143,-0.924834243,-0.988392987,-1.567995572,-1.541643484,-1.554860953,0.076653071,2.433460243,3.809606415,3.06709777,0.010318866,-0.551189654,-2.12497967,-2.033882139,-2.071524178,-1.223303416,-1.248344512,-0.723348312,-0.791057984,-0.304706333,0.505387918,-0.432122411,-0.08169837,-0.308099518,-1.216204685,-0.462419734,-0.519852844,1.620603084,0.171476433,0.981579681,0.130953854,0.976303021,-0.873771538,1.260708954,-1.582976467,0.03937032,0.634592067,-1.179533696,-0.452121027,2.149037356,0.106302573,33828
-0.595779238,-0.46448737,-0.250278947,-0.859318208,-1.523224539,0.771727566,1.000075391,0.392070523,-0.473715688,-0.911610746,0.811943667,-1.064235338,0.514695748,-0.465515792,-0.959360174,-0.320670125,0.849101218,1.867729229,1.610232816,0.664716951,-0.423064554,-1.614273197,-1.807063447,-1.023397481,-1.232979125,-1.049387111,-0.861561863,-0.794508249,-0.716949577,-0.836046007,-0.933544693,0.416516678,0.1316999,-0.660549059,-0.277096867,0.523623959,1.789202991,1.721947883,0.462856889,-0.528535421,-1.439309061,-1.960776744,-0.8072134,-1.442534416,-0.531427853,-1.124575184,-0.954070417,-0.376627439,-1.084555643,-1.1497265,0.558228426,-1.01314485,-1.181938082,-0.339537281,1.028717866,1.853725086,1.456970013,0.823679453,-0.217471283,-1.386503182,-1.343996578,-1.05612497,-0.914108078,-1.398055809,-0.595859812,-0.628443933,-0.927141246,-0.586278615,-0.581485921,0.270511363,1.031869662,-0.009467433,-0.788183797,1.248488845,-0.487711906,-0.819221383,-0.431657635,0.753567859,-0.336835473,1.524777331,-0.591493491,1.189429822,1.677979513,-0.747839259,-0.16667993,-0.414363688,0.01865781,0.524625775,0.574357156,33884
-0.876701327,1.506277661,-1.352293205,0.274806272,-1.050650829,-0.198276638,0.240208026,0.801688564,-0.189314887,-0.796811542,0.750831516,-0.565719026,-0.65646239,-0.887119162,-0.108648233,-0.95426795,0.598672543,1.202253983,1.108030996,0.679472023,0.09202003,-0.980256427,-0.760376566,-0.783483455,-0.184091969,-0.614535199,-0.517436629,0.135619362,-0.512430717,-0.242458105,-0.706646488,-0.467518547,-0.934658914,0.286560137,-0.976224074,1.05361989,1.50107249,1.515578582,0.627228498,0.910775594,-1.164411531,-1.261379512,-0.923882847,-0.774807336,-1.519169525,-1.19276079,-0.427067759,-0.509439334,-0.509782264,-0.330476134,-0.747230414,-0.772485019,-0.430005475,-0.861564363,0.250802434,0.951106292,0.760490531,0.695170948,-0.633996148,-0.610190759,-0.260361234,-0.57982909,0.264942685,0.083966839,-0.035341744,0.464572842,-0.516602582,-0.13210024,-0.597420575,1.212339613,-0.659104016,0.341864431,-0.488569175,0.654173234,-0.680557532,-0.024430079,-0.402936965,0.050531406,-0.121652383,1.964456107,-0.664240432,1.940955664,-0.740402042,0.509582753,0.488017921,-0.556061837,-0.134027218,0.311131682,0.437168744,33920
-0.058722302,-0.48235553,0.181231325,0.295662075,-0.857637909,1.587274133,0.980379411,0.630272207,-0.6913109,-1.167329609,1.024199528,-0.441089948,-0.993104228,-0.391060501,-0.371223972,-0.067731158,0.331286982,0.644127616,0.863036564,0.851379712,1.13892806,0.371851441,0.193085851,-0.454250892,-0.64770351,-0.777389504,-1.003544081,-0.741082829,-0.617796196,-0.404525918,-0.215033709,-1.017145474,-0.442842772,-0.233035003,-0.096808245,0.010214742,0.684880079,0.725528775,0.527286559,1.236077744,0.208337232,0.413753076,0.329343287,-0.760366521,-0.636491598,-0.859401233,-0.910378848,-0.6100332,-0.404092111,-0.571432124,-0.908886403,-0.325257913,-0.501322167,-0.045139703,0.559458182,0.58595214,0.964795077,1.129213769,0.811150451,0.454597687,-0.019283344,-1.059956208,-0.464792213,-0.828576938,-1.050547867,-0.553602923,-0.584212987,-0.334644229,-0.379297275,0.524655494,-0.12294163,0.429697398,1.18071229,-1.164792729,0.139036378,0.215855664,-0.56090065,0.620560962,-0.542662777,1.747811469,-0.277426642,1.819926926,0.140763578,-1.23390155,-0.191108954,-0.319898255,-0.973794874,0.162614051,0.743825195,34221
1.691360346,-0.001795823,-0.520293745,-0.251253261,-0.682761633,2.189527734,0.638630948,0.330828882,0.773345093,-1.014833883,1.141952906,-0.85058549,-0.445156851,-0.849907967,-1.162496491,-1.171164564,-0.186221839,2.370392379,2.927119856,2.466196452,1.154402252,-0.997226584,-2.374344575,-2.236896131,-2.018268183,-1.770965399,-1.198827172,-0.920826495,-0.731932768,-0.00988527,-0.612105569,-0.493845283,-0.721963431,-1.216126319,-1.141269197,-0.174200319,2.029233908,2.818190295,2.43274407,1.336136784,-0.366097042,-2.242387647,-2.15526633,-1.76406139,-1.422159195,-1.259716274,-0.652038433,-0.94321577,-0.360125381,-1.005152906,-0.371026572,-0.908420631,-1.013462449,-1.116512787,-0.180528484,2.523657534,2.930242073,2.312014991,0.765652827,-1.317441886,-2.047084475,-1.999044815,-2.0023159,-1.911996028,-1.079560207,-1.067083528,-0.556493252,0.124143999,0.594077594,-0.417172756,0.186382823,-0.835097316,-0.231756642,-1.200811857,-0.214513936,0.27130622,0.458683133,1.190590518,0.449050596,0.910772683,-0.452186013,0.896250182,-0.939789883,1.07489433,0.302357336,-1.387357649,-0.732043579,1.360037445,0.905223328,34399
1.671220711,0.994698457,0.051887122,-0.178506116,1.505537968,0.252300178,0.792336989,1.399449295,-1.443753885,0.147051093,-0.409215449,0.858613294,0.345379451,0.160301061,-0.349914908,-0.931615465,-1.137910454,-0.413259084,-0.576184821,0.416718563,0.237196636,0.665600149,-0.114273671,0.167152878,-0.027378038,0.660880001,1.269658229,1.572263489,1.161632519,0.713854411,1.392161914,0.375479662,-0.067936139,-0.432234718,-1.134880183,-1.444419514,-0.71832538,-0.942188292,0.540785709,0.701990417,1.180600301,0.333773791,0.915032674,0.216436679,0.881450024,1.080651774,1.492126861,1.185728498,1.478565342,0.360264371,0.276641592,0.36049661,-0.248113805,-0.687745501,-0.811009512,-0.16258735,-0.208328525,0.252881542,-0.285894741,0.030985059,-0.462998991,-0.482271324,-0.230568051,0.416078628,1.351687759,1.549671673,1.091012794,0.228886442,3.698783339,-0.49192103,-0.700347276,-0.870230502,-0.959392152,-1.128773601,-1.451940037,-0.893155457,-0.575260985,-0.04447352,3.78906639,1.010831638,-0.626550513,0.959212559,-0.103647324,-1.978844843,1.929330354,-2.058062224,-1.406402455,1.564249187,2.656393064,35009
-0.090222757,0.171089759,-0.206391909,-0.048120362,1.68062287,0.928948566,-0.530597803,0.006481603,0.169969243,0.579086056,-0.539742554,-0.085006868,1.264400127,1.140995874,-0.153645743,-0.885981186,-1.21998085,-0.322432475,0.461738213,2.250021935,3.341528718,1.9231129,-0.175682639,-0.794875444,-1.107360492,-1.042081274,-0.978752866,-0.944027417,-0.906732264,-0.861468501,-0.044860055,1.170505179,1.40039695,0.287946494,-0.995216316,-1.526948196,-0.420951492,0.353099928,1.826843974,3.093595075,1.404465263,0.068334802,-0.725192998,-1.074242935,-1.134065014,-0.988025381,-0.865910568,-1.280660752,-0.865674711,-0.18590254,1.246735698,0.793352962,-0.594172422,-0.731355063,-0.891386468,-0.238143867,0.54869682,2.504187132,2.936060462,1.965433558,-0.333758801,-0.73759992,-1.007213457,-0.875323973,-0.906970653,-0.946019588,-0.59199018,-0.716406694,2.841827846,-1.045058256,-0.824077057,-1.520194452,-0.702579619,-1.380907497,-1.580503788,-0.560452121,0.128395428,1.532608252,3.227719198,-0.119495623,-0.408173481,0.674507551,1.23418077,-1.159935549,0.258385093,-2.067508767,-1.839010035,2.436790265,2.131849134,35677
-0.18937173,3.304627187,-0.615838344,-2.132282062,0.639609535,-0.64089895,0.179651026,0.56524305,-0.386785151,0.131949283,-0.200867813,-1.277885186,-0.72451875,-1.1851303,-1.010709606,0.233925457,3.939451923,1.223237887,0.350040036,-0.871134277,-2.60085431,-2.247206466,-1.461131868,-0.683903656,-1.107634494,-0.41587252,-0.505389137,0.119623359,0.620873284,0.2043224,-1.046993796,-0.558984115,-1.199117374,-1.142330578,0.168441122,3.57024199,1.16579888,0.509721883,-0.577778552,-2.069143273,-1.751273652,-1.585830148,-0.286732262,-0.669552035,-0.619744022,-0.462605722,0.214755654,0.729605262,0.610330268,-1.406746223,-0.815542918,-1.085763871,-0.799562179,0.278037227,3.894973514,1.213687105,0.20570638,-1.080395638,-2.599034966,-2.160114093,-1.093491441,-0.899726201,-1.3399684,-0.223458808,-0.512959293,0.033089284,0.498326937,-0.031402542,1.197694769,-0.581618959,-1.09215825,0.148631906,-1.344610952,-1.290859677,0.733643726,-0.930122495,-0.072649261,-0.329488298,2.301496331,0.593499022,-0.630958996,0.088026947,-0.91406242,-1.387116837,2.549827571,-1.708540121,-1.81356253,0.422519904,1.841332496,36049
-0.853463287,1.567078359,-0.976699768,0.399265873,2.149004863,-0.345837597,-0.162464224,1.409281608,-2.639543486,1.089712476,-1.557343446,2.621224541,-0.909005746,-0.218424566,0.082219717,-0.359111985,-0.988765049,-1.400677686,-1.255807077,-1.506954555,-1.858183725,-0.36662809,0.712670105,1.335668384,1.274969599,2.029905104,2.472548847,4.156157761,1.642006533,1.895726814,2.848092066,-0.6749836,-0.268888358,0.01585035,-0.108999629,-1.164546506,-1.425962955,-1.374603665,-1.683951831,-0.962636262,-0.291978428,0.733121317,1.584509392,0.900640913,2.067702815,1.977485365,3.791420024,3.115191631,2.415487856,2.320039757,-1.032254047,-0.150775857,0.144422729,-0.529015565,-0.784375807,-1.32566682,-1.108556486,-1.21654697,-2.326884581,-0.336965533,0.582132468,0.977484839,1.422642321,1.818500206,2.655439638,4.119699713,0.556278049,1.28429578,3.502010208,-0.103230006,-0.535374234,-1.379661706,-1.387413041,-1.885175289,-2.014406446,0.178888627,-0.101369931,0.221540273,3.648729592,0.561857558,-0.852356754,1.115598015,0.211514102,-2.206026131,2.456997279,-1.916364074,-1.877181292,0.79381398,3.576362419,36315
0.655460142,1.264696222,-1.5403741,0.33570324,0.983102577,0.836894919,1.513769515,3.39815565,-0.663641115,-0.289775209,0.164186712,0.733984216,-0.315697206,-0.726577074,-1.699736193,-1.614336977,-0.800168449,0.23002057,0.671501734,0.850212407,0.041702139,-0.646643731,-0.928635735,-1.144604695,0.093996036,-0.014254651,1.833245174,2.793743909,2.087580575,1.475873493,0.673650929,0.003919919,-0.754657837,-1.584403996,-1.606640539,-1.084251868,0.309805549,0.738571752,1.130475717,0.120001155,-0.113987271,-0.589551487,-0.860016255,0.797634891,-0.39893523,0.633870752,2.124362567,2.507677497,1.767875845,0.729730223,-0.525086328,-0.636866396,-1.653004974,-1.501052412,-0.544789693,0.167470013,0.610530327,0.564999185,-0.01843321,-0.915626575,-1.001298022,-1.19640498,-0.433389377,0.241816773,2.500892455,3.000763589,1.663793229,1.019093431,2.147082597,-0.790914125,-0.844698688,-0.729697756,-0.745381708,-1.290859677,-1.034107847,-0.079880635,-0.015207921,1.77962106,2.048890094,1.602924126,0.257551921,1.631992672,-1.261383175,-1.561465267,2.979778399,-2.001382964,-1.915352549,0.394672849,3.93143831,36320
-0.20073255,-0.101071693,0.103077341,0.320250517,0.731214229,2.589033085,0.683130605,0.903977849,-0.423270849,0.589113982,-0.658210633,-0.031594406,0.220729908,-0.096041874,-1.128898852,-1.125092203,-1.184880728,-0.116347815,1.519081519,2.051934316,2.373362393,1.794624537,0.257513426,-0.486900694,-1.33365266,-0.796849009,0.011466153,-0.177402151,-0.666455319,-0.495686437,0.106405416,0.560782727,-0.358659994,-1.153912738,-1.367456839,-1.249293362,0.181412187,1.312096585,1.713590431,1.635018019,1.122389454,0.613866085,0.302999184,-0.786914117,-0.945599406,-0.180742375,-0.558418907,-0.899927832,-0.272226488,-0.089520144,-0.134655772,0.159256108,-1.014614125,-0.831233704,-1.045745123,-0.349666298,1.662744962,2.236936892,2.675355919,2.024254231,-0.081839943,-1.087904657,-1.657607515,-0.591649384,0.179040502,0.139269591,-0.451634661,-0.516522444,0.880646188,-0.402223101,-1.09215825,-1.063463028,-0.531371264,-0.300333658,-1.13053066,0.751877706,-0.302414621,0.088533376,2.123736387,0.958494633,0.410294394,1.405447906,-0.45096808,0.720914183,0.121582557,-1.632967775,-1.215546169,1.805590336,1.768703336,36561
1.909281526,1.479493563,-1.154556485,0.371027276,0.835150553,0.787054359,2.213512482,3.238037827,-1.652530733,-0.514036438,0.204259594,-0.334265024,-0.152030007,-1.231375582,-1.433481698,-1.588961322,-0.321150838,1.524932461,1.761865139,1.158454483,-0.118841139,-0.647343491,-1.326144698,-0.955462408,-1.063973836,-0.40704966,0.228429188,0.844602452,0.327440042,0.684783263,-0.044860055,0.058394983,-1.053254766,-1.238067171,-1.591041302,-0.826726698,1.302705499,1.730589546,1.114794701,0.152437121,-0.283275003,-1.051506315,-0.638652461,-0.609912163,-0.462788934,0.154850333,0.588987091,0.516196252,1.001461769,-0.523240926,-0.30234497,-1.28946794,-1.484925883,-1.473259398,0.052556971,1.607986086,1.741252683,1.13005594,-0.328277932,-0.793769961,-1.290212649,-1.061557626,-1.298327007,-0.347323801,0.24664565,0.93610002,0.158743789,0.385923752,2.090347289,-0.566669304,-0.535374234,-1.168862587,-1.23760573,-1.236830985,-0.921614565,-1.299792868,1.234141221,0.658562933,2.479256275,1.723408964,-0.736918483,2.241736986,-0.579605396,-1.186351978,1.084086114,-1.954150248,-1.533639978,1.787025632,2.494994932,36731
0.636353309,-0.118584421,0.00627009,0.399265873,1.599165263,2.077578141,0.813190557,1.399353428,-0.14925471,0.815543108,-0.831266289,0.324488674,0.15811519,-0.477184621,-0.787409608,-1.270770861,-1.442244163,-0.357532637,1.299804773,1.630132759,1.691085589,1.043840951,0.127169663,-0.654301136,-0.80492578,0.165441577,1.208384925,0.720052336,-0.107747895,-0.444548939,0.57911001,0.349387393,-0.143108433,-0.762787549,-1.288954598,-1.328831763,-0.592064234,0.652754188,1.316299362,0.959665679,1.045305438,0.267107302,-0.185615799,-0.41515578,-0.075018311,1.265519219,1.161672786,0.299088519,-0.151630615,0.103244649,-0.046532578,-0.785523655,-0.755234038,-1.173273336,-1.422506076,-0.164905872,1.862905848,1.825449344,2.121618131,0.808711566,-0.001160031,-0.953505264,-1.047382298,0.364680447,1.089711086,0.343026492,-0.399547962,-0.507417338,1.960006355,-0.46202172,-0.762212167,-0.360799298,-0.788183797,-1.470955317,-1.484080975,-0.227748784,0.185836768,0.734566873,2.432477342,0.897718597,-0.119826061,1.221908974,-1.582976467,-0.705572973,1.939101964,-2.114741484,-1.584534988,1.137261,2.946909702,37077
-1.213394714,-0.673282589,0.23105107,0.399265873,0.27290611,3.45579077,0.991245852,0.958084617,-0.224683921,-0.698509861,0.647453777,-0.708152258,-0.51663214,-1.714430113,-1.820369733,-1.692960695,-0.571041255,2.444539181,3.968624628,3.87890678,0.687755996,-1.698238316,-2.042397506,-2.444160093,-1.460019176,-1.19199058,-1.269274812,-1.370993426,-0.613763264,-0.748188551,-0.385207363,-0.144854077,-1.671804088,-2.08907438,-1.836417795,-1.306699168,2.274487806,4.152545363,3.701971689,2.094747332,0.062053981,-2.107858238,-2.309322825,-1.665926395,-2.147814608,-0.885788376,-1.52126636,-0.633577021,-0.930807035,-0.924834243,-0.852916359,-1.638558437,-1.382466471,-1.450661425,0.062389886,2.492141977,3.647842717,3.723598958,-0.952858559,-2.987957322,-1.597881075,-2.219423869,-1.100042175,-0.225975473,-1.501432135,-1.160233574,-0.558171424,-0.531002377,1.632438633,-0.940410673,-0.432266083,-0.835097316,0.624285135,-0.768582322,-1.307305817,-0.320166378,-0.115730266,1.285595445,1.712081779,1.112493349,-0.102036156,1.286293309,-0.740402042,0.393350466,0.776280408,-0.886690853,-1.279164931,1.814872688,0.792244635,37104
-0.084542347,0.03979861,0.753916474,0.224326826,1.031940592,1.793331853,1.745431206,0.493889487,-0.295271919,-0.254867245,0.197198924,-0.49450241,1.195791092,-0.761477008,-1.152235714,-0.816480858,-1.00020243,0.768875195,2.128425463,3.224967143,1.886080775,-0.257031104,-0.319386309,-1.261528242,-1.396975064,-1.61957183,-1.475398234,-0.880009023,-1.062296223,-0.54870053,-0.101584606,0.652760827,-0.828539898,-0.995545649,-0.71464605,-1.265006087,0.340865047,1.691038643,2.420386826,2.290011929,0.53047594,0.178473136,-0.860673027,-1.196618863,-1.212580699,-1.143558959,-0.361597348,-1.076273978,-0.372008893,-0.796324381,1.627523385,-0.65525466,-1.245696595,-0.879371637,-0.704864663,1.10543447,2.493104514,3.838584703,1.020288293,-0.993600276,-0.706376939,-1.444713944,-1.410678344,-1.847471085,-1.657754247,-1.241459974,-0.976979801,-0.531412389,2.168007463,0.225662399,-0.865320318,-0.958063468,-0.46716813,-0.228295402,-1.950124571,-1.1334412,-0.216252611,1.152588548,2.366986837,1.328637737,-0.871795883,1.493645343,-0.058624263,0.012953891,0.277928312,-1.840791728,-1.368231197,0.951613962,2.616043531,37560
-0.708871035,2.335869404,0.329331107,-0.049179376,-0.040425394,1.588232238,0.925969745,0.904817598,-0.261700885,-0.257303011,0.205744677,-0.191831792,-0.39886621,-0.750267833,-1.233048779,-0.96959733,-0.098462334,1.106160852,1.044480404,0.688258355,0.16598218,-0.363808507,0.905217068,0.672386338,-0.415885962,-0.603186204,-0.693862808,-0.217581952,-0.555086734,-0.098520284,-0.025951871,-0.397987859,-0.926314339,-1.369458703,-1.005283197,-0.032032129,1.098310291,1.055528916,0.568807816,-0.065930375,0.170646379,0.777472632,0.824460686,-0.222797237,-0.893194887,-0.58364087,-0.262110864,-0.155318914,0.334856314,-0.330476134,-0.387888757,-0.528712199,-0.990641088,-0.879736052,-0.15000002,1.071320802,0.995580179,0.758979617,0.396405881,-0.787586942,0.867890824,0.459637703,-0.532853135,-0.278409848,-0.730478346,-0.153936941,-0.822697295,-0.285969536,0.300420632,1.003044447,-0.803455427,-0.290532925,0.196264247,-0.606496246,-0.616275657,-0.70832027,-0.374216295,2.311648646,-0.04680609,0.992605959,0.151262825,0.814205003,1.092679722,-0.09799511,-0.161794125,-1.207873326,-0.312159751,1.174390407,0.743825195,37916
-0.102099978,0.602115229,0.045513713,0.18303593,0.785322868,-0.11826861,1.093520701,1.164142774,0.621699373,0.753259995,-0.628758398,1.570779454,-0.636625094,-0.503840224,-0.438141212,-0.484719431,-1.0527024,-0.774138033,-0.76497097,-0.470404916,-0.022864093,2.021788276,0.594374805,-0.202255563,0.916074195,0.71816798,1.602208154,0.903356021,1.905238338,2.332930084,1.448886465,-0.703842744,-0.260253549,-0.230441047,-0.517519121,-1.089685716,-0.729405204,-0.724505792,-0.519940306,0.911169026,1.617219006,1.21313781,-0.238855477,-0.028009587,0.983675415,1.493049587,0.782782827,1.765283316,2.20435461,1.548980589,-0.537422518,-0.722078242,-0.629045767,-0.42818817,-0.945249037,-0.784139121,-0.77369395,-0.371470777,-0.98431052,1.940056756,-0.028390117,-0.133455241,1.648259601,0.429192926,1.596578051,0.951060241,1.919241717,1.981791724,-0.547291627,1.197389959,1.588653678,-0.536465231,-0.253157686,-0.80460145,-0.825191752,-0.024430079,-0.58962132,0.354547169,0.046751775,1.638335049,-0.356475944,1.980533731,0.192218504,-0.108561682,-0.32791149,-0.801671963,-0.68114857,0.385390497,0.211211359,38136
0.801601597,-0.075621381,0.451335137,0.161051506,-0.856891356,3.364056781,0.889667769,0.1911076,-0.998721198,-1.044650487,0.846998319,-1.046431184,-1.130883258,-1.76712856,-1.733280693,-1.475941716,0.153907771,4.083590537,3.49010505,2.483345541,-0.424387658,-2.139096602,-2.556379136,-2.088153134,-2.209356188,-1.607091837,-1.08125495,-1.216405633,-0.76599331,-0.756828622,-0.782279223,-1.090690468,-1.843282461,-1.668436796,-1.536715143,-0.541226211,4.299979758,3.341352583,3.255287188,-0.027965946,-1.032166013,-2.509208626,-2.072842123,-2.612990227,-1.497504622,-1.103470145,-1.179447456,-0.795587185,-0.724131064,-1.197917698,-1.102903792,-1.565065365,-1.660010698,-1.327357418,0.713052616,3.765894956,3.506797874,1.389107131,-0.756580024,-2.708264167,-2.112748783,-1.80438493,-1.572579425,-1.556100271,-0.976863936,-1.158770038,-0.689584954,-0.637540335,1.163528829,-0.80586378,-0.576617495,0.341864431,-0.381563953,-0.44441017,-1.371587693,-0.43106749,0.631007152,0.487554066,1.347206104,0.940969832,-0.302213077,0.959028274,-0.412376885,-2.206026131,2.344623767,-1.009495916,-0.833833598,1.842719744,0.259630798,38185
