GEO_ID,NAME,AREALAND,AREAWATR,AREALAND_SQMI,AREAWATR_SQMI,INTPTLAT,INTPTLON
1400000US13123080401,Census Tract 804.01; Gilmer County; Georgia,87951899,14838,33.958,0.006,34.5890712,-84.5664839
1400000US13123080402,Census Tract 804.02; Gilmer County; Georgia,44440024,5294164,17.158,2.044,34.6264386,-84.5993087
1400000US13123080403,Census Tract 804.03; Gilmer County; Georgia,57653756,6003661,22.26,2.318,34.6596714,-84.5930006
1400000US13123080500,Census Tract 805; Gilmer County; Georgia,152320889,170503,58.811,0.066,34.5946953,-84.4290947
1400000US13125010100,Census Tract 101; Glascock County; Georgia,372299245,1832723,143.746,0.708,33.2274908,-82.6069126
1400000US13127000101,Census Tract 1.01; Glynn County; Georgia,3185880,8381943,1.23,3.236,31.1331271,-81.3585938
1400000US13127000103,Census Tract 1.03; Glynn County; Georgia,3032596,22417,1.171,0.009,31.1465032,-81.3877287
1400000US13127000104,Census Tract 1.04; Glynn County; Georgia,5871950,2339426,2.267,0.903,31.1489608,-81.409408
1400000US13127000201,Census Tract 2.01; Glynn County; Georgia,5975599,408558,2.307,0.158,31.1739782,-81.3674265
1400000US13127000202,Census Tract 2.02; Glynn County; Georgia,6876512,270986,2.655,0.105,31.1765924,-81.3966427
1400000US13127000301,Census Tract 3.01; Glynn County; Georgia,17305067,11213297,6.682,4.329,31.2040448,-81.3324392
1400000US13127000302,Census Tract 3.02; Glynn County; Georgia,95165631,29237745,36.744,11.289,31.2501806,-81.3283972
1400000US13127000303,Census Tract 3.03; Glynn County; Georgia,12136436,1516520,4.686,0.586,31.1998068,-81.3850755
1400000US13127000403,Census Tract 4.03; Glynn County; Georgia,68149807,19983204,26.313,7.716,31.2531748,-81.4240083
1400000US13127000405,Census Tract 4.05; Glynn County; Georgia,12088379,68358,4.667,0.026,31.2385719,-81.470864
1400000US13127000406,Census Tract 4.06; Glynn County; Georgia,31134611,2231668,12.021,0.862,31.245488,-81.5570965
1400000US13127000407,Census Tract 4.07; Glynn County; Georgia,16351047,84578,6.313,0.033,31.2693043,-81.5175537
1400000US13127000408,Census Tract 4.08; Glynn County; Georgia,26623035,518892,10.279,0.2,31.2762003,-81.4693887
1400000US13127000409,Census Tract 4.09; Glynn County; Georgia,173275392,3302993,66.902,1.275,31.3472913,-81.5303055
1400000US13127000501,Census Tract 5.01; Glynn County; Georgia,8882158,713675,3.429,0.276,31.1758557,-81.4752849
1400000US13127000503,Census Tract 5.03; Glynn County; Georgia,6499238,651047,2.509,0.251,31.1988891,-81.4671337
1400000US13127000504,Census Tract 5.04; Glynn County; Georgia,2736335,8423,1.057,0.003,31.2209825,-81.467407
1400000US13127000601,Census Tract 6.01; Glynn County; Georgia,8385321,172578,3.238,0.067,31.2250536,-81.5113698
1400000US13127000602,Census Tract 6.02; Glynn County; Georgia,9567483,2341821,3.694,0.904,31.2133935,-81.5366684
1400000US13127000701,Census Tract 7.01; Glynn County; Georgia,6160232,214132,2.378,0.083,31.207756,-81.4880673
1400000US13127000702,Census Tract 7.02; Glynn County; Georgia,10227268,2109043,3.949,0.814,31.1828244,-81.5134068
1400000US13127000800,Census Tract 8; Glynn County; Georgia,10051670,5772592,3.881,2.229,31.1402126,-81.5086931
1400000US13127000900,Census Tract 9; Glynn County; Georgia,21506549,14063727,8.304,5.43,31.1261435,-81.4571145
1400000US13127001001,Census Tract 10.01; Glynn County; Georgia,153031056,66400469,59.086,25.637,31.123682,-81.521419
1400000US13127001002,Census Tract 10.02; Glynn County; Georgia,372632297,1639829,143.874,0.633,31.2427866,-81.6730385
1400000US13127990000,Census Tract 9900; Glynn County; Georgia,0,255438863,0,98.626,31.1427304,-81.3044534
1400000US13129970101,Census Tract 9701.01; Gordon County; Georgia,71013928,257535,27.419,0.099,34.5591972,-84.8212221
1400000US13129970102,Census Tract 9701.02; Gordon County; Georgia,182241585,544578,70.364,0.21,34.5514829,-84.7329374
1400000US13129970201,Census Tract 9702.01; Gordon County; Georgia,83022662,1287746,32.055,0.497,34.608572,-84.9326798
1400000US13129970202,Census Tract 9702.02; Gordon County; Georgia,144489649,1141369,55.788,0.441,34.5350445,-85.0513456
1400000US13129970301,Census Tract 9703.01; Gordon County; Georgia,16464072,323967,6.357,0.125,34.5178665,-85.0013283
1400000US13129970302,Census Tract 9703.02; Gordon County; Georgia,36655693,725421,14.153,0.28,34.5528742,-84.9124105
1400000US13129970400,Census Tract 9704; Gordon County; Georgia,20992730,112940,8.105,0.044,34.510977,-84.8857831
1400000US13129970500,Census Tract 9705; Gordon County; Georgia,7096899,0,2.74,0,34.4906126,-84.9329182
1400000US13129970601,Census Tract 9706.01; Gordon County; Georgia,19098185,287486,7.374,0.111,34.4818075,-84.996789
1400000US13129970602,Census Tract 9706.02; Gordon County; Georgia,19565587,16801,7.554,0.006,34.4707719,-84.9472095
1400000US13129970700,Census Tract 9707; Gordon County; Georgia,93300233,587591,36.023,0.227,34.4143946,-85.0000522
1400000US13129970801,Census Tract 9708.01; Gordon County; Georgia,24227491,77237,9.354,0.03,34.4845928,-84.8903297
1400000US13129970802,Census Tract 9708.02; Gordon County; Georgia,43017603,2439,16.609,0.001,34.4399242,-84.8915937
1400000US13129970901,Census Tract 9709.01; Gordon County; Georgia,37707728,187364,14.559,0.072,34.4431212,-84.8410674
1400000US13129970902,Census Tract 9709.02; Gordon County; Georgia,124289177,176133,47.988,0.068,34.4293773,-84.7331227
1400000US13131950100,Census Tract 9501; Grady County; Georgia,258265848,3240172,99.717,1.251,31.0292943,-84.2438681
1400000US13131950200,Census Tract 9502; Grady County; Georgia,217841797,1863911,84.109,0.72,30.8874448,-84.3172837
1400000US13131950300,Census Tract 9503; Grady County; Georgia,68568318,980861,26.474,0.379,30.920352,-84.2448134
1400000US13131950401,Census Tract 9504.01; Grady County; Georgia,70981707,1140143,27.406,0.44,30.9507347,-84.1749946
1400000US13131950402,Census Tract 9504.02; Grady County; Georgia,70442903,802594,27.198,0.31,30.8981725,-84.1427492
1400000US13131950501,Census Tract 9505.01; Grady County; Georgia,61066497,1437533,23.578,0.555,30.8434502,-84.1382521
1400000US13131950502,Census Tract 9505.02; Grady County; Georgia,73941547,1132072,28.549,0.437,30.8180455,-84.1987877
1400000US13131950600,Census Tract 9506; Grady County; Georgia,355942802,4429378,137.43,1.71,30.7442597,-84.227604
1400000US13133950100,Census Tract 9501; Greene County; Georgia,344645318,15023754,133.068,5.801,33.6687817,-83.2236845
1400000US13133950200,Census Tract 9502; Greene County; Georgia,121628386,464466,46.961,0.179,33.6417395,-83.037825
1400000US13133950301,Census Tract 9503.01; Greene County; Georgia,33884506,11269123,13.083,4.351,33.4373622,-83.2193257
1400000US13133950302,Census Tract 9503.02; Greene County; Georgia,112023359,7106851,43.252,2.744,33.5029056,-83.2049256
1400000US13133950304,Census Tract 9503.04; Greene County; Georgia,75200825,3065691,29.035,1.184,33.597382,-83.2234593
1400000US13133950305,Census Tract 9503.05; Greene County; Georgia,64635132,644897,24.956,0.249,33.5874333,-83.1447966
1400000US13133950400,Census Tract 9504; Greene County; Georgia,85759458,754230,33.112,0.291,33.5426336,-83.0628717
1400000US13133950500,Census Tract 9505; Greene County; Georgia,165887508,10088208,64.05,3.895,33.448451,-83.1023386
1400000US13135050105,Census Tract 501.05; Gwinnett County; Georgia,14579190,135543,5.629,0.052,34.1185623,-83.9886102
1400000US13135050110,Census Tract 501.10; Gwinnett County; Georgia,13118404,586813,5.065,0.227,34.1413317,-84.025886
1400000US13135050111,Census Tract 501.11; Gwinnett County; Georgia,3494058,5152,1.349,0.002,34.121051,-84.0126442
1400000US13135050112,Census Tract 501.12; Gwinnett County; Georgia,5175901,18795,1.998,0.007,34.1178423,-84.0412428
1400000US13135050113,Census Tract 501.13; Gwinnett County; Georgia,12273489,6976,4.739,0.003,34.0708801,-84.0080294
1400000US13135050114,Census Tract 501.14; Gwinnett County; Georgia,4685846,9231,1.809,0.004,34.0944581,-84.02599
1400000US13135050115,Census Tract 501.15; Gwinnett County; Georgia,7110571,4856,2.745,0.002,34.0976658,-83.9907065
1400000US13135050116,Census Tract 501.16; Gwinnett County; Georgia,10104340,306627,3.901,0.118,34.0994645,-84.0967614
1400000US13135050117,Census Tract 501.17; Gwinnett County; Georgia,4400569,20595,1.699,0.008,34.1086611,-84.0668378
1400000US13135050118,Census Tract 501.18; Gwinnett County; Georgia,1935593,1508,0.747,0.001,34.0970318,-84.0588883
1400000US13135050119,Census Tract 501.19; Gwinnett County; Georgia,6796343,21348,2.624,0.008,34.0867918,-84.0671873
1400000US13135050120,Census Tract 501.20; Gwinnett County; Georgia,8927812,3146896,3.447,1.215,34.1456797,-84.0700629
1400000US13135050121,Census Tract 501.21; Gwinnett County; Georgia,6664166,52170,2.573,0.02,34.1285795,-84.0627925
1400000US13135050205,Census Tract 502.05; Gwinnett County; Georgia,5087710,93947,1.964,0.036,34.0128782,-84.1635733
1400000US13135050215,Census Tract 502.15; Gwinnett County; Georgia,7287696,27626,2.814,0.011,33.9656651,-84.1142632
1400000US13135050218,Census Tract 502.18; Gwinnett County; Georgia,3345198,63683,1.292,0.025,33.9884597,-84.1405441
1400000US13135050219,Census Tract 502.19; Gwinnett County; Georgia,2853880,445,1.102,0,33.9955121,-84.1556406
1400000US13135050221,Census Tract 502.21; Gwinnett County; Georgia,2737563,2082,1.057,0.001,33.9683252,-84.1521446
1400000US13135050222,Census Tract 502.22; Gwinnett County; Georgia,4205126,253521,1.624,0.098,33.9756346,-84.1353402
1400000US13135050223,Census Tract 502.23; Gwinnett County; Georgia,5047986,15175,1.949,0.006,34.0488255,-84.0840235
1400000US13135050224,Census Tract 502.24; Gwinnett County; Georgia,7678999,81729,2.965,0.032,34.0401917,-84.0647787
1400000US13135050225,Census Tract 502.25; Gwinnett County; Georgia,2778845,1405,1.073,0.001,34.0448462,-84.0021067
1400000US13135050226,Census Tract 502.26; Gwinnett County; Georgia,4332849,8277,1.673,0.003,34.045449,-84.0163276
1400000US13135050227,Census Tract 502.27; Gwinnett County; Georgia,2293625,125445,0.886,0.048,33.9964846,-84.1757712
1400000US13135050228,Census Tract 502.28; Gwinnett County; Georgia,2173491,12587,0.839,0.005,33.9831064,-84.1646204
1400000US13135050229,Census Tract 502.29; Gwinnett County; Georgia,2301104,11273,0.888,0.004,33.9512944,-84.1428583
1400000US13135050230,Census Tract 502.30; Gwinnett County; Georgia,1128241,10195,0.436,0.004,33.9577176,-84.1523612
1400000US13135050231,Census Tract 502.31; Gwinnett County; Georgia,6180617,71799,2.386,0.028,34.0113689,-84.0934503
1400000US13135050232,Census Tract 502.32; Gwinnett County; Georgia,4491925,23403,1.734,0.009,34.0180103,-84.0809061
1400000US13135050233,Census Tract 502.33; Gwinnett County; Georgia,3179105,7224,1.227,0.003,34.0155846,-84.1114766
1400000US13135050234,Census Tract 502.34; Gwinnett County; Georgia,5242604,95829,2.024,0.037,34.0207884,-84.1429543
1400000US13135050235,Census Tract 502.35; Gwinnett County; Georgia,5430990,125936,2.097,0.049,34.0253521,-84.1210811
1400000US13135050236,Census Tract 502.36; Gwinnett County; Georgia,2213555,4583,0.855,0.002,33.9813342,-84.0984624
1400000US13135050237,Census Tract 502.37; Gwinnett County; Georgia,5562758,73711,2.148,0.028,33.9930777,-84.1227285
1400000US13135050238,Census Tract 502.38; Gwinnett County; Georgia,4964008,156516,1.917,0.06,34.0021646,-84.1059048
1400000US13135050239,Census Tract 502.39; Gwinnett County; Georgia,3629367,42693,1.401,0.016,34.0730346,-84.0390391
1400000US13135050240,Census Tract 502.40; Gwinnett County; Georgia,3345284,12072,1.292,0.005,34.057859,-84.0290968
1400000US13135050241,Census Tract 502.41; Gwinnett County; Georgia,10395166,37304,4.014,0.014,34.0614793,-84.0519937
1400000US13135050242,Census Tract 502.42; Gwinnett County; Georgia,5945787,95913,2.296,0.037,34.0789532,-84.0780316
1400000US13135050243,Census Tract 502.43; Gwinnett County; Georgia,7623807,246132,2.944,0.095,34.0669522,-84.0977215
1400000US13135050244,Census Tract 502.44; Gwinnett County; Georgia,2902942,145222,1.121,0.056,34.0422786,-84.1070954
1400000US13135050306,Census Tract 503.06; Gwinnett County; Georgia,10141803,7074,3.916,0.003,33.9279854,-84.2300326
1400000US13135050308,Census Tract 503.08; Gwinnett County; Georgia,5522484,169705,2.132,0.066,33.9879491,-84.2159329
1400000US13135050311,Census Tract 503.11; Gwinnett County; Georgia,4876313,5635,1.883,0.002,33.948537,-84.2126207
1400000US13135050315,Census Tract 503.15; Gwinnett County; Georgia,2747057,35202,1.061,0.014,33.9540579,-84.263762
1400000US13135050317,Census Tract 503.17; Gwinnett County; Georgia,1286260,15552,0.497,0.006,33.9463722,-84.2420397
1400000US13135050318,Census Tract 503.18; Gwinnett County; Georgia,857136,0,0.331,0,33.9545355,-84.2473775
1400000US13135050321,Census Tract 503.21; Gwinnett County; Georgia,5141392,103001,1.985,0.04,33.9730618,-84.2428219
1400000US13135050322,Census Tract 503.22; Gwinnett County; Georgia,5078312,122338,1.961,0.047,33.9897433,-84.2369884
1400000US13135050323,Census Tract 503.23; Gwinnett County; Georgia,5454971,401576,2.106,0.155,33.9822147,-84.19193
1400000US13135050324,Census Tract 503.24; Gwinnett County; Georgia,6553401,30077,2.53,0.012,33.9692676,-84.1872174
1400000US13135050325,Census Tract 503.25; Gwinnett County; Georgia,3736206,14165,1.443,0.005,33.9517995,-84.1760538
1400000US13135050326,Census Tract 503.26; Gwinnett County; Georgia,4149886,0,1.602,0,33.940082,-84.181574
1400000US13135050327,Census Tract 503.27; Gwinnett County; Georgia,1401223,0,0.541,0,33.9367176,-84.1992781
1400000US13135050328,Census Tract 503.28; Gwinnett County; Georgia,2018426,13369,0.779,0.005,33.9333213,-84.1881364
1400000US13135050329,Census Tract 503.29; Gwinnett County; Georgia,1327853,28512,0.513,0.011,33.9179111,-84.2039108
1400000US13135050330,Census Tract 503.30; Gwinnett County; Georgia,2358131,10032,0.91,0.004,33.9313096,-84.2095382
1400000US13135050331,Census Tract 503.31; Gwinnett County; Georgia,2571896,25608,0.993,0.01,33.919566,-84.2480672
1400000US13135050332,Census Tract 503.32; Gwinnett County; Georgia,4960533,50010,1.915,0.019,33.9298021,-84.252576
1400000US13135050333,Census Tract 503.33; Gwinnett County; Georgia,2104443,8021,0.813,0.003,33.9501996,-84.1612915
1400000US13135050334,Census Tract 503.34; Gwinnett County; Georgia,3161887,41062,1.221,0.016,33.9590034,-84.1666163
1400000US13135050335,Census Tract 503.35; Gwinnett County; Georgia,2030282,45988,0.784,0.018,33.966026,-84.249411
1400000US13135050336,Census Tract 503.36; Gwinnett County; Georgia,5307100,63865,2.049,0.025,33.960032,-84.2267766
1400000US13135050415,Census Tract 504.15; Gwinnett County; Georgia,8446739,104875,3.261,0.04,33.8150005,-84.0972463
1400000US13135050416,Census Tract 504.16; Gwinnett County; Georgia,5663762,127732,2.187,0.049,33.7916718,-84.0805841
1400000US13135050425,Census Tract 504.25; Gwinnett County; Georgia,7050155,77881,2.722,0.03,33.8648078,-84.1325054
1400000US13135050427,Census Tract 504.27; Gwinnett County; Georgia,7328732,84975,2.83,0.033,33.8811945,-84.0944156
1400000US13135050430,Census Tract 504.30; Gwinnett County; Georgia,6342425,206443,2.449,0.08,33.8325629,-84.1150149
1400000US13135050433,Census Tract 504.33; Gwinnett County; Georgia,1262770,16491,0.488,0.006,33.8829632,-84.2069183
1400000US13135050435,Census Tract 504.35; Gwinnett County; Georgia,4168835,62580,1.61,0.024,33.9041168,-84.1351617
1400000US13135050437,Census Tract 504.37; Gwinnett County; Georgia,3117119,18109,1.204,0.007,33.913775,-84.1945155
1400000US13135050438,Census Tract 504.38; Gwinnett County; Georgia,2375702,1684,0.917,0.001,33.9160654,-84.1743587
1400000US13135050439,Census Tract 504.39; Gwinnett County; Georgia,2769245,6845,1.069,0.003,33.9372137,-84.143614
1400000US13135050440,Census Tract 504.40; Gwinnett County; Georgia,3252241,5846,1.256,0.002,33.9179202,-84.1251258
1400000US13135050441,Census Tract 504.41; Gwinnett County; Georgia,2732725,22428,1.055,0.009,33.9108331,-84.1107813
1400000US13135050442,Census Tract 504.42; Gwinnett County; Georgia,2860060,0,1.104,0,33.9022804,-84.1045871
1400000US13135050443,Census Tract 504.43; Gwinnett County; Georgia,3008895,7500,1.162,0.003,33.8776441,-84.1775168
1400000US13135050444,Census Tract 504.44; Gwinnett County; Georgia,2732256,15754,1.055,0.006,33.8906983,-84.1762055
1400000US13135050445,Census Tract 504.45; Gwinnett County; Georgia,979232,6516,0.378,0.003,33.8942009,-84.2040431
1400000US13135050446,Census Tract 504.46; Gwinnett County; Georgia,1342026,27666,0.518,0.011,33.8864402,-84.1980905
1400000US13135050447,Census Tract 504.47; Gwinnett County; Georgia,1239971,0,0.479,0,33.9077997,-84.163886
1400000US13135050448,Census Tract 504.48; Gwinnett County; Georgia,1267784,0,0.489,0,33.9040686,-84.1712728
1400000US13135050449,Census Tract 504.49; Gwinnett County; Georgia,2355300,505,0.909,0,33.8995271,-84.1971089
1400000US13135050450,Census Tract 504.50; Gwinnett County; Georgia,2051429,2698,0.792,0.001,33.902425,-84.1805711
1400000US13135050451,Census Tract 504.51; Gwinnett County; Georgia,558099,0,0.215,0,33.8980135,-84.2152408
1400000US13135050452,Census Tract 504.52; Gwinnett County; Georgia,2040446,2403,0.788,0.001,33.9062732,-84.2127315
1400000US13135050453,Census Tract 504.53; Gwinnett County; Georgia,5468858,385699,2.112,0.149,33.9280387,-84.1569077
1400000US13135050454,Census Tract 504.54; Gwinnett County; Georgia,1441134,8637,0.556,0.003,33.9107284,-84.145978
1400000US13135050455,Census Tract 504.55; Gwinnett County; Georgia,698925,0,0.27,0,33.8919648,-84.2165433
1400000US13135050456,Census Tract 504.56; Gwinnett County; Georgia,1406581,0,0.543,0,33.9012066,-84.2269946
1400000US13135050457,Census Tract 504.57; Gwinnett County; Georgia,5445568,118216,2.103,0.046,33.8606485,-84.0923914
1400000US13135050458,Census Tract 504.58; Gwinnett County; Georgia,3361993,20054,1.298,0.008,33.8437677,-84.1117335
1400000US13135050459,Census Tract 504.59; Gwinnett County; Georgia,5137565,7830,1.984,0.003,33.8875942,-84.1470789
1400000US13135050460,Census Tract 504.60; Gwinnett County; Georgia,1107101,16001,0.427,0.006,33.9006469,-84.156586
1400000US13135050461,Census Tract 504.61; Gwinnett County; Georgia,4041735,21419,1.561,0.008,33.8820634,-84.121835
1400000US13135050462,Census Tract 504.62; Gwinnett County; Georgia,3496030,8925,1.35,0.003,33.865465,-84.1074886
1400000US13135050463,Census Tract 504.63; Gwinnett County; Georgia,1718725,21845,0.664,0.008,33.876329,-84.197881
1400000US13135050464,Census Tract 504.64; Gwinnett County; Georgia,3696157,12617,1.427,0.005,33.8694249,-84.1676661
1400000US13135050465,Census Tract 504.65; Gwinnett County; Georgia,4403136,4577,1.7,0.002,33.8613997,-84.1501949
1400000US13135050466,Census Tract 504.66; Gwinnett County; Georgia,4153262,12210,1.604,0.005,33.8456633,-84.1371356
1400000US13135050520,Census Tract 505.20; Gwinnett County; Georgia,5578961,13684,2.154,0.005,33.951591,-84.005563
1400000US13135050521,Census Tract 505.21; Gwinnett County; Georgia,5563720,10387,2.148,0.004,33.9427489,-84.0019305
1400000US13135050522,Census Tract 505.22; Gwinnett County; Georgia,4610038,44971,1.78,0.017,33.9360173,-83.9729275
1400000US13135050526,Census Tract 505.26; Gwinnett County; Georgia,2760345,18163,1.066,0.007,33.9365938,-84.1239429
1400000US13135050528,Census Tract 505.28; Gwinnett County; Georgia,5369983,146497,2.073,0.057,34.0230891,-84.0060567
1400000US13135050529,Census Tract 505.29; Gwinnett County; Georgia,5455745,16025,2.106,0.006,34.0123647,-84.0534216
1400000US13135050530,Census Tract 505.30; Gwinnett County; Georgia,3548253,2264,1.37,0.001,33.9978091,-84.0579916
1400000US13135050536,Census Tract 505.36; Gwinnett County; Georgia,7574645,45126,2.925,0.017,33.9556385,-84.0346568
1400000US13135050537,Census Tract 505.37; Gwinnett County; Georgia,3492412,7622,1.348,0.003,33.9575913,-84.0974519
1400000US13135050539,Census Tract 505.39; Gwinnett County; Georgia,2334591,0,0.901,0,33.9440834,-84.0930633
1400000US13135050541,Census Tract 505.41; Gwinnett County; Georgia,1265672,16095,0.489,0.006,33.9477158,-84.1068074
1400000US13135050542,Census Tract 505.42; Gwinnett County; Georgia,3643684,41390,1.407,0.016,33.9495818,-84.1250112
1400000US13135050549,Census Tract 505.49; Gwinnett County; Georgia,3952039,58046,1.526,0.022,33.999499,-84.0305265
1400000US13135050550,Census Tract 505.50; Gwinnett County; Georgia,3609921,17441,1.394,0.007,33.9139144,-84.0814062
1400000US13135050551,Census Tract 505.51; Gwinnett County; Georgia,3819215,12765,1.475,0.005,33.9111769,-84.0705809
1400000US13135050552,Census Tract 505.52; Gwinnett County; Georgia,2259442,126340,0.872,0.049,33.9744845,-84.0404743
1400000US13135050553,Census Tract 505.53; Gwinnett County; Georgia,2723783,20908,1.052,0.008,33.9899248,-84.0435321
1400000US13135050554,Census Tract 505.54; Gwinnett County; Georgia,3448345,56471,1.331,0.022,33.9250511,-84.0993696
1400000US13135050555,Census Tract 505.55; Gwinnett County; Georgia,3029808,17725,1.17,0.007,33.9343628,-84.0758513
1400000US13135050556,Census Tract 505.56; Gwinnett County; Georgia,2114981,19284,0.817,0.007,33.9495917,-84.0759979
1400000US13135050557,Census Tract 505.57; Gwinnett County; Georgia,2407093,3485,0.929,0.001,33.9373956,-84.0653892
1400000US13135050558,Census Tract 505.58; Gwinnett County; Georgia,3172227,39195,1.225,0.015,33.9567353,-84.066121
1400000US13135050559,Census Tract 505.59; Gwinnett County; Georgia,3270689,0,1.263,0,33.9365324,-84.0496314
1400000US13135050560,Census Tract 505.60; Gwinnett County; Georgia,5511506,66811,2.128,0.026,33.9865802,-84.0729011
1400000US13135050561,Census Tract 505.61; Gwinnett County; Georgia,3608517,3552,1.393,0.001,33.9667345,-84.0816145
1400000US13135050562,Census Tract 505.62; Gwinnett County; Georgia,3796919,43886,1.466,0.017,33.9670763,-84.0519796
1400000US13135050563,Census Tract 505.63; Gwinnett County; Georgia,4800262,68925,1.853,0.027,33.9846735,-83.9995213
1400000US13135050564,Census Tract 505.64; Gwinnett County; Georgia,2822023,12099,1.09,0.005,33.9706656,-84.0046304
1400000US13135050565,Census Tract 505.65; Gwinnett County; Georgia,5126298,163354,1.979,0.063,34.0287169,-84.0302508
1400000US13135050566,Census Tract 505.66; Gwinnett County; Georgia,3578220,46173,1.382,0.018,34.0021421,-84.0196182
1400000US13135050567,Census Tract 505.67; Gwinnett County; Georgia,2542999,9244,0.982,0.004,33.919406,-84.0591504
1400000US13135050568,Census Tract 505.68; Gwinnett County; Georgia,3209777,27544,1.239,0.011,33.9202709,-84.0408674
1400000US13135050569,Census Tract 505.69; Gwinnett County; Georgia,4989106,127317,1.926,0.049,33.9649461,-83.9741376
1400000US13135050570,Census Tract 505.70; Gwinnett County; Georgia,2397911,47148,0.926,0.018,33.9551292,-83.945399
1400000US13135050571,Census Tract 505.71; Gwinnett County; Georgia,5919427,17270,2.286,0.007,33.963908,-83.9412528
1400000US13135050572,Census Tract 505.72; Gwinnett County; Georgia,3601190,9670,1.39,0.004,34.0147717,-83.9941712
1400000US13135050573,Census Tract 505.73; Gwinnett County; Georgia,2312574,41018,0.893,0.016,34.0100384,-84.0050432
1400000US13135050574,Census Tract 505.74; Gwinnett County; Georgia,2812274,12496,1.086,0.005,33.9698602,-84.0288072
1400000US13135050575,Census Tract 505.75; Gwinnett County; Georgia,1558800,0,0.602,0,33.9834256,-84.0312524
1400000US13135050576,Census Tract 505.76; Gwinnett County; Georgia,1268671,73102,0.49,0.028,33.9371631,-84.10126
1400000US13135050577,Census Tract 505.77; Gwinnett County; Georgia,2059191,35836,0.795,0.014,33.9331507,-84.1102185
1400000US13135050578,Census Tract 505.78; Gwinnett County; Georgia,4873327,12834,1.882,0.005,34.0092505,-83.9779778
1400000US13135050579,Census Tract 505.79; Gwinnett County; Georgia,5540255,67989,2.139,0.026,34.0265973,-83.9742231
1400000US13135050580,Census Tract 505.80; Gwinnett County; Georgia,3602234,75052,1.391,0.029,33.9103099,-83.9894371
1400000US13135050581,Census Tract 505.81; Gwinnett County; Georgia,3028865,1702,1.169,0.001,33.9235967,-83.9848482
1400000US13135050582,Census Tract 505.82; Gwinnett County; Georgia,3156848,52332,1.219,0.02,33.9978699,-83.9635115
1400000US13135050583,Census Tract 505.83; Gwinnett County; Georgia,10793039,75124,4.167,0.029,33.9873534,-83.963417
1400000US13135050584,Census Tract 505.84; Gwinnett County; Georgia,5848661,153163,2.258,0.059,34.0180557,-83.9506518
1400000US13135050585,Census Tract 505.85; Gwinnett County; Georgia,2982661,1734,1.152,0.001,33.9482718,-83.9686646
1400000US13135050586,Census Tract 505.86; Gwinnett County; Georgia,4801891,14682,1.854,0.006,33.9371446,-83.9482376
1400000US13135050587,Census Tract 505.87; Gwinnett County; Georgia,4367284,4253,1.686,0.002,33.9342318,-83.9170089
1400000US13135050588,Census Tract 505.88; Gwinnett County; Georgia,8416812,187065,3.25,0.072,33.9214922,-83.9233039
1400000US13135050589,Census Tract 505.89; Gwinnett County; Georgia,4480672,20179,1.73,0.008,33.9220491,-84.0112677
1400000US13135050590,Census Tract 505.90; Gwinnett County; Georgia,3219506,11055,1.243,0.004,33.928945,-84.0326378
1400000US13135050591,Census Tract 505.91; Gwinnett County; Georgia,2291850,16831,0.885,0.006,33.9147101,-84.0190728
1400000US13135050611,Census Tract 506.11; Gwinnett County; Georgia,7622511,93968,2.943,0.036,34.0473647,-83.9739796
1400000US13135050612,Census Tract 506.12; Gwinnett County; Georgia,6823198,34204,2.634,0.013,34.0518522,-83.9430761
1400000US13135050613,Census Tract 506.13; Gwinnett County; Georgia,3752393,9577,1.449,0.004,34.0382779,-83.9377016
1400000US13135050614,Census Tract 506.14; Gwinnett County; Georgia,2404700,23836,0.928,0.009,34.0384728,-83.9222106
1400000US13135050615,Census Tract 506.15; Gwinnett County; Georgia,5177759,27091,1.999,0.01,34.1018357,-83.904106
1400000US13135050616,Census Tract 506.16; Gwinnett County; Georgia,6408478,183478,2.474,0.071,34.0935008,-83.8883296
1400000US13135050617,Census Tract 506.17; Gwinnett County; Georgia,18247628,16873,7.045,0.007,34.0951864,-83.8492857
1400000US13135050618,Census Tract 506.18; Gwinnett County; Georgia,6041807,10790,2.333,0.004,34.0634017,-83.8879102
1400000US13135050619,Census Tract 506.19; Gwinnett County; Georgia,19400291,321335,7.49,0.124,34.0440286,-83.8787713
1400000US13135050620,Census Tract 506.20; Gwinnett County; Georgia,3078166,1582,1.188,0.001,34.0448759,-83.9152173
1400000US13135050621,Census Tract 506.21; Gwinnett County; Georgia,4182685,27246,1.615,0.011,34.0650294,-83.911913
1400000US13135050622,Census Tract 506.22; Gwinnett County; Georgia,18782749,74757,7.252,0.029,33.983018,-83.8753318
1400000US13135050623,Census Tract 506.23; Gwinnett County; Georgia,22068567,135018,8.521,0.052,33.9632111,-83.8666947
1400000US13135050624,Census Tract 506.24; Gwinnett County; Georgia,5459871,21132,2.108,0.008,33.9519921,-83.9142715
1400000US13135050625,Census Tract 506.25; Gwinnett County; Georgia,14393123,61123,5.557,0.024,33.9264729,-83.8756944
1400000US13135050626,Census Tract 506.26; Gwinnett County; Georgia,25180041,95653,9.722,0.037,33.9309794,-83.841953
1400000US13135050627,Census Tract 506.27; Gwinnett County; Georgia,11281452,21232,4.356,0.008,33.9968743,-83.9100048
1400000US13135050628,Census Tract 506.28; Gwinnett County; Georgia,8929938,43742,3.448,0.017,34.0171054,-83.8863211
