Grid ID,Min Lat,Max Lat,Min Long,Max Long,NAMELSAD,AREALAND,AREAWATR,AREALAND_SQMI,AREAWATR_SQMI,total_population,"Ride Count (Average, NYC Norm)","Ride Count (Model 1, NYC Norm)","Ride Count (Model 2, NYC Norm)","Ride Count (Average, ATL Norm)","Ride Count (Model 1, ATL Norm)","Ride Count (Model 2, ATL Norm)"
373,33.73042553,33.73319149,-84.40727273,-84.40363636,0,103387.5352,0,0.039870935,0,213.1032753,32349.77,46270.43,18429.111,28403.676,53548.715,3258.6357
374,33.73042553,33.73319149,-84.40363636,-84.4,0,103387.2899,0,0.039874334,0,209.2082636,31894.938,45368.02,18421.854,28695.295,53543.504,3847.0854
375,33.73042553,33.73319149,-84.4,-84.39636364,0,103383.6534,0,0.039924715,0,151.4726716,24987.111,30714.783,19259.44,31628.277,38601.242,24655.312
376,33.73042553,33.73319149,-84.39636364,-84.39272727,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
377,33.73042553,33.73319149,-84.39272727,-84.38909091,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
378,33.73042553,33.73319149,-84.38909091,-84.38545455,0,103388.2316,0,0.039950458,0,195.135811,24724.129,30773.924,18674.336,38042.836,57353.11,18732.559
379,33.73042553,33.73319149,-84.38545455,-84.38181818,0,103390.4694,0,0.039961003,0,217.1416738,25204.598,31671.256,18737.938,34486.395,52771.523,16201.266
380,33.73042553,33.73319149,-84.38181818,-84.37818182,0,103389.283,0,0.039933871,0,206.2636569,26350.95,34019.062,18682.834,31765.285,45612.703,17917.87
381,33.73042553,33.73319149,-84.37818182,-84.37454545,0,103387.9879,0,0.039904249,0,194.3873634,29140.316,39586.64,18693.992,38172.82,54927.355,21418.283
382,33.73042553,33.73319149,-84.37454545,-84.37090909,0,103387.9879,0,0.039904249,0,194.3873634,29140.316,39586.64,18693.992,38172.82,54927.355,21418.283
383,33.73042553,33.73319149,-84.37090909,-84.36727273,0,103387.9879,0,0.039904249,0,194.3873634,29140.316,39586.64,18693.992,38172.82,54927.355,21418.283
384,33.73042553,33.73319149,-84.36727273,-84.36363636,0,103387.9879,0,0.039904249,0,194.3873634,29140.316,39586.64,18693.992,38172.82,54927.355,21418.283
385,33.73042553,33.73319149,-84.36363636,-84.36,0,103386.8427,0,0.039905466,0,200.2160675,28835.105,38968.28,18701.928,38922.92,55402.793,22443.047
386,33.73042553,33.73319149,-84.36,-84.35636364,0,103383.8922,0,0.039908601,0,215.2327864,27996.262,37270.13,18722.396,39357.492,56493.49,22221.5
387,33.73042553,33.73319149,-84.35636364,-84.35272727,0,103383.8922,0,0.039908601,0,215.2327864,27996.262,37270.13,18722.396,39357.492,56493.49,22221.5
388,33.73042553,33.73319149,-84.35272727,-84.34909091,0,103383.5227,0,0.039909969,0,201.5246884,27554.715,36383.8,18725.629,40273.953,58202.55,22345.357
389,33.73042553,33.73319149,-84.34909091,-84.34545455,0,102988.5733,406.5921688,0.039767104,0.000151742,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
390,33.73042553,33.73319149,-84.34545455,-84.34181818,0,102933.3902,464.1943505,0.039744015,0.000173239,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
391,33.73042553,33.73319149,-84.34181818,-84.33818182,0,102984.3182,411.8891456,0.039765154,0.000153719,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
392,33.73042553,33.73319149,-84.33818182,-84.33454545,0,103355.208,35.22298822,0.039918254,1.31E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
393,33.73042553,33.73319149,-84.33454545,-84.33090909,0,103389.5924,0,0.039932507,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
394,33.73042553,33.73319149,-84.33090909,-84.32727273,0,103352.8024,32.03958352,0.039920692,2.11E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
395,33.73042553,33.73319149,-84.32727273,-84.32363636,0,103321.8774,58.97145404,0.03991076,3.89E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
396,33.73042553,33.73319149,-84.32363636,-84.32,0,103321.8774,58.97145404,0.03991076,3.89E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
397,33.73319149,33.73595745,-84.44,-84.43636364,0,103382.6742,0,0.039935186,0,200.2976909,24983.637,31005.623,18961.648,34168.93,47751.72,20586.137
398,33.73319149,33.73595745,-84.43636364,-84.43272727,0,103381.8034,0,0.03993471,0,204.4248664,25087.098,31233.26,18940.934,36208.14,51786.16,20630.123
399,33.73319149,33.73595745,-84.43272727,-84.42909091,0,103381.3484,0,0.039935156,0,204.4171029,25112.93,31305.906,18919.955,35988.99,51512.777,20465.197
400,33.73319149,33.73595745,-84.42909091,-84.42545455,0,103378.9105,0,0.039946505,0,176.4974032,25014.172,31266.191,18762.15,23359.305,30249.713,16468.896
401,33.73319149,33.73595745,-84.42545455,-84.42181818,0,103379.0383,0,0.039940601,0,176.5671526,24695.918,30744.443,18647.39,25548.336,36464.15,14632.521
402,33.73319149,33.73595745,-84.42181818,-84.41818182,0,103380.8786,0,0.039924102,0,198.6221322,24797.357,31075.252,18519.463,32467.809,46724.87,18210.746
403,33.73319149,33.73595745,-84.41818182,-84.41454545,0,103381.0257,0,0.039924474,0,197.6626068,24757.45,30995.188,18519.71,32233.809,46606.53,17861.088
404,33.73319149,33.73595745,-84.41454545,-84.41090909,0,103384.615,0,0.039915024,0,160.3657659,25483.48,32306.994,18659.969,42377.22,64757.03,19997.41
405,33.73319149,33.73595745,-84.41090909,-84.40727273,0,103388.0337,0,0.03990008,0,146.0472637,27352.771,36131.03,18574.512,42138.547,71717.83,12559.264
406,33.73319149,33.73595745,-84.40727273,-84.40363636,0,103387.5352,0,0.039870935,0,213.1032753,32349.77,46270.43,18429.111,28403.676,53548.715,3258.6357
407,33.73319149,33.73595745,-84.40363636,-84.4,0,103384.2418,0,0.03989551,0,239.3572262,30134.738,41847.625,18421.854,26692.115,51003.992,2380.237
408,33.73319149,33.73595745,-84.4,-84.39636364,0,103382.0464,0,0.039928149,0,196.2047453,24470.504,30220.734,18720.271,35683.273,57138.99,14227.559
409,33.73319149,33.73595745,-84.39636364,-84.39272727,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
410,33.73319149,33.73595745,-84.39272727,-84.38909091,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
411,33.73319149,33.73595745,-84.38909091,-84.38545455,0,103388.171,0,0.039950172,0,194.5398402,24711.875,30747.58,18676.172,37969.516,57115.777,18823.25
412,33.73319149,33.73595745,-84.38545455,-84.38181818,0,103390.4694,0,0.039961003,0,217.1416738,25204.598,31671.256,18737.938,34486.395,52771.523,16201.266
413,33.73319149,33.73595745,-84.38181818,-84.37818182,0,103389.3159,0,0.039934622,0,206.5650645,26317.078,33951.484,18682.674,31966.777,46129.17,17804.385
414,33.73319149,33.73595745,-84.37818182,-84.37454545,0,103387.9879,0,0.039904249,0,194.3873634,29140.316,39586.64,18693.992,38172.82,54927.355,21418.283
415,33.73319149,33.73595745,-84.37454545,-84.37090909,0,103387.9879,0,0.039904249,0,194.3873634,29140.316,39586.64,18693.992,38172.82,54927.355,21418.283
416,33.73319149,33.73595745,-84.37090909,-84.36727273,0,103387.9879,0,0.039904249,0,194.3873634,29140.316,39586.64,18693.992,38172.82,54927.355,21418.283
417,33.73319149,33.73595745,-84.36727273,-84.36363636,0,103387.9879,0,0.039904249,0,194.3873634,29140.316,39586.64,18693.992,38172.82,54927.355,21418.283
418,33.73319149,33.73595745,-84.36363636,-84.36,0,103387.8773,0,0.039904366,0,194.950184,29110.633,39526.508,18694.758,38242.84,54958.9,21526.78
419,33.73319149,33.73595745,-84.36,-84.35636364,0,103384.0426,0,0.039908441,0,214.4673786,28047.365,37373.387,18721.344,39363.75,56549.547,22177.95
420,33.73319149,33.73595745,-84.35636364,-84.35272727,0,103383.8922,0,0.039908601,0,215.2327864,27996.262,37270.13,18722.396,39357.492,56493.49,22221.5
421,33.73319149,33.73595745,-84.35272727,-84.34909091,0,103383.5723,0,0.039909785,0,203.3663843,27615.316,36505.45,18725.182,40128.395,57912.86,22343.93
422,33.73319149,33.73595745,-84.34909091,-84.34545455,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
423,33.73319149,33.73595745,-84.34545455,-84.34181818,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
424,33.73319149,33.73595745,-84.34181818,-84.33818182,0,103379.9426,0,0.039930473,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
425,33.73319149,33.73595745,-84.33818182,-84.33454545,0,103389.5924,0,0.039932507,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
426,33.73319149,33.73595745,-84.33454545,-84.33090909,0,103389.5924,0,0.039932507,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
427,33.73319149,33.73595745,-84.33090909,-84.32727273,0,103350.7472,33.82939262,0.039920032,2.23E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
428,33.73319149,33.73595745,-84.32727273,-84.32363636,0,103321.8774,58.97145404,0.03991076,3.89E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
429,33.73319149,33.73595745,-84.32363636,-84.32,0,103321.8774,58.97145404,0.03991076,3.89E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
430,33.73595745,33.7387234,-84.44,-84.43636364,0,103381.2047,0,0.039934382,0,207.2627442,25158.715,31390.723,18926.705,37326.85,54055.453,20598.254
431,33.73595745,33.7387234,-84.43636364,-84.43272727,0,103381.2047,0,0.039934382,0,207.2626438,25158.715,31390.723,18926.705,37326.805,54055.35,20598.254
432,33.73595745,33.7387234,-84.43272727,-84.42909091,0,103378.8387,0,0.039946799,0,175.8010367,25023.906,31286.416,18761.398,23154.693,29912.74,16396.646
433,33.73595745,33.7387234,-84.42909091,-84.42545455,0,103377.6425,0,0.039953077,0,159.8943459,25587.584,32430.475,18744.693,18716.45,23205.814,14227.084
434,33.73595745,33.7387234,-84.42545455,-84.42181818,0,103378.6432,0,0.03993972,0,178.9498831,24681.227,30715.047,18647.408,25814.652,36968.902,14660.403
435,33.73595745,33.7387234,-84.42181818,-84.41818182,0,103379.983,0,0.039921837,0,204.4634141,25042.604,31567.28,18517.928,34366.527,48414.707,20318.346
436,33.73595745,33.7387234,-84.41818182,-84.41454545,0,103379.983,0,0.039921837,0,204.4634141,25042.604,31567.28,18517.928,34366.527,48414.707,20318.346
437,33.73595745,33.7387234,-84.41454545,-84.41090909,0,103384.3327,0,0.039914981,0,162.7099183,25437.75,32220.44,18655.059,42084.715,63940.9,20228.533
438,33.73595745,33.7387234,-84.41090909,-84.40727273,0,103388.0584,0,0.039901524,0,142.7257901,27064.688,35538.574,18590.799,43682.15,73937.72,13426.578
439,33.73595745,33.7387234,-84.40727273,-84.40363636,0,103385.1614,0,0.039888846,0,237.3358615,31124.324,43826.797,18421.854,27386.094,52479.227,2292.963
440,33.73595745,33.7387234,-84.40363636,-84.4,0,103378.4296,0,0.039927081,0,329.7012997,31105.984,43592.44,18619.525,14968.621,26848.1,3089.1428
441,33.73595745,33.7387234,-84.4,-84.39636364,0,103380.9675,0,0.0399284,0,233.9018533,24998.045,31574.236,18421.854,41374.9,75544.3,7205.496
442,33.73595745,33.7387234,-84.39636364,-84.39272727,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
443,33.73595745,33.7387234,-84.39272727,-84.38909091,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
444,33.73595745,33.7387234,-84.38909091,-84.38545455,0,103382.1154,0,0.039944802,0,216.1522903,28815.66,38876.08,18755.244,55508.883,89525.96,21491.803
445,33.73595745,33.7387234,-84.38545455,-84.38181818,0,103381.1802,0,0.039953348,0,252.3394013,31778.559,44867.086,18690.033,60090.746,95755.1,24426.39
446,33.73595745,33.7387234,-84.38181818,-84.37818182,0,103380.6385,0,0.039945893,0,250.2719083,32480.537,46220.062,18741.012,58820.805,93468.61,24172.998
447,33.73595745,33.7387234,-84.37818182,-84.37454545,0,103379.943,0,0.039938481,0,248.8878477,33238.258,47679.637,18796.879,57385.855,90507.016,24264.695
448,33.73595745,33.7387234,-84.37454545,-84.37090909,0,103385.9326,0,0.039912994,0,208.3106711,30103.533,41486.848,18720.219,44796.242,65747.72,23844.766
449,33.73595745,33.7387234,-84.37090909,-84.36727273,0,103382.9059,0,0.039896932,0,220.8356828,28337.707,38020.46,18654.951,23242.2,28092.828,18391.572
450,33.73595745,33.7387234,-84.36727273,-84.36363636,0,103379.5031,0,0.039892033,0,238.5455992,28737.695,38846.54,18628.852,25632.51,31023.016,20242.004
451,33.73595745,33.7387234,-84.36363636,-84.36,0,103378.7136,0,0.039890896,0,242.6544074,29010.416,39398.02,18622.812,26968.074,32939.125,20997.025
452,33.73595745,33.7387234,-84.36,-84.35636364,0,103382.1441,0,0.039903216,0,224.4623576,27877.809,37063.445,18692.174,27171.816,33181.27,21162.361
453,33.73595745,33.7387234,-84.35636364,-84.35272727,0,103383.8922,0,0.039908601,0,215.2327864,27996.262,37270.13,18722.396,39357.492,56493.49,22221.5
454,33.73595745,33.7387234,-84.35272727,-84.34909091,0,103383.6261,0,0.039909586,0,205.3620359,27681.23,36637.742,18724.719,39970.203,57599.336,22341.074
455,33.73595745,33.7387234,-84.34909091,-84.34545455,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
456,33.73595745,33.7387234,-84.34545455,-84.34181818,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
457,33.73595745,33.7387234,-84.34181818,-84.33818182,0,103381.0821,0,0.039930714,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
458,33.73595745,33.7387234,-84.33818182,-84.33454545,0,103389.5924,0,0.039932507,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
459,33.73595745,33.7387234,-84.33454545,-84.33090909,0,103389.5924,0,0.039932507,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
460,33.73595745,33.7387234,-84.33090909,-84.32727273,0,103354.5422,30.52444059,0.039921251,2.01E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
461,33.73595745,33.7387234,-84.32727273,-84.32363636,0,103321.8774,58.97145404,0.03991076,3.89E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
462,33.73595745,33.7387234,-84.32363636,-84.32,0,103321.8774,58.97145404,0.03991076,3.89E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
463,33.7387234,33.74148936,-84.44,-84.43636364,0,103381.2047,0,0.039934382,0,207.2627442,25158.715,31390.723,18926.705,37326.85,54055.453,20598.254
464,33.7387234,33.74148936,-84.43636364,-84.43272727,0,103379.6496,0,0.039942543,0,186.5844991,24958.273,31143.816,18772.729,26554.082,35307.902,17800.26
465,33.7387234,33.74148936,-84.43272727,-84.42909091,0,103377.6425,0,0.039953077,0,159.8943459,25587.584,32430.475,18744.693,18716.45,23205.814,14227.084
466,33.7387234,33.74148936,-84.42909091,-84.42545455,0,103377.6425,0,0.039953077,0,159.8943459,25587.584,32430.475,18744.693,18716.45,23205.814,14227.084
467,33.7387234,33.74148936,-84.42545455,-84.42181818,0,103378.6275,0,0.039939929,0,178.6519135,24688.781,30728.643,18648.92,25748.268,36806.445,14690.09
468,33.7387234,33.74148936,-84.42181818,-84.41818182,0,103379.983,0,0.039921837,0,204.4634141,25042.604,31567.28,18517.928,34366.527,48414.707,20318.346
469,33.7387234,33.74148936,-84.41818182,-84.41454545,0,103379.983,0,0.039921837,0,204.4634141,25042.604,31567.28,18517.928,34366.527,48414.707,20318.346
470,33.7387234,33.74148936,-84.41454545,-84.41090909,0,103382.9137,0,0.039917082,0,178.1893911,25028.06,31395.244,18660.877,38090.332,55996.3,20184.363
471,33.7387234,33.74148936,-84.41090909,-84.40727273,0,103388.1847,0,0.039908909,0,125.7336355,26444.057,34108.08,18780.035,40912.387,62479.344,19345.428
472,33.7387234,33.74148936,-84.40727273,-84.40363636,0,103379.4407,0,0.0399264,0,306.2944878,29909.266,41194.816,18623.717,16054.047,29243.793,2864.2998
473,33.7387234,33.74148936,-84.40363636,-84.4,0,103378.1074,0,0.039929067,0,333.8270291,31290.395,43962.223,18618.566,14997.869,26768.865,3226.872
474,33.7387234,33.74148936,-84.4,-84.39636364,0,103380.9414,0,0.039928407,0,234.8132516,25047.34,31672.826,18421.854,41390.97,75701.516,7080.419
475,33.7387234,33.74148936,-84.39636364,-84.39272727,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
476,33.7387234,33.74148936,-84.39272727,-84.38909091,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
477,33.7387234,33.74148936,-84.38909091,-84.38545455,0,103379.4042,0,0.039942245,0,225.2938637,31542.715,44229.516,18855.916,62404.55,102611.73,22197.375
478,33.7387234,33.74148936,-84.38545455,-84.38181818,0,103377.2166,0,0.039950082,0,267.3582421,34803.125,50774.383,18831.87,55839.824,87583.78,24095.865
479,33.7387234,33.74148936,-84.38181818,-84.37818182,0,103377.2166,0,0.039950082,0,267.3582421,34803.125,50774.383,18831.87,55839.824,87583.78,24095.865
480,33.7387234,33.74148936,-84.37818182,-84.37454545,0,103377.2166,0,0.039950082,0,267.3582421,34803.125,50774.383,18831.87,55839.824,87583.78,24095.865
481,33.7387234,33.74148936,-84.37454545,-84.37090909,0,103385.2567,0,0.03991587,0,212.890031,30429.25,42129.656,18728.844,47393.664,70737.766,24049.559
482,33.7387234,33.74148936,-84.37090909,-84.36727273,0,103379.8017,0,0.039892463,0,236.991603,28635.547,38639.953,18631.143,25300.242,30610.912,19989.572
483,33.7387234,33.74148936,-84.36727273,-84.36363636,0,103376.2003,0,0.039887278,0,255.7344339,29952.092,41300.633,18603.55,33680.188,44529.684,22830.693
484,33.7387234,33.74148936,-84.36363636,-84.36,0,103376.2003,0,0.039887278,0,255.7344339,29952.092,41300.633,18603.55,33680.188,44529.684,22830.693
485,33.7387234,33.74148936,-84.36,-84.35636364,0,103380.2132,0,0.039898402,0,234.6047461,28076.078,37486.688,18665.469,24452.572,29468.412,19436.732
486,33.7387234,33.74148936,-84.35636364,-84.35272727,0,103383.8922,0,0.039908601,0,215.2327864,27996.262,37270.13,18722.396,39357.492,56493.49,22221.5
487,33.7387234,33.74148936,-84.35272727,-84.34909091,0,103383.6495,0,0.0399095,0,206.2282399,27709.895,36695.27,18724.521,39897.74,57465.074,22330.402
488,33.7387234,33.74148936,-84.34909091,-84.34545455,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
489,33.7387234,33.74148936,-84.34545455,-84.34181818,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
490,33.7387234,33.74148936,-84.34181818,-84.33818182,0,103379.9101,0,0.039930467,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
491,33.7387234,33.74148936,-84.33818182,-84.33454545,0,103383.5767,0,0.039931239,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
492,33.7387234,33.74148936,-84.33454545,-84.33090909,0,103383.2342,0,0.039931167,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
493,33.7387234,33.74148936,-84.33090909,-84.32727273,0,103367.0769,14.16381283,0.039925966,9.34E-06,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
494,33.7387234,33.74148936,-84.32727273,-84.32363636,0,103322.2993,58.5288754,0.039910905,3.86E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
495,33.7387234,33.74148936,-84.32363636,-84.32,0,103321.8774,58.97145404,0.03991076,3.89E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
496,33.74148936,33.74425532,-84.44,-84.43636364,0,103377.7048,0,0.039934219,0,192.2163931,24913.365,30910.672,18916.059,30955.98,43572.742,18339.217
497,33.74148936,33.74425532,-84.43636364,-84.43272727,0,103372.7394,0,0.039942747,0,155.9815817,24890.61,31053.713,18727.504,22539.674,31111.43,13967.918
498,33.74148936,33.74425532,-84.43272727,-84.42909091,0,103377.6425,0,0.039953077,0,159.8943459,25587.584,32430.475,18744.693,18716.45,23205.814,14227.084
499,33.74148936,33.74425532,-84.42909091,-84.42545455,0,103377.6425,0,0.039953077,0,159.8943459,25587.584,32430.475,18744.693,18716.45,23205.814,14227.084
500,33.74148936,33.74425532,-84.42545455,-84.42181818,0,103378.613,0,0.039940122,0,178.3765694,24695.758,30741.188,18650.326,25687.248,36656.934,14717.5625
501,33.74148936,33.74425532,-84.42181818,-84.41818182,0,103379.983,0,0.039921837,0,204.4634141,25042.604,31567.28,18517.928,34366.527,48414.707,20318.346
502,33.74148936,33.74425532,-84.41818182,-84.41454545,0,103379.983,0,0.039921837,0,204.4634141,25042.604,31567.28,18517.928,34366.527,48414.707,20318.346
503,33.74148936,33.74425532,-84.41454545,-84.41090909,0,103373.5719,0,0.039923683,0,379.0960922,54791.773,84996.5,24587.05,13014.653,20431.205,5598.102
504,33.74148936,33.74425532,-84.41090909,-84.40727273,0,103380.3524,0,0.039916457,0,266.6078057,42224.906,62578.574,21871.236,28124.943,41430.305,14819.582
505,33.74148936,33.74425532,-84.40727273,-84.40363636,0,103379.0783,0,0.039925952,0,310.7627095,31659.453,44700.305,18618.604,15428.713,28180.764,2676.6619
506,33.74148936,33.74425532,-84.40363636,-84.4,0,103378.1074,0,0.039929067,0,333.8270291,31290.395,43962.223,18618.566,14997.869,26768.865,3226.872
507,33.74148936,33.74425532,-84.4,-84.39636364,0,103380.7939,0,0.039928441,0,239.9662108,25328.984,32236.113,18421.854,41098.473,75783.94,6413.011
508,33.74148936,33.74425532,-84.39636364,-84.39272727,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
509,33.74148936,33.74425532,-84.39272727,-84.38909091,0,103383.4288,0,0.039927827,0,147.9065577,25096.945,30810.545,19383.344,39890.094,52649.566,27130.62
510,33.74148936,33.74425532,-84.38909091,-84.38545455,0,103377.6625,0,0.039983799,0,253.4551628,41384.438,61855.105,20913.766,44166.402,73945.47,14387.333
511,33.74148936,33.74425532,-84.38545455,-84.38181818,0,103374.5856,0,0.040011028,0,310.1741468,57888.875,87916.68,27861.072,36710.8,65348.52,8073.0796
512,33.74148936,33.74425532,-84.38181818,-84.37818182,0,103375.8186,0,0.039982466,0,290.1089075,38948.926,58488,19409.854,51045.54,80337.44,21753.637
513,33.74148936,33.74425532,-84.37818182,-84.37454545,0,103377.2166,0,0.039950082,0,267.3582421,34803.125,50774.383,18831.87,55839.824,87583.78,24095.865
514,33.74148936,33.74425532,-84.37454545,-84.37090909,0,103376.8876,0,0.039907509,0,257.4628674,30141.79,41605.875,18677.703,31755.824,44506.08,19005.57
515,33.74148936,33.74425532,-84.37090909,-84.36727273,0,103376.3187,0,0.039887448,0,255.118142,29893.457,41182.44,18604.473,33393.027,43956.016,22830.04
516,33.74148936,33.74425532,-84.36727273,-84.36363636,0,103376.2003,0,0.039887278,0,255.7344339,29952.092,41300.633,18603.55,33680.188,44529.684,22830.693
517,33.74148936,33.74425532,-84.36363636,-84.36,0,103376.2003,0,0.039887278,0,255.7344339,29952.092,41300.633,18603.55,33680.188,44529.684,22830.693
518,33.74148936,33.74425532,-84.36,-84.35636364,0,103380.0895,0,0.039898059,0,235.2560776,28101.95,37540.35,18663.547,24463.326,29524.055,19402.598
519,33.74148936,33.74425532,-84.35636364,-84.35272727,0,103383.8922,0,0.039908601,0,215.2327864,27996.262,37270.13,18722.396,39357.492,56493.49,22221.5
520,33.74148936,33.74425532,-84.35272727,-84.34909091,0,103383.6898,0,0.03990935,0,207.7261802,27759.602,36795.04,18724.164,39795.47,57279.098,22311.838
521,33.74148936,33.74425532,-84.34909091,-84.34545455,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
522,33.74148936,33.74425532,-84.34545455,-84.34181818,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
523,33.74148936,33.74425532,-84.34181818,-84.33818182,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
524,33.74148936,33.74425532,-84.33818182,-84.33454545,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
525,33.74148936,33.74425532,-84.33454545,-84.33090909,0,103378.0902,0,0.039930083,0,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
526,33.74148936,33.74425532,-84.33090909,-84.32727273,0,103364.2938,14.47346228,0.03992534,9.55E-06,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
527,33.74148936,33.74425532,-84.32727273,-84.32363636,0,103321.8774,58.97145404,0.03991076,3.89E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
528,33.74148936,33.74425532,-84.32363636,-84.32,0,103321.8774,58.97145404,0.03991076,3.89E-05,0,24848.613,30924.088,18773.14,52399.246,80863.37,23935.127
529,33.74425532,33.74702128,-84.44,-84.43636364,0,103367.9289,0,0.039931537,0,153.969766,24523.404,30116.205,18930.604,23035.996,34133.652,11938.342
530,33.74425532,33.74702128,-84.43636364,-84.43272727,0,103366.9053,0,0.039931585,0,149.4067731,24485.953,30046.32,18925.586,22093.781,32550.826,11636.734
531,33.74425532,33.74702128,-84.43272727,-84.42909091,0,103374.8041,0,0.039947395,0,157.1219395,25126.592,31556.535,18696.648,21617.625,28432.45,14802.8
532,33.74425532,33.74702128,-84.42909091,-84.42545455,0,103377.6425,0,0.039953077,0,159.8943459,25587.584,32430.475,18744.693,18716.45,23205.814,14227.084
533,33.74425532,33.74702128,-84.42545455,-84.42181818,0,103375.2567,0,0.039932666,0,180.8565872,24602.36,30502.969,18701.748,26084.277,36584.6,15583.955
534,33.74425532,33.74702128,-84.42181818,-84.41818182,0,103372.078,0,0.039903672,0,211.0738285,25479.846,32041.36,18918.332,31184.86,47207.63,15162.088
535,33.74425532,33.74702128,-84.41818182,-84.41454545,0,103372.0554,0,0.039914268,0,365.2731507,52952.77,81883.234,24022.303,17601.793,27763.592,7439.993
536,33.74425532,33.74702128,-84.41454545,-84.41090909,0,103372.2465,0,0.039922491,0,408.7113933,58660.49,91329.34,25991.63,12306.572,18975.812,5637.331
537,33.74425532,33.74702128,-84.41090909,-84.40727273,0,103371.8373,0,0.039923065,0,387.2303021,57212.992,88670.13,25755.854,12527.434,19572.152,5482.715
538,33.74425532,33.74702128,-84.40727273,-84.40363636,0,103372.3833,0,0.039920546,0,404.0889516,58439.727,90919.68,25959.773,12651.441,19735.357,5567.5254
539,33.74425532,33.74702128,-84.40363636,-84.4,0,103375.5156,0,0.039926838,0,368.2994743,43463.016,67854.35,19071.682,13657.363,25790.24,1524.4865
540,33.74425532,33.74702128,-84.4,-84.39636364,0,103380.0231,0,0.039928791,0,254.0507689,25614.902,32807.95,18421.854,39436.863,73132.63,5741.0903
541,33.74425532,33.74702128,-84.39636364,-84.39272727,0,103382.9639,0,0.039928091,0,152.4146886,25188.14,31044.592,19331.688,39218.91,50397.7,28040.123
