station,date,lon,lat,weather_class
jrb,7/24/2019,-74.009,40.7012,bad
nyc,7/24/2019,-73.9693,40.779,bad
nyc,7/24/2019,-73.9693,40.779,bad
jrb,7/24/2019,-74.009,40.7012,bad
nyc,7/24/2019,-73.9693,40.779,bad
nyc,7/24/2019,-73.9693,40.779,bad
nyc,7/24/2019,-73.9693,40.779,bad
nyc,7/24/2019,-73.9693,40.779,bad
nyc,7/24/2019,-73.9693,40.779,bad
jrb,7/24/2019,-74.009,40.7012,bad
jrb,7/24/2019,-74.009,40.7012,good
jrb,7/24/2019,-74.009,40.7012,bad
jrb,7/24/2019,-74.009,40.7012,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,bad
jrb,7/24/2019,-74.009,40.7012,good
jrb,7/24/2019,-74.009,40.7012,bad
nyc,7/24/2019,-73.9693,40.779,bad
jrb,7/24/2019,-74.009,40.7012,bad
nyc,7/24/2019,-73.9693,40.779,bad
nyc,7/24/2019,-73.9693,40.779,bad
jrb,7/24/2019,-74.009,40.7012,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,good
jrb,7/24/2019,-74.009,40.7012,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,good
jrb,7/24/2019,-74.009,40.7012,good
jrb,7/24/2019,-74.009,40.7012,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,good
jrb,7/24/2019,-74.009,40.7012,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,good
jrb,7/24/2019,-74.009,40.7012,good
nyc,7/24/2019,-73.9693,40.779,good
nyc,7/24/2019,-73.9693,40.779,good
jrb,7/24/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
nyc,7/25/2019,-73.9693,40.779,bad
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,bad
nyc,7/25/2019,-73.9693,40.779,bad
jrb,7/25/2019,-74.009,40.7012,bad
nyc,7/25/2019,-73.9693,40.779,bad
jrb,7/25/2019,-74.009,40.7012,bad
nyc,7/25/2019,-73.9693,40.779,bad
jrb,7/25/2019,-74.009,40.7012,bad
nyc,7/25/2019,-73.9693,40.779,bad
jrb,7/25/2019,-74.009,40.7012,bad
jrb,7/25/2019,-74.009,40.7012,bad
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,bad
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/25/2019,-74.009,40.7012,good
nyc,7/25/2019,-73.9693,40.779,good
jrb,7/25/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,bad
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,bad
nyc,7/26/2019,-73.9693,40.779,bad
jrb,7/26/2019,-74.009,40.7012,bad
nyc,7/26/2019,-73.9693,40.779,bad
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,bad
jrb,7/26/2019,-74.009,40.7012,bad
nyc,7/26/2019,-73.9693,40.779,bad
jrb,7/26/2019,-74.009,40.7012,bad
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,bad
jrb,7/26/2019,-74.009,40.7012,bad
jrb,7/26/2019,-74.009,40.7012,bad
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,bad
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,bad
jrb,7/26/2019,-74.009,40.7012,bad
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
nyc,7/26/2019,-73.9693,40.779,good
jrb,7/26/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,bad
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,bad
jrb,7/27/2019,-74.009,40.7012,bad
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,bad
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,bad
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,bad
nyc,7/27/2019,-73.9693,40.779,bad
jrb,7/27/2019,-74.009,40.7012,bad
nyc,7/27/2019,-73.9693,40.779,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
nyc,7/27/2019,-73.9693,40.779,good
jrb,7/27/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,bad
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,bad
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,bad
nyc,7/28/2019,-73.9693,40.779,bad
jrb,7/28/2019,-74.009,40.7012,bad
nyc,7/28/2019,-73.9693,40.779,bad
jrb,7/28/2019,-74.009,40.7012,bad
nyc,7/28/2019,-73.9693,40.779,bad
jrb,7/28/2019,-74.009,40.7012,bad
nyc,7/28/2019,-73.9693,40.779,bad
nyc,7/28/2019,-73.9693,40.779,bad
jrb,7/28/2019,-74.009,40.7012,bad
nyc,7/28/2019,-73.9693,40.779,bad
nyc,7/28/2019,-73.9693,40.779,bad
jrb,7/28/2019,-74.009,40.7012,bad
nyc,7/28/2019,-73.9693,40.779,bad
jrb,7/28/2019,-74.009,40.7012,bad
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,bad
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,bad
nyc,7/28/2019,-73.9693,40.779,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
nyc,7/28/2019,-73.9693,40.779,good
jrb,7/28/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,bad
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,bad
jrb,7/29/2019,-74.009,40.7012,bad
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,bad
jrb,7/29/2019,-74.009,40.7012,bad
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,bad
nyc,7/29/2019,-73.9693,40.779,bad
jrb,7/29/2019,-74.009,40.7012,bad
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,bad
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,bad
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,bad
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,bad
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,bad
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,bad
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
nyc,7/29/2019,-73.9693,40.779,good
jrb,7/29/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,bad
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,bad
nyc,7/30/2019,-73.9693,40.779,bad
jrb,7/30/2019,-74.009,40.7012,bad
nyc,7/30/2019,-73.9693,40.779,bad
nyc,7/30/2019,-73.9693,40.779,bad
jrb,7/30/2019,-74.009,40.7012,bad
nyc,7/30/2019,-73.9693,40.779,bad
jrb,7/30/2019,-74.009,40.7012,bad
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,bad
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,bad
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
nyc,7/30/2019,-73.9693,40.779,good
jrb,7/30/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,bad
nyc,7/31/2019,-73.9693,40.779,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
jrb,7/31/2019,-74.009,40.7012,good
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
nyc,7/31/2019,-73.9693,40.779,bad
jrb,7/31/2019,-74.009,40.7012,bad
jrb,8/1/2019,-74.009,40.7012,good
jrb,8/1/2019,-74.009,40.7012,good
jrb,8/1/2019,-74.009,40.7012,good
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,bad
jrb,8/1/2019,-74.009,40.7012,good
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,bad
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,bad
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,bad
jrb,8/1/2019,-74.009,40.7012,good
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,bad
jrb,8/1/2019,-74.009,40.7012,good
jrb,8/1/2019,-74.009,40.7012,good
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,good
jrb,8/1/2019,-74.009,40.7012,bad
jrb,8/1/2019,-74.009,40.7012,good
jrb,8/1/2019,-74.009,40.7012,good
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,bad
jrb,8/1/2019,-74.009,40.7012,good
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,good
nyc,8/1/2019,-73.9693,40.779,bad
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,bad
jrb,8/1/2019,-74.009,40.7012,bad
nyc,8/1/2019,-73.9693,40.779,bad
nyc,8/1/2019,-73.9693,40.779,bad
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,bad
nyc,8/1/2019,-73.9693,40.779,bad
jrb,8/1/2019,-74.009,40.7012,good
jrb,8/1/2019,-74.009,40.7012,good
jrb,8/1/2019,-74.009,40.7012,good
jrb,8/1/2019,-74.009,40.7012,good
nyc,8/1/2019,-73.9693,40.779,good
jrb,8/1/2019,-74.009,40.7012,good
nyc,8/1/2019,-73.9693,40.779,good
