station,date,lon,lat,tmpf,relh,sped,p01i,vsby
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0,8
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.02,4
jrb,1/5/2019,-74.009,40.7012,44.6,93.35,5.75,t,7
jrb,1/5/2019,-74.009,40.7012,57,69.52,3.45,0,7
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0.01,8
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.03,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,6.9,0.01,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0.01,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0.02,3.5
nyc,1/5/2019,-73.9693,40.779,44.6,93.35,0,0.03,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.03,4
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.04,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.04,4
jrb,1/5/2019,-74.009,40.7012,45,92.65,5.75,0.04,4
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.01,2
jrb,1/5/2019,-74.009,40.7012,57,69.52,6.9,0,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,9.2,0.01,5
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.03,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,6.9,0.01,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.01,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,3.45,0.03,4
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.05,3
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.06,1.75
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0.03,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0.04,5
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.09,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,6.9,0.04,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,8.05,0.04,4
nyc,1/5/2019,-73.9693,40.779,42.8,100,0,0.1,2.5
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.1,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,8.05,0.04,5
jrb,1/5/2019,-74.009,40.7012,44,95.88,8.05,0.04,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,8.05,0,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,8.05,0,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,9.2,0,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,9.2,0,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,9.2,0,9
jrb,1/5/2019,-74.009,40.7012,57,69.52,10.35,0,8
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.01,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,6.9,0,7
jrb,1/5/2019,-74.009,40.7012,44,92.62,6.9,t,7
jrb,1/5/2019,-74.009,40.7012,57,69.52,6.9,0,6
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.03,1
jrb,1/5/2019,-74.009,40.7012,57,69.52,8.05,0.02,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,8.05,0.02,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,9.2,0.02,7
jrb,1/5/2019,-74.009,40.7012,57,69.52,10.35,0.02,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0.02,7
nyc,1/5/2019,-73.9693,40.779,43,92.58,0,0.06,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0.02,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0.02,9
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.06,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0.02,10
jrb,1/5/2019,-74.009,40.7012,44,92.62,11.5,0.02,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,12.65,0,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,13.8,0,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0,9
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0,7
jrb,1/5/2019,-74.009,40.7012,57,69.52,13.8,0,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,14.95,0,6
nyc,1/5/2019,-73.9693,40.779,43,92.58,0,0,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,12.65,0,5
jrb,1/5/2019,-74.009,40.7012,44,92.62,10.35,t,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,14.95,0,5
nyc,1/5/2019,-73.9693,40.779,43,92.58,0,0,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,12.65,0,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,13.8,0,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,10.35,0,6
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,13.8,0,7
jrb,1/5/2019,-74.009,40.7012,44,92.62,12.65,0,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,16.1,0,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,17.25,0,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,14.95,0,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,16.1,0,3.5
jrb,1/5/2019,-74.009,40.7012,44.6,93.35,17.25,0,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,17.25,0,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,16.1,0,3
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0,2.5
jrb,1/5/2019,-74.009,40.7012,44.6,93.35,16.1,t,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,14.95,0,3
jrb,1/5/2019,-74.009,40.7012,44,95.88,13.8,t,3
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,t,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,18.4,0,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,16.1,0,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,18.4,0,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,19.55,0,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,19.55,0,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,18.4,0.01,6
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.01,1.75
jrb,1/5/2019,-74.009,40.7012,57,69.52,17.25,0.01,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,19.55,0.01,9
nyc,1/5/2019,-73.9693,40.779,44.6,93.35,0,0.03,2
jrb,1/5/2019,-74.009,40.7012,57,69.52,17.25,0.01,10
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.03,2
jrb,1/5/2019,-74.009,40.7012,44.6,93.35,17.25,0.01,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,18.4,0.01,10
jrb,1/5/2019,-74.009,40.7012,44,95.88,17.25,0.01,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,16.1,0,9
jrb,1/5/2019,-74.009,40.7012,57,69.52,17.25,0,10
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.02,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,18.4,0,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,21.85,0,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,21.85,0,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,21.85,0,7
jrb,1/5/2019,-74.009,40.7012,57,69.52,20.7,0,5
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.03,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,19.55,0,6
nyc,1/5/2019,-73.9693,40.779,44.6,93.35,0,0.03,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,19.55,0,9
nyc,1/5/2019,-73.9693,40.779,44,95.88,0,0.03,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,14.95,0,10
jrb,1/5/2019,-74.009,40.7012,45,92.65,14.95,0,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,16.1,0,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,19.55,0,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,17.25,0,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,18.4,0,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,17.25,0,6
nyc,1/5/2019,-73.9693,40.779,45,92.65,0,0.01,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,20.7,0,10
jrb,1/5/2019,-74.009,40.7012,45,92.65,18.4,t,10
nyc,1/5/2019,-73.9693,40.779,45,92.65,0,0.01,1.75
jrb,1/5/2019,-74.009,40.7012,57,69.52,18.4,0,9
nyc,1/5/2019,-73.9693,40.779,45,96.63,0,0.02,3
nyc,1/5/2019,-73.9693,40.779,45,96.63,0,0.03,2.5
nyc,1/5/2019,-73.9693,40.779,45,96.63,0,0.03,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,13.8,0,9
nyc,1/5/2019,-73.9693,40.779,45,96.63,0,0.04,1.75
jrb,1/5/2019,-74.009,40.7012,57,69.52,11.5,0,4
jrb,1/5/2019,-74.009,40.7012,46.4,93.4,16.1,t,4
nyc,1/5/2019,-73.9693,40.779,45,92.65,0,0.08,1.75
jrb,1/5/2019,-74.009,40.7012,57,69.52,13.8,0.01,5
jrb,1/5/2019,-74.009,40.7012,46,93.03,13.8,0.01,5
nyc,1/5/2019,-73.9693,40.779,45,92.65,0,0.01,2.5
nyc,1/5/2019,-73.9693,40.779,44,95.88,0,0.01,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,12.65,0,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,12.65,0,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,12.65,0,9
nyc,1/5/2019,-73.9693,40.779,44,95.88,0,0.02,6
jrb,1/5/2019,-74.009,40.7012,46,93.03,10.35,t,9
jrb,1/5/2019,-74.009,40.7012,57,69.52,6.9,0,9
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.01,4
jrb,1/5/2019,-74.009,40.7012,46,93.03,5.75,0,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,10.35,0,10
nyc,1/5/2019,-73.9693,40.779,45,89.49,0,0,10
nyc,1/5/2019,-73.9693,40.779,45,89.49,0,t,6
jrb,1/5/2019,-74.009,40.7012,46,89.2,4.6,0,10
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.03,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.01,7
nyc,1/5/2019,-73.9693,40.779,44,95.88,0,0.05,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,6.9,0.02,8
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0.02,10
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.05,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0.03,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.03,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,3.45,0.03,10
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.05,10
jrb,1/5/2019,-74.009,40.7012,46,89.2,3.45,0.03,10
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.01,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0,4
nyc,1/5/2019,-73.9693,40.779,45,92.65,0,0.01,2
jrb,1/5/2019,-74.009,40.7012,57,69.52,0,0,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,3.45,0,4
jrb,1/5/2019,-74.009,40.7012,44.6,100,0,t,4
nyc,1/5/2019,-73.9693,40.779,44,95.88,0,0.02,3
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0.01,3.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0.01,3
nyc,1/5/2019,-73.9693,40.779,42.8,93.3,0,0.02,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.01,2.5
nyc,1/5/2019,-73.9693,40.779,43,92.58,0,0.02,4
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.02,3
jrb,1/5/2019,-74.009,40.7012,45,92.65,3.45,0.02,3
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,t,2.5
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.01,4
nyc,1/5/2019,-73.9693,40.779,43,92.58,0,0.01,3
nyc,1/5/2019,-73.9693,40.779,43,92.58,0,0.02,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,3.45,0.01,5
jrb,1/5/2019,-74.009,40.7012,57,69.52,3.45,0.01,6
nyc,1/5/2019,-73.9693,40.779,43,96.6,0,0.02,7
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.01,6
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.01,9
nyc,1/5/2019,-73.9693,40.779,44.6,87.09,0,0.02,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,3.45,0.02,8
nyc,1/5/2019,-73.9693,40.779,43,92.58,0,0.02,10
jrb,1/5/2019,-74.009,40.7012,57,69.52,4.6,0.02,9
jrb,1/5/2019,-74.009,40.7012,45,92.65,4.6,0.02,9
jrb,1/5/2019,-74.009,40.7012,44.6,93.35,4.6,0,10
nyc,1/5/2019,-73.9693,40.779,44,88.77,0,0,10
nyc,1/5/2019,-73.9693,40.779,44,88.77,0,0,8
jrb,1/5/2019,-74.009,40.7012,44.6,93.35,0,0,9
jrb,1/5/2019,-74.009,40.7012,57,69.52,5.75,0,9
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.01,8
nyc,1/5/2019,-73.9693,40.779,44,92.62,0,0.01,9
jrb,1/5/2019,-74.009,40.7012,45,92.65,3.45,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,0,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,4.6,0,10
jrb,1/6/2019,-74.009,40.7012,44.6,93.35,4.6,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,3.45,0,10
nyc,1/6/2019,-73.9693,40.779,44,85.06,0,0,10
jrb,1/6/2019,-74.009,40.7012,45,89.49,3.45,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,5.75,0,10
nyc,1/6/2019,-73.9693,40.779,43,85.66,0,0,10
jrb,1/6/2019,-74.009,40.7012,44,85.06,4.6,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,8.05,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,6.9,0,10
nyc,1/6/2019,-73.9693,40.779,44,70.43,0,0,10
jrb,1/6/2019,-74.009,40.7012,44,78.66,4.6,0,10
nyc,1/6/2019,-73.9693,40.779,43,70.3,0,0,10
jrb,1/6/2019,-74.009,40.7012,43,76.12,3.45,0,10
nyc,1/6/2019,-73.9693,40.779,41,73.25,0,0,10
jrb,1/6/2019,-74.009,40.7012,42,72.78,3.45,0,10
nyc,1/6/2019,-73.9693,40.779,40,69.96,0,0,10
jrb,1/6/2019,-74.009,40.7012,41,70.08,5.75,0,10
jrb,1/6/2019,-74.009,40.7012,41,70.08,3.45,0,10
jrb,1/6/2019,-74.009,40.7012,41,70.08,6.9,0,10
nyc,1/6/2019,-73.9693,40.779,41,67.03,0,0,10
jrb,1/6/2019,-74.009,40.7012,41,73.25,4.6,0,10
nyc,1/6/2019,-73.9693,40.779,42,67.17,0,0,10
jrb,1/6/2019,-74.009,40.7012,42,72.78,6.9,0,10
nyc,1/6/2019,-73.9693,40.779,44,67.41,0,0,10
jrb,1/6/2019,-74.009,40.7012,44,70.43,4.6,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,9.2,0,10
jrb,1/6/2019,-74.009,40.7012,44,72.99,8.05,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,10.35,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,11.5,0,10
jrb,1/6/2019,-74.009,40.7012,44,75.93,11.5,0,10
jrb,1/6/2019,-74.009,40.7012,57,69.52,12.65,0,10
nyc,1/6/2019,-73.9693,40.779,45,68.05,0,0,10
jrb,1/6/2019,-74.009,40.7012,45,76.01,8.05,0,10
nyc,1/6/2019,-73.9693,40.779,46,65.52,0,0,10
jrb,1/6/2019,-74.009,40.7012,45,73.37,9.2,0,10
nyc,1/6/2019,-73.9693,40.779,48,49.49,0,t,10
jrb,1/6/2019,-74.009,40.7012,47,68.27,6.9,0,10
nyc,1/6/2019,-73.9693,40.779,47,55.94,0,0,10
jrb,1/6/2019,-74.009,40.7012,48,58.16,5.75,0,10
nyc,1/6/2019,-73.9693,40.779,48,43.77,0,0,10
jrb,1/6/2019,-74.009,40.7012,50,45.93,3.45,0,10
nyc,1/6/2019,-73.9693,40.779,48,34.05,0,0,10
jrb,1/6/2019,-74.009,40.7012,49,42.32,5.75,0,10
nyc,1/6/2019,-73.9693,40.779,46,36.72,0,0,10
jrb,1/6/2019,-74.009,40.7012,49,38.95,4.6,0,10
nyc,1/6/2019,-73.9693,40.779,45,39.62,0,0,10
jrb,1/6/2019,-74.009,40.7012,47,40.44,4.6,0,10
nyc,1/6/2019,-73.9693,40.779,43,42.77,0,0,10
jrb,1/6/2019,-74.009,40.7012,45,43.46,4.6,0,10
nyc,1/6/2019,-73.9693,40.779,40,42.62,0,0,10
jrb,1/6/2019,-74.009,40.7012,42,48.56,6.9,0,10
nyc,1/6/2019,-73.9693,40.779,38,42.46,0,0,10
jrb,1/6/2019,-74.009,40.7012,40,46.41,0,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,4.6,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,0,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,3.45,0,10
nyc,1/7/2019,-73.9693,40.779,37,43.99,0,0,10
jrb,1/7/2019,-74.009,40.7012,39,49.93,5.75,0,10
nyc,1/7/2019,-73.9693,40.779,35,41.44,0,0,10
jrb,1/7/2019,-74.009,40.7012,38,46.08,4.6,0,10
nyc,1/7/2019,-73.9693,40.779,33,44.89,0,0,10
jrb,1/7/2019,-74.009,40.7012,36,49.66,5.75,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,6.9,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,8.05,0,10
nyc,1/7/2019,-73.9693,40.779,32,46.92,0,0,10
jrb,1/7/2019,-74.009,40.7012,35,47.43,0,0,10
nyc,1/7/2019,-73.9693,40.779,30.9,44.92,0,0,10
jrb,1/7/2019,-74.009,40.7012,33,51.37,6.9,0,10
nyc,1/7/2019,-73.9693,40.779,30,44.37,0,0,10
jrb,1/7/2019,-74.009,40.7012,32,51.2,3.45,0,10
nyc,1/7/2019,-73.9693,40.779,28.9,44.58,0,0,10
jrb,1/7/2019,-74.009,40.7012,30.9,53.53,6.9,0,10
nyc,1/7/2019,-73.9693,40.779,28.9,40.93,0,0,10
jrb,1/7/2019,-74.009,40.7012,30,50.88,5.75,0,10
nyc,1/7/2019,-73.9693,40.779,28,42.47,0,0,10
jrb,1/7/2019,-74.009,40.7012,30,48.48,5.75,0,10
nyc,1/7/2019,-73.9693,40.779,27,40.42,0,0,10
jrb,1/7/2019,-74.009,40.7012,28.9,53.21,3.45,0,10
nyc,1/7/2019,-73.9693,40.779,26.1,43.7,0,0,10
jrb,1/7/2019,-74.009,40.7012,28.9,58.06,4.6,0,10
nyc,1/7/2019,-73.9693,40.779,25,48.08,0,0,10
jrb,1/7/2019,-74.009,40.7012,28,60.25,4.6,0,10
jrb,1/7/2019,-74.009,40.7012,28.9,63.31,9.2,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,9.2,0,10
nyc,1/7/2019,-73.9693,40.779,25,50.07,0,0,10
jrb,1/7/2019,-74.009,40.7012,28.9,58.06,6.9,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,12.65,0,10
nyc,1/7/2019,-73.9693,40.779,27,48.2,0,0,10
jrb,1/7/2019,-74.009,40.7012,30,58.23,4.6,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,6.9,0,9
jrb,1/7/2019,-74.009,40.7012,57,69.52,10.35,0,9
nyc,1/7/2019,-73.9693,40.779,27,46.08,0,0,10
jrb,1/7/2019,-74.009,40.7012,32,55.82,6.9,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,14.95,0,10
nyc,1/7/2019,-73.9693,40.779,28,38.79,0,0,10
jrb,1/7/2019,-74.009,40.7012,34,39.65,4.6,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,10.35,0,10
nyc,1/7/2019,-73.9693,40.779,30,33.99,0,0,10
jrb,1/7/2019,-74.009,40.7012,35,34.72,9.2,0,10
jrb,1/7/2019,-74.009,40.7012,57,69.52,11.5,0,10
nyc,1/7/2019,-73.9693,40.779,30,29.47,0,0,10
jrb,1/7/2019,-74.009,40.7012,36,34.87,5.75,0,10
nyc,1/7/2019,-73.9693,40.779,30,25.85,0,0,10
jrb,1/7/2019,-74.009,40.7012,35,31.88,5.75,0,10
nyc,1/7/2019,-73.9693,40.779,30,26.96,0,0,10
jrb,1/7/2019,-74.009,40.7012,34,36.27,5.75,0,10
nyc,1/7/2019,-73.9693,40.779,30.9,26,0,0,10
jrb,1/7/2019,-74.009,40.7012,34,34.69,0,0,10
nyc,1/7/2019,-73.9693,40.779,30.9,29.89,0,0,10
jrb,1/7/2019,-74.009,40.7012,34,39.65,5.75,0,10
nyc,1/7/2019,-73.9693,40.779,32,31.35,0,0,10
jrb,1/7/2019,-74.009,40.7012,34,36.27,3.45,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,5.75,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,6.9,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,8.05,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,4.6,0,10
nyc,1/8/2019,-73.9693,40.779,32,31.35,0,0,10
jrb,1/8/2019,-74.009,40.7012,33,42.77,6.9,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,3.45,0,10
nyc,1/8/2019,-73.9693,40.779,32,37.58,0,0,10
jrb,1/8/2019,-74.009,40.7012,34,47.25,8.05,0,10
nyc,1/8/2019,-73.9693,40.779,33,41.1,0,0,10
jrb,1/8/2019,-74.009,40.7012,35,51.47,5.75,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,9.2,0,10
nyc,1/8/2019,-73.9693,40.779,33,47.1,0,0,10
jrb,1/8/2019,-74.009,40.7012,35,56.05,9.2,0,10
nyc,1/8/2019,-73.9693,40.779,34,55.88,0,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,10.35,0,10
jrb,1/8/2019,-74.009,40.7012,36,63.98,9.2,0,10
nyc,1/8/2019,-73.9693,40.779,35,60.99,0,0,10
jrb,1/8/2019,-74.009,40.7012,37,61.5,3.45,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0,10
jrb,1/8/2019,-74.009,40.7012,37.4,64.7,9.2,0,10
nyc,1/8/2019,-73.9693,40.779,36,61.62,0,0,10
nyc,1/8/2019,-73.9693,40.779,35.6,59.79,0,0,10
jrb,1/8/2019,-74.009,40.7012,37.4,64.7,4.6,0,10
jrb,1/8/2019,-74.009,40.7012,37,61.5,0,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,t,10
nyc,1/8/2019,-73.9693,40.779,37,66.82,0,0,10
jrb,1/8/2019,-74.009,40.7012,38,69.73,0,t,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0.01,10
nyc,1/8/2019,-73.9693,40.779,36,85.23,0,0.02,8
jrb,1/8/2019,-74.009,40.7012,38,82.66,0,0.01,10
nyc,1/8/2019,-73.9693,40.779,37,85.64,0,0.01,5
nyc,1/8/2019,-73.9693,40.779,38,89.53,0,0.02,6
jrb,1/8/2019,-74.009,40.7012,57,69.52,4.6,0.01,10
jrb,1/8/2019,-74.009,40.7012,38,89.53,3.45,0.01,10
nyc,1/8/2019,-73.9693,40.779,39,88.87,0,0.02,10
jrb,1/8/2019,-74.009,40.7012,39.2,93.19,0,0.01,10
nyc,1/8/2019,-73.9693,40.779,39,92.45,0,0.02,8
jrb,1/8/2019,-74.009,40.7012,57,69.52,3.45,0.01,10
jrb,1/8/2019,-74.009,40.7012,40,89.27,4.6,0.01,10
jrb,1/8/2019,-74.009,40.7012,39.2,93.19,0,t,9
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0,8
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0,9
nyc,1/8/2019,-73.9693,40.779,40,92.48,0,0.01,5
nyc,1/8/2019,-73.9693,40.779,40,96.55,0,0.01,5
jrb,1/8/2019,-74.009,40.7012,41,92.52,3.45,t,9
jrb,1/8/2019,-74.009,40.7012,57,69.52,4.6,0,8
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0,7
jrb,1/8/2019,-74.009,40.7012,57,69.52,3.45,0,6
jrb,1/8/2019,-74.009,40.7012,57,69.52,3.45,0,5
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0,4
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0,3
jrb,1/8/2019,-74.009,40.7012,57,69.52,3.45,0,3
nyc,1/8/2019,-73.9693,40.779,41,95.82,0,0,5
jrb,1/8/2019,-74.009,40.7012,42.8,86.99,0,0,3
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0,3.5
jrb,1/8/2019,-74.009,40.7012,42,91.84,0,0,3
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0,5
jrb,1/8/2019,-74.009,40.7012,57,69.52,0,0,6
nyc,1/8/2019,-73.9693,40.779,42,95.84,0,0,6
jrb,1/8/2019,-74.009,40.7012,43,92.58,0,0,6
jrb,1/8/2019,-74.009,40.7012,57,69.52,3.45,0,9
nyc,1/8/2019,-73.9693,40.779,44,92.62,0,0,6
jrb,1/8/2019,-74.009,40.7012,44,95.88,0,0,10
jrb,1/8/2019,-74.009,40.7012,44.6,93.35,4.6,0,10
nyc,1/8/2019,-73.9693,40.779,42,91.84,0,0,5
nyc,1/8/2019,-73.9693,40.779,41,88.62,0,0,4
jrb,1/8/2019,-74.009,40.7012,45,92.65,3.45,0,10
jrb,1/8/2019,-74.009,40.7012,44.6,93.35,3.45,0,10
jrb,1/8/2019,-74.009,40.7012,57,69.52,3.45,0,8
jrb,1/8/2019,-74.009,40.7012,44.6,93.35,3.45,0,8
nyc,1/8/2019,-73.9693,40.779,42,88.67,0,0,4
jrb,1/8/2019,-74.009,40.7012,45,92.65,3.45,0,9
jrb,1/8/2019,-74.009,40.7012,57,69.52,4.6,0,9
jrb,1/8/2019,-74.009,40.7012,44.6,93.35,3.45,0,9
jrb,1/8/2019,-74.009,40.7012,57,69.52,4.6,0,7
nyc,1/8/2019,-73.9693,40.779,43,85.66,0,0,4
jrb,1/8/2019,-74.009,40.7012,44,92.62,5.75,0,9
jrb,1/8/2019,-74.009,40.7012,57,69.52,5.75,0,8
jrb,1/8/2019,-74.009,40.7012,57,69.52,3.45,0,7
jrb,1/8/2019,-74.009,40.7012,44.6,93.35,0,0,7
jrb,1/8/2019,-74.009,40.7012,44,92.62,4.6,0,8
jrb,1/8/2019,-74.009,40.7012,44.6,93.35,5.75,0,10
nyc,1/8/2019,-73.9693,40.779,44,85.06,0,0,4
