,Geography,Geography_name,total_population,population_density,male_percent,percent_inhouseholds,percent_marriedhouseholds,percent_cohabitingcouple,percent_solomale,percent_solofemale,percent_occupiedhousingunits,percent_owneroccupied,percent_renteroccupied,median_age,percent_under5,percent_5to9,percent_10to14,percent_15to19,percent_20to24,percent_25to29,percent_30to34,percent_35to39,percent_40to44,percent_45to49,percent_50to54,percent_55to59,percent_60to64,percent_65to69,percent_70to74,percent_75to79,percent_80to84,percent_over85,male_median_age,male_percent_under5,male_percent_5to9,male_percent_10to14,male_percent_15to19,male_percent_20to24,male_percent_25to29,male_percent_30to34,male_percent_35to39,male_percent_40to44,male_percent_45to49,male_percent_50to54,male_percent_55to59,male_percent_60to64,male_percent_65to69,male_percent_70to74,male_percent_75to79,male_percent_80to84,male_percent_over85,Female_median_age,female_percent_under5,female_percent_5to9,female_percent_10to14,female_percent_15to19,female_percent_20to24,female_percent_25to29,female_percent_30to34,female_percent_35to39,female_percent_40to44,female_percent_45to49,female_percent_50to54,female_percent_55to59,female_percent_60to64,female_percent_65to69,female_percent_70to74,female_percent_75to79,female_percent_80to84,female_percent_over85,median_household_income,percent_income_under10k,percent_income_10to15k,percent_income_15to25k,percent_income_25to35k,percent_income_35to50k,percent_income_50to75k,percent_income_75to100k,percent_income_100to150k,percent_income_150to200k,percent_income_over200k,percent_novehicles,percent_1vehicle_perperson,percent_lessthan1vehicle_perperson,under25y_percent_highschool,under25y_percent_somecollege,under25y_percent_bachelors,over25y_percent_highschool,over25y_percent_somecollege,over25y_percent_bachelors,over25y_percent_graduatedegree
174,1400000US13121010217,Census Tract 102.17; Fulton County; Georgia,2422,2434.170854,0.479768786,1,0.21552436,0.024360033,0.064822461,0.0776218,0.953180212,0.594522968,0.358657244,38.3,0.048720066,0.043765483,0.054087531,0.061932287,0.054087531,0.091246903,0.087943848,0.083402147,0.059454996,0.076383154,0.07101569,0.061106524,0.05821635,0.051610239,0.046655656,0.027250206,0.014450867,0.00867052,37.9,0.049053356,0.040447504,0.051635112,0.061101549,0.050774527,0.091222031,0.093803787,0.092082616,0.052495697,0.088640275,0.058519793,0.065404475,0.056798623,0.043889845,0.053356282,0.026678141,0.016351119,0.007745267,38.7,0.048412698,0.046825397,0.056349206,0.062698413,0.057142857,0.091269841,0.082539683,0.075396825,0.065873016,0.065079365,0.082539683,0.057142857,0.05952381,0.058730159,0.04047619,0.027777778,0.012698413,0.00952381,74519,0,0.017,0.032,0.042,0.087,0.323,0.118,0.141,0.035,0.204,0.009909166,0.335672998,0.172171759,0.199,0.357,0.444,0.111,0.123,0.401,0.317
175,1400000US13121010218,Census Tract 102.18; Fulton County; Georgia,2010,3538.732394,0.476119403,1,0.13880597,0.056716418,0.105472637,0.141791045,0.953549518,0.353198948,0.60035057,35.6,0.031840796,0.023880597,0.041293532,0.034825871,0.064179104,0.152238806,0.137313433,0.084079602,0.070646766,0.063681592,0.052238806,0.046268657,0.066169154,0.048756219,0.03681592,0.028358209,0.011940299,0.005472637,34.7,0.041797283,0.029258098,0.047021944,0.031347962,0.066875653,0.145245559,0.149425287,0.08045977,0.064785789,0.071055381,0.052246604,0.048066876,0.056426332,0.045977011,0.035527691,0.024033438,0.006269592,0.004179728,36.3,0.022792023,0.018993352,0.036087369,0.037986705,0.061728395,0.158594492,0.126305793,0.087369421,0.075973409,0.056980057,0.052231719,0.044634378,0.075023742,0.051282051,0.037986705,0.032288699,0.017094017,0.006647673,57778,0.005,0.005,0.01,0.024,0.434,0.107,0.108,0.177,0.032,0.097,0,0.376616915,0.011442786,0,0.134,0.866,0.239,0.162,0.455,0.138
176,1400000US13121010219,Census Tract 102.19; Fulton County; Georgia,2443,7101.744186,0.468686042,1,0.0998772,0.051166598,0.128121163,0.124437167,0.94600432,0.059035277,0.886969042,31.1,0.044207941,0.043389275,0.036430618,0.039295948,0.094146541,0.202210397,0.149406467,0.079819894,0.076954564,0.061809251,0.056487925,0.03520262,0.038067949,0.020057307,0.00736799,0.008186656,0.00286533,0.004093328,31.2,0.037554585,0.04628821,0.037554585,0.037554585,0.096069869,0.202620087,0.172052402,0.068122271,0.079475983,0.064628821,0.053275109,0.033187773,0.03231441,0.021834061,0.008733624,0.00349345,0,0.005240175,31,0.050077042,0.040832049,0.035439137,0.040832049,0.092449923,0.201848998,0.129429892,0.090138675,0.074730354,0.059322034,0.059322034,0.036979969,0.043143297,0.018489985,0.006163328,0.012326656,0.005392912,0.003081664,80268,0.031,0,0.026,0.047,0.131,0.262,0.306,0.185,0.012,0,0,0.257879656,0.160867786,0.418,0.479,0,0.1,0.304,0.452,0.132
177,1400000US13121010220,Census Tract 102.20; Fulton County; Georgia,4717,2522.459893,0.476362095,1,0.204579182,0.025439898,0.076107696,0.104515582,0.941125913,0.551783412,0.389342501,41.1,0.049607802,0.063387746,0.062751749,0.049607802,0.051939792,0.068475726,0.064023744,0.068475726,0.076107696,0.079287683,0.067203731,0.070595718,0.058511766,0.054695781,0.048123808,0.025651897,0.025651897,0.015899936,40.6,0.052069426,0.064530485,0.064085447,0.053849577,0.056964842,0.063195372,0.068980863,0.066310636,0.076546506,0.08188696,0.063195372,0.075656431,0.053404539,0.05740988,0.042278594,0.024032043,0.024032043,0.011570984,41.7,0.047368421,0.062348178,0.061538462,0.045748988,0.047368421,0.073279352,0.05951417,0.070445344,0.075708502,0.076923077,0.070850202,0.065991903,0.063157895,0.052226721,0.053441296,0.027125506,0.027125506,0.019838057,101016,0.085,0.013,0.044,0.074,0.072,0.129,0.079,0.129,0.136,0.239,0.043247827,0.225143099,0.129531482,0.38,0.4,0.22,0.106,0.142,0.382,0.357
178,1400000US13121010221,Census Tract 102.21; Fulton County; Georgia,2154,3186.390533,0.479108635,1,0.188950789,0.039461467,0.072423398,0.106778087,0.959813084,0.66728972,0.292523364,37,0.051067781,0.045961003,0.045032498,0.040854225,0.051996286,0.100742804,0.136490251,0.072423398,0.071030641,0.06917363,0.059888579,0.055710306,0.059424327,0.038068709,0.04549675,0.025069638,0.016713092,0.014856082,35.2,0.053294574,0.057170543,0.057170543,0.051356589,0.04748062,0.09496124,0.134689922,0.069767442,0.070736434,0.070736434,0.057170543,0.054263566,0.062015504,0.033914729,0.040697674,0.01744186,0.011627907,0.015503876,38.4,0.049019608,0.035650624,0.033868093,0.031194296,0.056149733,0.106060606,0.138146168,0.07486631,0.071301248,0.067736185,0.062388592,0.057040998,0.057040998,0.041889483,0.049910873,0.032085561,0.021390374,0.01426025,84262,0.082,0.022,0.057,0.021,0.063,0.109,0.247,0.192,0.018,0.187,0,0.233054782,0.181522748,0.243,0,0.369,0.017,0.133,0.416,0.399
179,1400000US13121010222,Census Tract 102.22; Fulton County; Georgia,2671,1211.887477,0.500935979,1,0.267690004,0.006739049,0.018719581,0.022837888,0.935384615,0.913846154,0.021538462,48,0.033695245,0.052040434,0.082740547,0.098464994,0.061774616,0.020591539,0.017970797,0.029576937,0.050168476,0.089853987,0.093597903,0.081617372,0.080119805,0.061400225,0.067764882,0.039311119,0.018719581,0.020591539,48.3,0.038116592,0.049327354,0.088938714,0.094917788,0.06651719,0.026158445,0.017189836,0.023916293,0.047085202,0.0754858,0.08819133,0.090433483,0.085201794,0.061285501,0.069506726,0.038116592,0.020179372,0.019431988,47.8,0.029257314,0.054763691,0.07651913,0.102025506,0.057014254,0.015003751,0.018754689,0.035258815,0.053263316,0.104276069,0.099024756,0.072768192,0.075018755,0.061515379,0.066016504,0.040510128,0.017254314,0.021755439,205139,0.061,0,0,0,0.045,0.035,0.03,0.243,0.086,0.501,0,0.157993261,0.09284912,0,0.088,0.912,0.012,0.076,0.577,0.326
180,1400000US13121010223,Census Tract 102.23; Fulton County; Georgia,3189,923.8122827,0.477265601,1,0.255566008,0.011602383,0.040451552,0.080903104,0.960416667,0.879861111,0.080555556,51.2,0.027281279,0.048291,0.061147695,0.068359987,0.049545312,0.029476325,0.029789903,0.046723111,0.046095955,0.07400439,0.07557228,0.085920351,0.084352462,0.071809345,0.09219191,0.065537786,0.0241455,0.019755409,50.8,0.027595269,0.042049934,0.067674113,0.085413929,0.051905388,0.03022339,0.023653088,0.046649146,0.045335085,0.070302234,0.072273325,0.092641261,0.081471748,0.070302234,0.079500657,0.062417871,0.027595269,0.022996058,51.8,0.026994601,0.053989202,0.055188962,0.052789442,0.047390522,0.028794241,0.035392921,0.046790642,0.046790642,0.077384523,0.078584283,0.079784043,0.086982603,0.073185363,0.103779244,0.068386323,0.020995801,0.016796641,196528,0.029,0,0.04,0,0.054,0.087,0.052,0.092,0.158,0.487,0.002822201,0.264032612,0.084352462,0.148,0.074,0.705,0.037,0.113,0.498,0.352
181,1400000US13121010305,Census Tract 103.05; Fulton County; Georgia,4307,1279.180279,0.454376596,0.997910378,0.138147202,0.015788252,0.041328071,0.061295565,0.953188999,0.743124634,0.210064365,45.8,0.034130485,0.057348502,0.069421871,0.061992106,0.051776178,0.049686557,0.052472719,0.056419782,0.055955421,0.063153007,0.06710007,0.061759926,0.057812863,0.070814952,0.089157186,0.057348502,0.027861621,0.015788252,41.7,0.041900869,0.061829331,0.078691875,0.063362289,0.061318344,0.054164538,0.055697496,0.058763413,0.049054676,0.064384262,0.067961165,0.065406234,0.054675524,0.06591722,0.073071027,0.050076648,0.021461421,0.012263669,48.6,0.027659574,0.053617021,0.061702128,0.060851064,0.043829787,0.045957447,0.049787234,0.054468085,0.061702128,0.06212766,0.066382979,0.058723404,0.060425532,0.074893617,0.102553191,0.063404255,0.033191489,0.018723404,70625,0.101,0.023,0.08,0.021,0.124,0.2,0.189,0.143,0.094,0.027,0.021360576,0.169491525,0.166937544,0,0.416,0.292,0.248,0.208,0.21,0.151
182,1400000US13121010306,Census Tract 103.06; Fulton County; Georgia,5156,883.6332476,0.463537626,1,0.159231963,0.022304112,0.026183088,0.038401862,0.970982143,0.858816964,0.112165179,39.1,0.053917766,0.06768813,0.083010085,0.071567106,0.065942591,0.05488751,0.052948022,0.067106284,0.082622188,0.092319628,0.082622188,0.060899922,0.042086889,0.047129558,0.035298681,0.021140419,0.011830877,0.006982157,36.9,0.059414226,0.077405858,0.087866109,0.080334728,0.068619247,0.058577406,0.048953975,0.061087866,0.073640167,0.090376569,0.083682008,0.064853556,0.033891213,0.046443515,0.030125523,0.020920502,0.010041841,0.00376569,40.2,0.049168474,0.059291396,0.078814172,0.063991323,0.06362979,0.051699205,0.056399132,0.07230658,0.090383225,0.093998554,0.081706435,0.057483731,0.049168474,0.047722343,0.039768619,0.021330441,0.013376717,0.009761388,101313,0,0,0.004,0.013,0.012,0.284,0.129,0.248,0.259,0.05,0,0.156322731,0.102404965,0.025,0.293,0,0.151,0.255,0.329,0.216
183,1400000US13121010307,Census Tract 103.07; Fulton County; Georgia,5425,1329.982839,0.457880184,1,0.149124424,0.021935484,0.040368664,0.052903226,0.974531475,0.816434407,0.158097069,39.1,0.056036866,0.060645161,0.078341014,0.071520737,0.050506912,0.055483871,0.062672811,0.078894009,0.088110599,0.083686636,0.066543779,0.061751152,0.049769585,0.045345622,0.043317972,0.024884793,0.013456221,0.009032258,36.9,0.06078905,0.066827697,0.085748792,0.082125604,0.055152979,0.053542673,0.060386473,0.076086957,0.08373591,0.084943639,0.068438003,0.060386473,0.042673108,0.039855072,0.036634461,0.023349436,0.012077295,0.007246377,40.5,0.052023121,0.055423325,0.072084325,0.062563754,0.046582795,0.057123427,0.064603876,0.081264876,0.091805508,0.082624957,0.064943897,0.062903774,0.055763346,0.049982999,0.048962938,0.026181571,0.014620877,0.010540632,81194,0,0.014,0.066,0.151,0.031,0.208,0.193,0.154,0.085,0.098,0,0.148940092,0.177327189,0.475,0.399,0.065,0.213,0.222,0.313,0.186
184,1400000US13121010308,Census Tract 103.08; Fulton County; Georgia,5787,1116.104147,0.450319682,1,0.152928979,0.017798514,0.033177812,0.040953862,0.95863747,0.851581509,0.107055961,39,0.052704337,0.072058061,0.084154139,0.07033005,0.055641956,0.051840332,0.052358735,0.079834111,0.090374978,0.096768619,0.074650078,0.049766719,0.046656299,0.042509072,0.038534647,0.021600138,0.012787282,0.007430448,37.2,0.057943208,0.084804298,0.087106677,0.072908672,0.062931696,0.050652341,0.047582502,0.07904835,0.080583269,0.098234843,0.07789716,0.051036071,0.038372985,0.040291635,0.035303147,0.019186493,0.009976976,0.006139678,40,0.048412449,0.061615844,0.081735303,0.068217542,0.049669915,0.052813581,0.056271613,0.080477837,0.098396731,0.095567432,0.07198994,0.048726815,0.053442314,0.044325684,0.041182018,0.023577491,0.015089594,0.008487897,79085,0.032,0,0.035,0.094,0.042,0.237,0.192,0.223,0.058,0.088,0,0.069466045,0.086400553,0,0.217,0.357,0.207,0.33,0.218,0.218
185,1400000US13121010309,Census Tract 103.09; Fulton County; Georgia,3685,205.2810428,0.478426052,0.996743555,0.156852103,0.021438263,0.030936228,0.03880597,0.953470633,0.800152555,0.153318078,40.1,0.043690638,0.05834464,0.070284939,0.072455902,0.074355495,0.05156038,0.058887381,0.068928087,0.067299864,0.074084125,0.079782904,0.079511533,0.050746269,0.051289009,0.045590231,0.027679783,0.017367707,0.008141113,38.4,0.047078843,0.069200227,0.078275666,0.083380601,0.078275666,0.045944413,0.050482133,0.073170732,0.058423142,0.069200227,0.079977311,0.065796937,0.054452638,0.051616563,0.045377198,0.022121384,0.018718094,0.008508225,42.1,0.040582726,0.048387097,0.062955255,0.062434964,0.070759625,0.056711759,0.066597294,0.06503642,0.075442248,0.078563996,0.079604579,0.092091571,0.047346514,0.050988554,0.04578564,0.032778356,0.016129032,0.00780437,88308,0,0.121,0,0.064,0,0.205,0.289,0.17,0,0.151,0,0.23880597,0.125101764,0.593,0.118,0,0.347,0.479,0.08,0.051
186,1400000US13121010310,Census Tract 103.10; Fulton County; Georgia,4901,1141.094296,0.465415221,0.981024281,0.169149153,0.018567639,0.025096919,0.041624158,0.956896552,0.885632184,0.071264368,40.7,0.054886758,0.062436238,0.074270557,0.066108957,0.058967558,0.050601918,0.057947358,0.063660477,0.086104877,0.108141196,0.087941236,0.068761477,0.052438278,0.040399918,0.031626199,0.015915119,0.010202,0.00958988,38.6,0.06663744,0.062253398,0.083735204,0.07189829,0.064445419,0.054800526,0.058746164,0.05523893,0.084173608,0.092941692,0.091188075,0.063130206,0.048224463,0.039017975,0.030688295,0.012713722,0.010521701,0.009644893,41.8,0.044656489,0.06259542,0.066030534,0.061068702,0.054198473,0.046946565,0.057251908,0.070992366,0.08778626,0.121374046,0.085114504,0.073664122,0.05610687,0.041603053,0.032442748,0.01870229,0.009923664,0.009541985,85444,0.025,0,0.018,0,0.051,0.296,0.347,0.053,0.198,0.013,0,0.085900837,0.153029994,0.196,0.608,0,0.126,0.207,0.42,0.225
187,1400000US13121010311,Census Tract 103.11; Fulton County; Georgia,4615,1103.802918,0.440736728,1,0.126110509,0.022318527,0.044637053,0.053737811,0.97239793,0.672225417,0.300172513,34.4,0.071289274,0.072156013,0.083206934,0.074106176,0.063055255,0.068472373,0.076056338,0.095557963,0.091224269,0.085807151,0.068039003,0.055254605,0.036619718,0.02340195,0.01971831,0.006500542,0.004767064,0.004767064,32.1,0.078171091,0.083087512,0.085054081,0.084070796,0.064405113,0.072271386,0.067846608,0.086037365,0.083579154,0.083579154,0.081120944,0.048180924,0.033431662,0.020157325,0.016715831,0.004424779,0.004916421,0.002949853,36,0.065865943,0.063541263,0.081751259,0.06625339,0.061991476,0.065478497,0.082526153,0.103060829,0.097249128,0.08756296,0.057729562,0.060829136,0.039132119,0.025958931,0.022084463,0.008136381,0.004649361,0.006199148,89453,0.043,0,0,0.314,0.032,0.045,0.159,0.299,0.028,0.08,0,0.180498375,0.211267606,1,0,0,0.333,0.269,0.221,0.176
188,1400000US13121010312,Census Tract 103.12; Fulton County; Georgia,3336,1034.739454,0.456534772,1,0.150179856,0.019184652,0.042565947,0.079436451,0.961884962,0.727650728,0.234234234,44,0.039268585,0.048860911,0.0617506,0.056354916,0.060251799,0.058752998,0.064148681,0.067146283,0.063549161,0.061151079,0.079736211,0.07763789,0.067146283,0.071942446,0.055755396,0.03177458,0.019484412,0.01528777,41.1,0.045961917,0.057780696,0.080105056,0.063690085,0.060407091,0.051214708,0.064346684,0.064346684,0.063033487,0.068286277,0.076822062,0.078791858,0.0558109,0.070256074,0.056467498,0.025607354,0.011818779,0.005252791,45.7,0.033645891,0.041367899,0.046332046,0.05019305,0.060121346,0.065085494,0.06398235,0.069498069,0.06398235,0.055157198,0.082184225,0.076668505,0.076668505,0.073359073,0.055157198,0.036955323,0.025923883,0.023717595,72466,0.072,0.02,0.04,0.074,0.044,0.273,0.058,0.076,0.061,0.281,0.01498801,0.132494005,0.095023981,0.584,0.186,0.221,0.116,0.221,0.229,0.36
189,1400000US13121010313,Census Tract 103.13; Fulton County; Georgia,3931,560.6903437,0.445179344,1,0.1142203,0.034342407,0.05494785,0.075807683,0.929458239,0.446388262,0.483069977,35.5,0.055202239,0.065886543,0.055965403,0.074281353,0.072246248,0.089544645,0.079877894,0.079623505,0.073009412,0.078097176,0.070974307,0.061561944,0.041719664,0.038921394,0.034088018,0.01551768,0.008903587,0.004578988,33.2,0.069142857,0.072571429,0.068,0.077142857,0.077142857,0.082857143,0.082857143,0.076571429,0.064,0.067428571,0.074857143,0.06,0.029714286,0.036,0.036571429,0.013714286,0.008571429,0.002857143,37.2,0.044016506,0.060522696,0.046309033,0.071985328,0.068317286,0.094910591,0.077487391,0.082072444,0.080238423,0.086657497,0.06785878,0.062815222,0.051352591,0.041265475,0.032095369,0.016964695,0.009170105,0.005960569,68750,0.086,0,0.009,0.028,0.256,0.139,0.082,0.253,0.087,0.06,0,0.201475452,0.113711524,0.218,0.158,0.516,0.156,0.162,0.28,0.351
190,1400000US13121010314,Census Tract 103.14; Fulton County; Georgia,2161,738.2985992,0.454881999,1,0.129569644,0.017584452,0.040259139,0.032392411,0.952693824,0.783180026,0.169513798,37.8,0.061082832,0.068486812,0.080518279,0.070800555,0.073114299,0.058769088,0.050439611,0.068024063,0.085145766,0.074502545,0.074039796,0.063396576,0.049514114,0.037482647,0.044886627,0.017121703,0.007866728,0.014807959,36.8,0.067141404,0.06612411,0.083418108,0.08138352,0.083418108,0.056968464,0.049847406,0.056968464,0.085452696,0.072227874,0.077314344,0.065106816,0.046795524,0.033570702,0.042726348,0.016276704,0.002034588,0.013224822,38.5,0.056027165,0.070458404,0.078098472,0.06196944,0.064516129,0.060271647,0.050933786,0.077249576,0.084889643,0.076400679,0.071307301,0.06196944,0.051782683,0.040747029,0.046689304,0.017826825,0.012733447,0.016129032,90778,0.017,0.062,0,0,0.114,0.131,0.225,0.122,0.33,0,0,0.080981027,0.135585377,0.269,0.496,0,0.257,0.295,0.286,0.163
191,1400000US13121010315,Census Tract 103.15; Fulton County; Georgia,5387,1377.749361,0.425283089,1,0.113235567,0.020605161,0.029144236,0.075737888,0.972345679,0.549135802,0.423209877,36.7,0.064228699,0.075180991,0.084276963,0.068126972,0.064414331,0.065713755,0.056246519,0.069426397,0.086133284,0.084648227,0.061815482,0.045665491,0.038797104,0.046779283,0.042509746,0.022832745,0.011880453,0.011323557,32.1,0.075076386,0.091663029,0.098646879,0.085552161,0.075076386,0.054561327,0.04975993,0.066346574,0.083806198,0.077258839,0.066346574,0.046268005,0.03535574,0.032300306,0.027935399,0.017896115,0.010912265,0.005237887,39.4,0.05620155,0.062984496,0.073643411,0.055232558,0.056524548,0.073966408,0.061046512,0.071705426,0.087855297,0.090116279,0.058462532,0.045219638,0.041343669,0.05749354,0.053294574,0.026485788,0.012596899,0.015826873,76667,0,0,0.094,0.083,0.07,0.247,0.2,0.234,0.025,0.047,0,0.146463709,0.155930945,0.112,0.609,0.267,0.231,0.329,0.259,0.13
192,1400000US13121010401,Census Tract 104.01; Fulton County; Georgia,4589,493.9188462,0.465242972,1,0.127696666,0.025059926,0.041839181,0.055567662,0.927242888,0.553063457,0.374179431,35.8,0.062540859,0.068860318,0.077794727,0.070603617,0.068424493,0.069514055,0.072346917,0.067334931,0.071693179,0.070167793,0.065155807,0.062758771,0.056875136,0.039877969,0.030943561,0.018522554,0.013292656,0.013292656,33.8,0.074004684,0.069320843,0.086651054,0.076814988,0.0735363,0.067447307,0.070257611,0.064168618,0.07587822,0.064168618,0.06323185,0.059016393,0.054332553,0.034660422,0.033255269,0.012177986,0.01264637,0.008430913,37.6,0.052567237,0.068459658,0.07008965,0.065199674,0.06397718,0.071312143,0.074164629,0.07008965,0.06805216,0.075387123,0.066829666,0.06601467,0.059087205,0.044417278,0.028932355,0.02404238,0.013854931,0.017522412,56210,0.071,0.019,0.075,0.05,0.251,0.207,0.162,0.145,0.007,0.012,0.060579647,0.08629331,0.216822837,0.711,0.209,0,0.261,0.326,0.117,0.089
193,1400000US13121010402,Census Tract 104.02; Fulton County; Georgia,3831,62.75081489,0.48394675,0.990602976,0.214043331,0.020621248,0.048551292,0.066040198,0.854447439,0.66361186,0.19083558,49.9,0.040720439,0.043069695,0.054815975,0.055338032,0.049073349,0.043069695,0.042547638,0.053771861,0.051161577,0.068389454,0.071521796,0.087966588,0.083007048,0.074915166,0.062907857,0.050378491,0.031323414,0.036021926,49.1,0.045307443,0.044768069,0.058252427,0.05987055,0.050701187,0.04368932,0.0399137,0.058252427,0.048004315,0.065803668,0.080366775,0.091154261,0.084681769,0.073354908,0.059331176,0.047464941,0.02373247,0.025350593,51.3,0.036418816,0.041476985,0.051593323,0.051087506,0.047546788,0.042488619,0.045017704,0.049570056,0.054122408,0.070814365,0.063227112,0.084977238,0.08143652,0.076378351,0.066262013,0.053110774,0.038442084,0.046029337,57295,0.036,0.023,0.076,0.096,0.184,0.201,0.142,0.096,0.055,0.091,0.025841817,0.1568781,0.149047246,0.193,0.422,0.06,0.289,0.213,0.168,0.212
194,1400000US13121010508,Census Tract 105.08; Fulton County; Georgia,3738,2447.937132,0.448100589,1,0.109149278,0.020331728,0.041198502,0.069823435,0.952540107,0.707887701,0.244652406,39.7,0.04494382,0.055912253,0.063937935,0.076779026,0.05270198,0.06447298,0.074906367,0.071696094,0.05858748,0.07223114,0.056447298,0.065275548,0.069020867,0.070090958,0.052166934,0.028089888,0.011235955,0.011503478,37.1,0.051940299,0.059104478,0.068059701,0.082985075,0.057313433,0.069850746,0.075820896,0.07761194,0.057313433,0.069850746,0.059701493,0.065074627,0.060298507,0.062686567,0.041791045,0.024477612,0.010746269,0.005373134,42.2,0.039263209,0.053320407,0.060591372,0.071740184,0.048957828,0.060106641,0.074163839,0.066892874,0.05962191,0.074163839,0.053805138,0.065438682,0.076102763,0.076102763,0.060591372,0.031022782,0.011633543,0.016480853,60508,0.013,0.012,0.094,0.116,0.183,0.179,0.184,0.163,0.051,0.005,0.021936865,0.122257892,0.160781166,0.205,0.459,0,0.243,0.276,0.213,0.115
195,1400000US13121010517,Census Tract 105.17; Fulton County; Georgia,5335,3315.724052,0.458856607,1,0.097469541,0.022492971,0.034864105,0.045923149,0.916410256,0.600512821,0.315897436,34,0.068978444,0.077788191,0.08284911,0.079287723,0.057169634,0.070852858,0.077975633,0.08284911,0.069915651,0.060918463,0.055857545,0.058106842,0.049859419,0.046298032,0.032989691,0.017994377,0.005060918,0.00524836,30.6,0.072712418,0.095179739,0.093954248,0.093137255,0.064542484,0.069444444,0.073529412,0.075163399,0.064133987,0.049019608,0.048202614,0.061683007,0.044934641,0.04370915,0.028594771,0.015114379,0.004084967,0.002859477,36.7,0.065812262,0.063041219,0.073432629,0.067544163,0.050917908,0.072047108,0.081745757,0.089366124,0.07481815,0.071007967,0.062348459,0.055074472,0.054035331,0.048493246,0.036716315,0.020436439,0.005888466,0.007273987,70254,0.134,0.016,0.061,0.103,0.075,0.161,0.268,0.046,0.072,0.063,0.016869728,0.140955951,0.106841612,0.435,0.494,0,0.365,0.409,0.145,0.057
196,1400000US13121010518,Census Tract 105.18; Fulton County; Georgia,3897,2377.669311,0.442904799,0.996407493,0.102129843,0.026687195,0.038491147,0.062868873,0.936651584,0.631544926,0.305106658,39.5,0.051321529,0.062099051,0.074416218,0.067487811,0.062612266,0.061329228,0.073389787,0.052604568,0.063638696,0.059532974,0.05671029,0.063125481,0.07415961,0.075442648,0.05671029,0.027970234,0.010007698,0.007441622,37,0.057358053,0.070683662,0.076477404,0.069524913,0.069524913,0.060834299,0.07589803,0.049246813,0.068945539,0.066628042,0.053881808,0.063151796,0.06373117,0.067207416,0.048088065,0.02433372,0.011008111,0.003476246,41.2,0.04652234,0.055274067,0.072777522,0.065868263,0.057116536,0.061722708,0.07139567,0.055274067,0.059419622,0.053892216,0.058959005,0.06310456,0.082450484,0.081989866,0.063565177,0.030861354,0.009212345,0.010594196,59441,0.05,0.007,0.083,0.162,0.039,0.342,0.133,0.183,0,0,0.031306133,0.088529638,0.144470105,0.419,0.581,0,0.226,0.335,0.208,0.152
197,1400000US13121010519,Census Tract 105.19; Fulton County; Georgia,4472,1014.058957,0.464445438,0.999776386,0.140652952,0.024597496,0.044275492,0.058139535,0.930410959,0.524931507,0.405479452,37.2,0.069767442,0.059033989,0.068649374,0.063729875,0.069096601,0.071556351,0.072227191,0.067531306,0.072898032,0.070438283,0.077817531,0.066413238,0.057021467,0.044946333,0.031753131,0.015876565,0.010957066,0.010286225,34.7,0.078960039,0.068367838,0.079922966,0.075108329,0.070293693,0.064997593,0.066923447,0.063071738,0.068367838,0.06596052,0.078960039,0.054405392,0.056812711,0.043813192,0.029850746,0.016369764,0.009629273,0.008184882,38.7,0.061795407,0.050939457,0.058872651,0.053862213,0.068058455,0.077244259,0.076826722,0.071398747,0.076826722,0.074321503,0.076826722,0.076826722,0.057202505,0.045929019,0.033402923,0.015448852,0.012108559,0.012108559,64837,0.125,0.016,0.282,0,0.015,0.194,0.112,0.194,0.051,0.012,0.026610018,0.083407871,0.176431127,1,0,0,0.319,0.455,0.099,0.05
198,1400000US13121010520,Census Tract 105.20; Fulton County; Georgia,5652,797.4040632,0.446744515,1,0.146142958,0.02388535,0.030785563,0.0490092,0.937092265,0.717614166,0.219478099,38.2,0.055378627,0.064755839,0.072009908,0.07537155,0.066878981,0.064048125,0.058209483,0.069532909,0.080856334,0.082448691,0.077848549,0.065640481,0.050070771,0.052370842,0.03343949,0.015923567,0.008846426,0.006369427,35.4,0.064950495,0.072079208,0.078811881,0.083960396,0.066930693,0.068118812,0.057029703,0.064554455,0.072871287,0.076039604,0.084356436,0.060594059,0.03960396,0.049108911,0.03009901,0.015049505,0.011089109,0.004752475,39.9,0.047649504,0.058842341,0.066517429,0.068436201,0.066837224,0.060761113,0.059162136,0.073552926,0.087304125,0.087623921,0.07259354,0.069715382,0.058522546,0.055004797,0.036136872,0.016629357,0.007035497,0.007675088,57378,0.112,0,0.094,0,0.242,0.245,0.107,0.066,0.075,0.06,0,0.142427459,0.127565464,0.336,0.03,0,0.292,0.229,0.272,0.173
