Feature,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29
male_percent_80to84,0.17035965505194836,-0.07366331806198297,-0.03620198729520609,0.02222811196960633,-0.10220668647259287,-0.08989825786282614,0.014053261652186367,-0.06269406637366853,-0.02946095874217258,0.05267091204909198,0.02797622759850313,-0.004828242780461241,0.08989771865401733,-0.047996298370822005,-0.054426109450756974,0.017958300910971746,-0.03462643683879376,-0.02579954601778897,0.014625608099189813,-0.036772500046416134,-0.06869482071353152,-0.013162349106158364,-0.0390687603103562,-0.018343196647177408,0.07062766889425957,0.07325393871182834,-0.09284148262875219,0.01988343155467122,0.021014145967240612
male_percent_over85,0.15754602395129688,-0.079768978453103,-0.03476413083813197,0.04738271575036558,-0.12456342944567064,-0.09995259118025679,0.0017848789873164115,-0.1253735595904471,-0.045188672225712656,0.046294827876446065,-0.015465149934334725,-0.0038891019709627536,0.1430583622678018,-0.14184157001607287,-0.008845490315615469,-0.0036089440656951674,0.011034152014162003,-0.11958019394114637,0.0035954916644686773,0.004299984814382013,-0.07763845740859038,0.0574181244728859,-0.0005310301522004762,-0.028850663719701755,-0.0802580890715117,-0.05314901213001737,0.12264794433664372,-0.09755468079697144,-0.0029657932039969526
Female_median_age,0.17566669830845505,-0.03788768010555937,0.08307095958289985,-0.046469065576623204,-0.06930461969199829,-0.06876485554795356,0.05870334935738109,-0.030845515613914177,-0.02278918428408628,0.013375765281839399,0.026699791333712232,0.0701482158540276,-0.02766581458407656,-0.018291148720972837,0.029911258947962715,-0.027786718498054072,0.03563678753469781,-0.019084295406271462,-0.058891175395914534,0.17896983506084968,0.018491748526160933,-0.008445423918457913,0.02222811530153502,0.020457956243205525,0.04330723337916714,0.00509936374223598,-0.08677125570555289,0.0602738246311662,-0.01631127038253412
female_percent_under5,-0.04020369822222089,0.0868997135933874,0.17795953260942152,0.1347907842515201,-0.1309797750305509,0.08398289137117596,-0.044522684146655694,-0.13456074012563482,0.05595824506032955,-0.040444234876065174,-0.14765242551171964,-0.2291779120445102,-0.046398535819571346,0.07118257816067407,0.035801876423547443,0.17338084115333563,-0.04823548012085986,-0.1204726144062146,0.07205748471085113,0.004390344155719067,-0.0718812881158468,0.07012294095905727,-0.04631823821470536,0.10450475477934992,0.21059851294431042,0.0271643542195856,0.06592615133821111,-0.06387163910060258,-0.14064216270288946
female_percent_5to9,0.017629813285839385,0.1639217678484154,0.1482602297072519,0.09818911655116451,-0.05404135217582369,0.040451454459058504,-0.1440489364174784,-0.051729739129965424,-0.02285158939111699,0.019800940096904206,-0.06062980224998345,-0.039135880369587005,0.07055327068150831,0.021449045478335815,-0.04055044632154696,0.048441720167986896,-0.08243849982551942,0.06845431454413699,-0.05926907133038726,-0.05152099554672314,-0.04201880247492552,-0.08795661400986324,0.059315285638996254,-0.15787287444596948,-0.0039132274440838305,0.021034961769306564,0.07607274858996271,0.042582195033131535,0.10916925541797053
female_percent_10to14,0.03963568648363315,0.19023586158074535,0.09764431737733296,0.03253357227439428,-0.031522948445539115,0.040606596754335936,-0.10716603880416631,-0.012059298117946732,0.010991538933627074,-0.026287407210435758,0.01769509535310245,-0.03030686881507367,0.17189579580787126,-0.02087619713685183,-0.1082698243625532,-0.057098803585849706,-0.08829154086934621,0.02186952895769277,-0.023084049787201646,0.053218994889286386,0.017667434247221607,-0.04259395127991729,0.16663207882812517,-0.09169757564439558,-0.05237463920710277,0.08113843777279206,-0.19381468371230595,-0.020812537452531477,-0.023657097024406187
female_percent_15to19,0.0030289042815268125,0.08845610217846821,-0.14664604666109587,0.22413418265475865,0.12307979586849849,-0.026247688001240235,0.2228389783814523,0.13991740352443105,-0.20555134197356711,-0.03770925320855574,-0.19392436906703384,0.03757138677268212,-0.02393812933156863,-0.03473201960976806,-0.019223971652722317,0.004308590281899449,0.001481010875336291,-0.025420810761632946,0.03724797393492998,-0.05925959709846442,0.02143701664960035,-0.023634199991138798,-0.02153543971111198,-0.025195541053145868,0.003821800624233207,-0.024175334176905844,0.012471515120127119,-0.0622080555166451,0.009004705314359016
female_percent_20to24,-0.06078021583453396,0.012062425419900918,-0.2260376939933459,0.08810966969478376,0.11967678186202751,0.021924683830138982,-0.14207465509197595,-0.09497802301786795,0.14498992659467672,0.09499047912682981,0.17785794477179123,0.02279551256030784,-0.005095134370361482,0.05483972534921232,0.12571934648470226,0.054692906728654234,-0.010981404386049137,0.06940913622967682,-0.043137737371067644,-0.02127461979867646,-0.10124648683521438,0.007657286494400655,-0.023195309572112327,-0.007627923562764982,-0.06573839250430388,0.07010267684231922,0.024956341313896548,-0.013400458488138242,0.008120006698651313
female_percent_25to29,-0.13449859229113162,-0.09820289454234477,-0.08065643636784608,-0.1750540478318617,-0.040018340142826306,0.013249419604892239,-0.12846949379280004,0.0077222562897324406,-0.08878948143051199,-0.05677014803482438,-0.025941589923557405,-0.07796052814628997,0.13009036003916483,-0.0031896757503656484,-0.12869745617372907,-0.04212904902465958,-0.006709268298121476,-0.012151304206780747,-0.045568986589021976,-0.03458544384329868,0.046857502323335666,-0.05166630124913027,-0.037800009643665713,-0.001313747198021284,0.04030664997682929,-0.04612004925219996,0.11648278311707017,0.012847021557126692,-0.04284086681420371
female_percent_30to34,-0.14541115645439584,-0.11426959365889967,0.07678697769534015,-0.0947743293119492,-0.05959257586679487,-0.01956221361859953,0.10273269297678136,-0.020069630486518115,-0.01870717830182606,-0.0013479308220475626,-0.052051571859630004,-0.07318449442618884,-0.07412360463680304,0.012122066105748196,-0.09738774582463866,-0.05639924477471184,0.02472366146908204,-0.025295763082633073,-0.0731963286295004,-0.035386143695088926,-0.013989600949971752,0.031208270991469993,-0.02454552403956406,0.020785714893154845,-0.07605814361975666,0.014482141763222989,-0.09791299762418698,0.03979936540908014,0.02163563972431052
female_percent_35to39,-0.11601473606604376,-0.06989135389516009,0.18602157206717587,-0.004291015676814764,-0.05819510991511311,-0.027344078454960466,0.14197713601139275,-0.01876476809468956,0.019284143032983925,0.020029368518557772,0.00014767257761972435,0.037803388807956695,-0.11744476234448564,-0.010811879584996398,0.05915668462776739,-0.03813873680785503,0.07730437938733004,0.05730316188447273,-0.02105018801789736,0.06548123487233176,-0.00554436660818227,0.014694713152275968,-0.0329683434163155,0.009245074882059081,-0.06725022021084762,0.0959795527514429,0.010699162036469756,0.024981392133493832,-0.004281141220259493
female_percent_40to44,-0.04709356064917809,0.00017769235592801882,0.2417282756003316,0.02082593769628249,0.0015151721243738805,0.017334968812582667,0.125845550761364,0.0772840913371901,0.09733133428426514,-0.030474294439236195,0.058615115174306835,0.14664219170413795,0.0048084292212257,-0.0968079351732238,0.1013847097979896,0.06159005611401821,0.0071914938171509235,0.03767793137131968,-0.043866256668470896,0.08252993664547928,-0.042974322835991174,0.007774922373233457,0.12388263618522313,-0.18896540813974785,0.0068382757888982015,0.03512390525382608,0.0022489047284463444,-0.02429752027470164,0.024427809700422964
female_percent_45to49,0.03751365303448543,0.050858290320016784,0.20944749092454162,-0.0008025775704895579,0.10758941478972643,0.07559791311278202,-0.006992288255820464,0.11846474614250077,0.07291503626859248,0.04087018789642097,0.1121947243303174,0.21869055111473923,0.07458674928074757,-0.0749655360836441,0.05344270620845897,-0.03352449069954523,0.0674772722437764,-0.1471176938325333,0.14097960977099994,0.00048573291210316036,0.10278031071079999,0.04949283419853624,0.18243054404131082,0.3574556715448913,0.027536894010438538,-0.11263039305977117,-0.13591927889145666,-0.14281967617204758,-0.16146156609787116
female_percent_50to54,0.10892803381904383,0.08111411420152437,0.12557589845113604,-0.06938053270480078,0.1213143675127085,0.0912147828623753,-0.04819529360153368,0.09481852973730977,0.14528411189075194,-0.08290765449308551,-0.022894285930090137,0.11573980650365406,0.0019678612307149346,-0.11859387004954769,-0.10568127585828638,0.008444683876054827,0.04389616651463271,-0.050451893431173137,0.13430117254177926,0.18265401826595568,0.12921924474572127,0.13322059592410992,-0.14826272286104294,-0.13453277202701802,-0.08707795411166566,-0.14049588102567961,-0.0034146260365656407,-0.09907436950131472,-0.19424997616244394
female_percent_55to59,0.15016908488227157,0.07452556626881454,0.04646860727022683,-0.10962355671038482,0.08169735348819111,0.012722510426743612,-0.03376764130338813,0.07755409888155426,0.0848173064257528,-0.12630036865242814,0.010755824886565834,-0.0032083939338257983,-0.09436051318893637,-0.020106522839210404,0.02510362908006772,-0.11957098211457176,0.1915624295605698,-0.10354135967997449,0.09254672715819304,0.12281571613100603,-0.034855177178296885,0.03086072928206851,-0.018388100727219123,0.024053953124684613,0.0913408592833237,-0.11700390056359414,0.004855413500363531,0.11025611024058607,0.304916557335595
female_percent_60to64,0.16974664913776472,0.041015496529699054,0.019785163895663208,-0.1185276927842641,0.017959214767869054,-0.016884366720910465,-0.015624149501689161,0.050067987648866094,0.016043079080423232,-0.06165178299146011,-0.006895171098426488,0.007343113326894302,-0.17985377455490664,0.03892739841539482,0.08063989856394631,-0.07902849075892945,0.09878753434517007,-0.018114058180031617,-0.0922569180660807,0.008167743727639024,0.016747496886347128,0.02096101358834404,-0.02122918697674856,0.049524207005264866,0.14289916998952246,-0.025264621009385507,-0.02451466422026742,0.061800315672838335,0.11210821273737365
female_percent_65to69,0.1808711006270237,-0.02079206734553078,-0.0008660494542293055,-0.06364325564228683,-0.011542968779411486,-0.032244426497436786,0.015545389190271451,0.03215982876343969,0.011899976707926386,-0.026438005336173596,-0.022318745769521912,-0.003618530307439964,-0.09595097785426536,0.1674807087596252,0.10770921511571527,0.004074613399318319,-0.033032761056707945,0.05524990046468561,0.07402500829096907,0.016648704182466202,0.19818081952709507,0.03596336542966556,0.06965809298158396,0.05064628964498268,0.042368897560143184,-0.05273688941089858,0.0068376247060478595,0.1448642961069147,-0.10476188615778102
female_percent_70to74,0.18345009620140945,-0.046270701835143584,-0.014364720142660284,-0.015784383344635423,-0.0757858745351992,-0.009157019403980745,0.006786551895464691,0.025176033268696774,-0.02910732277876591,0.014387024601004193,0.024451453904198762,0.02220102046317599,-0.027219527093990944,0.12649296857686032,-0.012628285587542684,0.02070301325530392,-0.12539001632391356,0.0401255037021113,0.04059566753763063,0.022580558194810883,0.08346861101959405,-0.03639677016424727,0.05664340604852939,0.06690753488632623,-0.08080627529827195,-0.027958631606561354,-0.03802157339586265,-0.025736425272267827,-0.08561488638945108
female_percent_75to79,0.17978704818990696,-0.06011846993614646,-0.014859783917436213,0.0025125388196071473,-0.08815562565307984,-0.04063943706038583,0.018947331604039837,-0.026175801761926288,-0.03101787568701794,0.024037999369009196,0.03203357063032357,0.010457632437755476,0.04730872852277697,-0.016984551522060225,-0.03799794033222453,-0.03460581355471758,-0.10251103471192341,0.06444813852074645,0.03166380247202773,-0.023070187336991135,-0.04968320680275152,-0.031587247884046016,-0.07237827443442768,0.05665643695988813,0.019054705941516953,0.07703406554992143,-0.12607003350819154,-0.09805506456455389,0.06281462713353317
female_percent_80to84,0.16728590335863844,-0.05469700340071341,-0.02654740569962382,-0.034588755098520226,-0.1226460710499749,-0.11488806110399312,0.06599561467763887,-0.06554525829986932,-0.03276494816661637,0.07052525092806969,0.07576374047429338,0.07353348907482174,0.05856895876453866,-0.14128229500827721,0.00881962620566041,0.08346937085762941,-0.018251502357726365,0.012934631640054872,0.06863072229749397,-0.013981829869230286,-0.049196806808314036,0.002780014574737505,-0.04463085690361191,-0.057874848366305444,0.07813014069042484,-0.005956491305434096,-0.07098720176766186,0.03864780938639151,0.07386214354868256
female_percent_over85,0.15534559947784476,-0.05937934992814472,-0.033673099678624585,-0.0036720789194839847,-0.15623909729888924,-0.13400008273860445,0.054402200657537286,-0.11717197820387475,-0.03349270183846839,0.15151879263399765,0.05941280422800887,0.01856863527509886,0.0689592754837257,-0.17683235525788019,0.07588964624890432,0.05463730528111199,0.037309870586279825,-0.09791667354092322,0.07553473761053085,-0.04772023085024858,-0.042445438249700415,-0.008942325080407397,0.03762697794909813,-0.020141437054048646,0.04426047223550946,-0.07146766163662965,0.15483217641218616,0.08904987055111083,0.07913400410366209
median_household_income,0.0038443083406080264,-0.18508734789533718,0.04604459239687288,0.2025773509780033,0.041986582768256495,0.05922155135350944,-0.04191306328468103,-0.04847435093798228,-0.0010129978985071383,-0.024904677440134512,0.015728837326461048,-0.06352420213829224,-0.003888589669079451,0.00435500401614413,-0.09852448400604644,-0.14405729170719853,0.018959565815912655,-0.06282380293510975,-0.12585122496814535,-0.004241578641841326,0.06872198168874713,-0.023501233006204658,0.008099978513259484,-0.010249554929656096,-0.043098485632713915,0.02248288025700806,-0.0977418188567979,-0.023130638016745732,0.07772085527645416
percent_income_under10k,0.033454090978130874,0.1485439680673776,-0.05448364911266577,-0.08997097659677962,-0.04615314920960961,0.16126405303183786,0.1420496826145197,-0.12783663983472918,-0.0030536143655952044,-0.05049403447322388,-0.0060407471712527715,0.1676208352265389,-0.016870236580819386,-0.15876432253531073,-0.07839468508838703,0.055844910098346225,0.17470567687082406,0.14369665210642146,-0.10925188651197454,0.46770539730662347,-0.1961026906999523,-0.09957742302597142,-0.05061626711676451,0.14410707256158758,0.15366280720164843,0.006180212941881353,0.2516817620636862,-0.11216669640070277,-0.14779667333457044
percent_income_10to15k,0.03536241097282779,0.14653086565343704,-0.03237480321455373,-0.13512233932097897,-0.077702648606921,0.08690067242889608,0.1367663878212672,-0.11551109245552685,-0.07962312873303636,-0.05627479280929614,0.15777025889917956,0.004924810004824337,-0.0915582267788021,-0.08932154010796114,-0.018253731914523126,0.031327006870421524,0.2680360535652966,0.14106682685418165,-0.015748152003675357,-0.4335268063695921,0.016854783002571073,-0.14199744825444138,0.046626604767830905,0.08231296360314114,0.09139581185796551,0.06708972022986298,-0.17076178336398246,0.37822150665937027,-0.17574572214593315
percent_income_15to25k,0.03269462396013138,0.14861850664886758,-0.03351509692582727,-0.1202993349231983,-0.04266340250490126,-0.0011355498909981923,0.03501621641661889,-0.15194589735678973,0.04552422047507448,-0.08886262029549019,0.009892431872904516,-0.16385487202113277,-0.11640072259217378,-0.2107782420134869,0.030085147747549335,0.2975879736576702,-0.2965300763032005,0.18269524177055443,0.20475234757393315,-0.03062608466532318,0.33541771724228797,0.04094637655832832,-0.03923122466147485,0.04166698477089524,-0.3391930505942584,-0.2176228174575609,-0.04225908538174219,-0.11992213362547643,0.2264001345158253
percent_income_25to35k,0.011300324308245943,0.12629833407581545,-0.004711692221308249,-0.10814014347843329,-0.0023820446666029324,-0.059125392930846246,0.161121352853055,-0.051783819683536625,0.010713644445719206,0.1348510939527167,-0.08750083807113726,0.2620111460348979,0.24775517161108127,0.4304536652070275,-0.09117275135227193,0.013025421326554924,-0.10439637754330791,0.07914131833993862,-0.22123466007462037,-0.06420827443911631,-0.04122299993402067,0.61398866047699,-0.09346677891141675,-0.03244254321065037,0.059148870998425446,-0.06360242885817223,0.07313586455134521,0.09366354491242328,0.11580968011025189
percent_income_35to50k,-0.002394974290148033,0.1284851079822205,-0.011913144995037584,-0.12063351548367766,0.029324539622353797,-0.062002601436871835,0.03102495736620126,-0.10144723691676422,-0.04636974923056738,0.07800496205276795,-0.18830370045170478,-0.067188000224796,0.2806243801910219,0.3477250149943857,0.37510132709397453,-0.2862685116248624,0.033218115904016896,-0.20754251275085214,0.4348307320939748,0.028503625949218202,-0.12175214083527856,-0.2355159330331425,0.02424620350923491,-0.04737197947010553,-0.13485418345421782,0.03522123145301296,-0.029457954087640268,-0.06760527765854012,-0.04293951726099294
percent_income_50to75k,-0.01791141829089523,0.0909900867636978,-0.0283760331010029,-0.047522860967305285,0.014087694756618472,-0.21774564376784042,-0.1697717349050219,0.33785950340450865,0.10634680086446952,0.04601103624778964,-0.2148816463708818,-0.06213526372709361,-0.03557085560677514,-0.2710050817924488,0.38961610844611594,0.016473042591562913,-0.28685985281877474,-0.1755851968196535,-0.39997446753602967,-0.06934901226594269,0.02439028329402055,0.005836976984334854,-0.061927343491960746,-0.01491392805251126,0.047447885270605984,0.011058950144390216,0.07190279391731967,0.1019064335461907,-0.21606450314056852
percent_income_75to100k,-0.048849645326883455,0.011523497933192819,0.027316018949231257,-0.05774947324503748,-0.05935082752452022,-0.24362218778733152,-0.18431692975468056,0.3308789677048637,0.04931728616880526,0.09707437754065998,0.02203991037076082,0.22425047292696648,-0.10935297333236131,0.21734198054485743,-0.2921449311190252,0.5540848555484674,0.14970295434329725,-0.25604075150461275,0.12979195935948984,-0.05629158955459167,-0.14817595321871066,-0.16969632328255174,0.020924604942167357,-0.025277059858678397,-0.04820692409722076,0.10685376739005167,-0.09707833478041211,-0.05481855295318847,0.06496757566432787
percent_income_100to150k,-0.05185187458222375,-0.12479475700514776,0.022874297141677994,-0.034758268350870966,0.04912087976657386,-0.12082244386930954,-0.10404952563245262,0.231635487984964,-0.14323332574048697,-0.058273280744297586,0.1429601429828828,-0.21737993949199863,-0.17785151733212992,-0.15953895860890385,-0.10372466616022895,-0.22617168252281541,-0.052248500805272685,0.1566806076362376,0.32181510579054723,-0.051009679317940385,-0.25261871604224545,0.3905655986198683,0.3666304603305533,-0.13989386349093358,0.16004037919609732,0.09248411707850876,0.07538317602792566,-0.044491229873113707,-0.05391766574628422
percent_income_150to200k,-0.05516034148951351,-0.1447072087630112,0.045196064364805555,0.09301905557095272,0.02183210016624047,-0.012142831698932065,-0.003706229998391778,-0.0012842824025528588,0.08912403591755816,-0.02730131609687163,0.29629459962667604,0.0107732341288471,0.05661225635608772,0.08975166736461485,-0.029225175259197947,-0.11160020931576999,-0.032317629169868495,-0.10151610146945328,0.08015386418209183,0.002268385672245774,0.480367889858011,-0.091446058131533,-0.3342524350633673,-0.2932218445142135,0.41993065822003395,0.16208660944992795,-0.03523283264703009,-0.07265808934793175,-0.029563725975572573
percent_income_over200k,0.02254319644280505,-0.17466027154470573,0.02893511597518738,0.21012777941455188,0.03392745251114802,0.13902986405892592,-0.01322667164282028,-0.11571387370953569,-0.0019010702261791496,0.0020804322574676792,-0.059759661550795075,-0.017364088823568713,0.01486205347406723,0.017305589397873855,-0.0818149047799875,-0.07177316579020324,0.05217884889320963,-0.015459794196774623,-0.1726520704245586,-0.006842476621153892,-0.01954319524639825,-0.07974961828358718,0.024349515906464954,0.09862371139777194,-0.17348505874860753,-0.07583775852271074,-0.07490294345561688,0.005523346486960984,0.12089814348622291
percent_novehicles,0.04675563526175995,-0.09778543610119841,-0.05323363289478726,-0.18783318578481542,-0.007900096402305963,0.3522190587026794,0.15828700481877891,0.03186556120754505,0.024323064459746985,-0.08206450543066549,0.01846592760924567,0.07637339153571443,-0.01589525070094499,0.018282359978576267,0.08681373753216638,0.09401044917664068,-0.2368837557357994,-0.05316880299229547,0.018741992634936755,-0.032456258503557794,-0.18378227237318004,-0.10062479581999528,0.01377205689423297,-0.06873292328067634,0.10414851892177363,0.05715346858177542,0.028815527170974298,0.04029844946984991,0.02497271641685454
percent_1vehicle_perperson,0.04451338588133452,-0.0900760181033103,0.06516406102154476,0.034135996792503204,-0.018157814358622994,-0.20559505869689979,0.029263210229514135,0.18509307825783589,0.18371962204076614,-0.28901182673837095,-0.06429299123955812,-0.04849043519504703,0.30688280399503165,-0.023374327617854282,0.21401727857882116,0.08551623664536823,0.24461418427607862,0.43287995025144316,-0.0006235304263359012,-0.13999536805269114,-0.20217546678236667,-0.034837568842158856,-0.20336223542377949,-0.07667477355720384,0.09662123554525097,-0.2699138609636939,-0.23160349940788305,-0.1374458807615937,-0.03989746337668709
percent_lessthan1vehicle_perperson,0.05225678594931882,-0.1254665808745261,0.027557997317325958,-0.15822547669758963,-0.051750781037470016,0.284328683759773,0.13519778197432342,0.1402089630132558,0.03803822060651065,-0.0589467084736861,0.028060693291954243,0.1191050723450443,-0.04783528548780944,0.022274395979589096,0.10571164379042457,0.015739781944748815,-0.2996591935536726,-0.03317102284187309,0.013700577886596114,-0.07271317989404619,-0.16577741560630238,-0.16063896165523747,0.006773044560477212,-0.0787113642511854,0.06782682380377839,0.1516480505735916,0.01486824722342115,0.08917655954252389,0.047042858110967124
under25y_percent_highschool,0.01614040710882524,0.0928632661647872,0.017120091337741835,0.07302169231007595,0.02149256375975218,0.0023107624494864043,0.10148029013175691,0.10220961753975631,-0.4068417968437147,-0.263864406079702,0.4904340447903015,-0.24918789109780018,0.059020239144293746,0.15628770482670576,0.15228542309338625,0.17643148118068658,-0.044245084264868194,-0.16511954434539589,-0.11877239536115222,0.13409928194077372,-0.12246195804572446,0.08881626471161065,-0.1208217256954337,-0.00951883028418515,-0.1506007039142615,-0.09343622216837141,-0.02558545628517326,0.0013541929873368812,-0.06197588963288037
under25y_percent_somecollege,0.010852277344562776,0.05623193845783581,-0.07775837304150447,0.018419733480561723,0.08409633005907363,-0.10719015331029436,0.36049806796214373,0.07787121045920657,0.5367014978075675,0.14529252609902957,-0.033467421314660406,-0.2350912474597736,0.08721084515488994,-0.03459884615282722,-0.26270417849808053,-0.08006007270610803,-0.06511068386024232,-0.06512312537665685,0.015098874379714702,-0.033749319842388416,-0.027209721458805698,-0.09589648441546608,0.10233311788097638,0.030639931782036577,0.009301867692285859,-0.05865995713035174,0.05474128607243325,0.10287849444494576,-0.02575514881120647
under25y_percent_bachelors,-0.02350766561066606,-0.14476461289431514,0.02788499640963199,-0.05274810287410978,-0.05906047896883032,0.06681192973190177,-0.3458171570736098,-0.0895864461859223,-0.16327972597893275,0.04427334389390696,-0.2685515612165217,0.32140626183204357,-0.10778014931987409,-0.07543011510550136,0.14639877957603636,-0.021127809532204195,0.08178112643906767,0.1655982779528598,0.08166908952809743,-0.04289243694423789,0.09281251006469166,0.06279986579082891,-0.03976523139654804,-0.025151795346773195,-0.01375910664086645,0.0805311728119005,-0.040801370372850795,-0.00372771074042081,0.059238669774667144
over25y_percent_highschool,-0.005242590712613853,0.18694901735922786,0.0004545332839564305,-0.15445043785142892,-0.04971403496438153,-0.1335290674274892,-0.003069423311413726,0.005325186763168091,-0.02764397389058771,-0.09197850518574442,0.049013872557986775,0.0380046422554148,-0.012439655566215242,-0.01512334547071724,0.013821344654874668,-0.05536123761094681,0.05459355313525972,-0.08393734696411836,-0.005092362676891529,0.006508066980757447,0.04340107825628299,-0.011557726658565623,0.0029364113866877217,-0.06117861805399937,-0.08619852301888706,-0.014806821409191644,-0.0037464612917893006,0.23709872035325633,-0.039304541490835024
over25y_percent_somecollege,0.013069441049485903,0.1655456563124644,0.013825680229398311,-0.13885785658758046,-0.02484728438837794,-0.13232157214816323,0.05762545884444011,0.06644917853365602,0.033671626986521395,-0.11222293225894217,-0.03965907648698182,-0.06797957253660263,0.043835721174898895,-0.07837786687003906,-0.030248520513988884,-0.055601635504252574,-0.08760756169640296,0.0894288366998433,0.06939557553867626,-0.04520593013210517,0.009151887502134533,0.0937491639457087,-0.17489056869444844,0.3006527443641225,-0.001743540106566313,0.5801964125073032,-0.0020507235390992973,-0.2831136845783123,0.11132479925713631
over25y_percent_bachelors,-0.06116168286593904,-0.1908630169120674,0.007195306374398074,0.05587560270657312,0.014154240957936317,0.02729889253415793,0.031192282058292217,0.08705686460299719,-0.003712775873994805,-0.02994819337859617,-0.029696267293545155,0.02293472502829324,0.0375685528398077,0.053510718528224845,-0.014242588285657349,0.08627760741437604,-0.039027823166805566,0.08717732647980779,0.07908291674271731,-0.04724226341411453,0.03614266975127822,-0.10876262576197306,0.12891312677066835,-0.19816852638341056,0.09987409995665436,-0.1725549001305734,0.2849970462839083,-0.04792884912785246,0.2176137265604824
over25y_percent_graduatedegree,0.030897245076522677,-0.17399997031105202,0.003592610520420321,0.19925585787950514,0.05803485995328685,0.13850425135119065,-0.05817212246060899,-0.007278116117481227,0.02115875043343954,0.07172280734477023,0.00014627139494373647,0.014682736204480238,-0.053555633849082435,0.003113827653665021,0.012030536118802834,-0.048428529439733865,0.002067003748981593,-0.06895726665646107,-0.08040554646776552,0.00017971401041589133,-0.1388699721432992,0.042072928562567266,-0.03372427598436145,0.05385055032079288,-0.04281347443108352,-0.021297479275810417,-0.21232025528650356,-0.08493068257701925,-0.1300328394906561
