"GEO_ID","NAME","B08201_001E","B08201_001M","B08201_002E","B08201_002M","B08201_003E","B08201_003M","B08201_004E","B08201_004M","B08201_005E","B08201_005M","B08201_006E","B08201_006M","B08201_007E","B08201_007M","B08201_008E","B08201_008M","B08201_009E","B08201_009M","B08201_010E","B08201_010M","B08201_011E","B08201_011M","B08201_012E","B08201_012M","B08201_013E","B08201_013M","B08201_014E","B08201_014M","B08201_015E","B08201_015M","B08201_016E","B08201_016M","B08201_017E","B08201_017M","B08201_018E","B08201_018M","B08201_019E","B08201_019M","B08201_020E","B08201_020M","B08201_021E","B08201_021M","B08201_022E","B08201_022M","B08201_023E","B08201_023M","B08201_024E","B08201_024M","B08201_025E","B08201_025M","B08201_026E","B08201_026M","B08201_027E","B08201_027M","B08201_028E","B08201_028M","B08201_029E","B08201_029M","B08201_030E","B08201_030M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No vehicle available","Margin of Error!!Total:!!No vehicle available","Estimate!!Total:!!1 vehicle available","Margin of Error!!Total:!!1 vehicle available","Estimate!!Total:!!2 vehicles available","Margin of Error!!Total:!!2 vehicles available","Estimate!!Total:!!3 vehicles available","Margin of Error!!Total:!!3 vehicles available","Estimate!!Total:!!4 or more vehicles available","Margin of Error!!Total:!!4 or more vehicles available","Estimate!!Total:!!1-person household:","Margin of Error!!Total:!!1-person household:","Estimate!!Total:!!1-person household:!!No vehicle available","Margin of Error!!Total:!!1-person household:!!No vehicle available","Estimate!!Total:!!1-person household:!!1 vehicle available","Margin of Error!!Total:!!1-person household:!!1 vehicle available","Estimate!!Total:!!1-person household:!!2 vehicles available","Margin of Error!!Total:!!1-person household:!!2 vehicles available","Estimate!!Total:!!1-person household:!!3 vehicles available","Margin of Error!!Total:!!1-person household:!!3 vehicles available","Estimate!!Total:!!1-person household:!!4 or more vehicles available","Margin of Error!!Total:!!1-person household:!!4 or more vehicles available","Estimate!!Total:!!2-person household:","Margin of Error!!Total:!!2-person household:","Estimate!!Total:!!2-person household:!!No vehicle available","Margin of Error!!Total:!!2-person household:!!No vehicle available","Estimate!!Total:!!2-person household:!!1 vehicle available","Margin of Error!!Total:!!2-person household:!!1 vehicle available","Estimate!!Total:!!2-person household:!!2 vehicles available","Margin of Error!!Total:!!2-person household:!!2 vehicles available","Estimate!!Total:!!2-person household:!!3 vehicles available","Margin of Error!!Total:!!2-person household:!!3 vehicles available","Estimate!!Total:!!2-person household:!!4 or more vehicles available","Margin of Error!!Total:!!2-person household:!!4 or more vehicles available","Estimate!!Total:!!3-person household:","Margin of Error!!Total:!!3-person household:","Estimate!!Total:!!3-person household:!!No vehicle available","Margin of Error!!Total:!!3-person household:!!No vehicle available","Estimate!!Total:!!3-person household:!!1 vehicle available","Margin of Error!!Total:!!3-person household:!!1 vehicle available","Estimate!!Total:!!3-person household:!!2 vehicles available","Margin of Error!!Total:!!3-person household:!!2 vehicles available","Estimate!!Total:!!3-person household:!!3 vehicles available","Margin of Error!!Total:!!3-person household:!!3 vehicles available","Estimate!!Total:!!3-person household:!!4 or more vehicles available","Margin of Error!!Total:!!3-person household:!!4 or more vehicles available","Estimate!!Total:!!4-or-more-person household:","Margin of Error!!Total:!!4-or-more-person household:","Estimate!!Total:!!4-or-more-person household:!!No vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!No vehicle available","Estimate!!Total:!!4-or-more-person household:!!1 vehicle available","Margin of Error!!Total:!!4-or-more-person household:!!1 vehicle available","Estimate!!Total:!!4-or-more-person household:!!2 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!2 vehicles available","Estimate!!Total:!!4-or-more-person household:!!3 vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!3 vehicles available","Estimate!!Total:!!4-or-more-person household:!!4 or more vehicles available","Margin of Error!!Total:!!4-or-more-person household:!!4 or more vehicles available",
"1400000US13121007400","Census Tract 74, Fulton County, Georgia","1238","293","469","134","457","162","232","159","80","121","0","14","506","171","233","96","256","165","17","25","0","14","0","14","263","160","44","42","114","76","105","136","0","14","0","14","159","89","81","75","11","17","67","54","0","14","0","14","310","202","111","82","76","78","43","61","80","121","0","14",
"1400000US13121007500","Census Tract 75, Fulton County, Georgia","1383","187","503","132","539","154","198","88","85","63","58","57","711","167","379","129","264","116","68","67","0","14","0","14","409","127","43","42","201","97","61","52","57","56","47","53","132","79","60","62","29","28","25","29","7","13","11","18","131","65","21","26","45","41","44","32","21","25","0","14",
"1400000US13121007602","Census Tract 76.02, Fulton County, Georgia","1019","159","180","99","520","142","194","70","67","48","58","39","408","91","90","48","241","70","52","30","25","38","0","14","320","114","53","85","138","61","92","52","25","35","12","14","104","51","11","12","16","21","29","27","17","17","31","31","187","124","26","31","125","116","21","24","0","14","15","18",
"1400000US13121007603","Census Tract 76.03, Fulton County, Georgia","2001","181","1128","226","593","201","209","120","43","56","28","49","1220","187","782","202","370","147","37","61","31","52","0","14","322","136","154","92","55","66","113","81","0","14","0","14","274","157","131","142","103","78","0","14","12","20","28","49","185","155","61","105","65","108","59","86","0","14","0","14",
"1400000US13121007604","Census Tract 76.04, Fulton County, Georgia","1186","327","360","119","607","255","186","232","33","32","0","14","477","104","244","98","233","97","0","14","0","14","0","14","383","251","72","59","131","84","172","232","8","20","0","14","87","57","19","21","37","45","6","9","25","30","0","14","239","210","25","34","206","207","8","13","0","14","0","14",
"1400000US13121007703","Census Tract 77.03, Fulton County, Georgia","1508","209","231","110","648","198","481","141","106","51","42","35","505","172","70","63","332","142","103","74","0","14","0","14","539","127","44","55","254","107","169","72","42","34","30","28","225","95","61","60","44","37","70","53","50","47","0","14","239","125","56","57","18","20","139","104","14","20","12","22",
"1400000US13121007705","Census Tract 77.05, Fulton County, Georgia","2216","512","458","149","1240","413","446","285","30","29","42","47","1149","408","309","97","745","398","95","66","0","14","0","14","635","291","98","88","246","127","272","258","14","19","5","8","229","141","42","68","118","103","63","52","6","8","0","14","203","116","9","14","131","99","16","25","10","20","37","49",
"1400000US13121007707","Census Tract 77.07, Fulton County, Georgia","998","202","134","76","285","157","365","149","135","131","79","55","447","175","90","66","199","148","144","120","14","22","0","14","253","89","32","46","16","20","133","75","14","26","58","46","127","77","0","14","59","56","53","57","15","24","0","14","171","143","12","20","11","16","35","45","92","130","21","29",
"1400000US13121007708","Census Tract 77.08, Fulton County, Georgia","1468","502","355","142","422","125","593","462","40","32","58","35","295","125","112","91","165","86","10","14","8","13","0","14","862","476","172","97","118","75","529","458","25","28","18","28","106","70","16","24","62","56","21","37","0","14","7","11","205","98","55","51","77","83","33","34","7","10","33","28",
"1400000US13121007709","Census Tract 77.09, Fulton County, Georgia","1498","329","226","162","376","219","618","370","26","41","252","112","388","237","101","105","239","201","22","40","26","41","0","14","603","312","78","125","21","38","368","291","0","14","136","88","243","129","0","14","76","92","132","114","0","14","35","51","264","327","47","72","40","71","96","182","0","14","81","108",
"1400000US13121007710","Census Tract 77.10, Fulton County, Georgia","1937","779","753","803","799","278","319","238","66","73","0","14","1571","789","689","801","682","274","200","192","0","14","0","14","283","175","64","97","54","88","119","145","46","69","0","14","63","105","0","14","63","105","0","14","0","14","0","14","20","35","0","14","0","14","0","14","20","35","0","14",
"1400000US13121007711","Census Tract 77.11, Fulton County, Georgia","1206","253","289","167","377","184","540","309","0","14","0","14","561","194","207","136","222","164","132","149","0","14","0","14","231","172","82","130","124","124","25","40","0","14","0","14","218","143","0","14","31","61","187","144","0","14","0","14","196","252","0","14","0","14","196","252","0","14","0","14",
"1400000US13121007805","Census Tract 78.05, Fulton County, Georgia","1793","634","690","535","481","154","529","338","43","44","50","39","620","126","227","83","368","129","25","29","0","14","0","14","621","522","399","522","48","55","161","90","13","14","0","14","351","352","55","80","36","57","224","311","30","40","6","11","201","112","9","16","29","38","119","106","0","14","44","38",
"1400000US13121007806","Census Tract 78.06, Fulton County, Georgia","2253","346","157","82","1154","383","635","210","116","98","191","149","879","228","99","75","693","228","87","114","0","20","0","20","669","355","16","26","412","322","184","118","57","70","0","20","218","120","21","35","23","37","103","70","13","21","58","92","487","170","21","34","26","38","261","143","46","77","133","113",
"1400000US13121007807","Census Tract 78.07, Fulton County, Georgia","1043","236","371","232","400","101","221","103","40","39","11","12","361","120","87","48","212","91","62","73","0","14","0","14","298","97","74","60","105","71","78","53","30","37","11","12","78","46","50","47","9","15","9","14","10","11","0","14","306","236","160","223","74","54","72","52","0","14","0","14",
"1400000US13121007808","Census Tract 78.08, Fulton County, Georgia","1225","131","606","168","411","124","177","96","31","52","0","14","314","135","212","115","102","64","0","14","0","14","0","14","406","139","179","105","127","71","69","51","31","52","0","14","158","99","60","64","81","69","17","24","0","14","0","14","347","125","155","100","101","71","91","81","0","14","0","14",
"1400000US13121007809","Census Tract 78.09, Fulton County, Georgia","1770","323","215","299","453","165","686","177","299","132","117","102","789","334","202","288","304","168","251","150","32","51","0","14","436","130","0","14","149","89","158","92","51","49","78","90","227","109","0","14","0","14","172","98","55","54","0","14","318","122","13","22","0","14","105","88","161","91","39","56",
"1400000US13121007810","Census Tract 78.10, Fulton County, Georgia","2018","529","138","125","1285","546","453","201","75","76","67","80","786","540","138","125","648","503","0","20","0","20","0","20","634","229","0","20","403","221","168","105","17","30","46","73","300","139","0","20","147","122","95","66","58","70","0","20","298","201","0","20","87","109","190","173","0","20","21","33",
"1400000US13121007900","Census Tract 79, Fulton County, Georgia","2533","430","209","235","1227","292","737","251","171","120","189","179","1038","371","193","233","715","284","59","54","71","88","0","20","1106","329","0","20","377","148","478","229","78","72","173","175","249","112","16","30","35","53","160","104","22","35","16","29","140","148","0","20","100","149","40","71","0","20","0","20",
"1400000US13121008000","Census Tract 80, Fulton County, Georgia","2329","440","472","348","1128","378","542","163","111","59","76","48","967","396","331","336","500","251","125","88","0","20","11","16","715","268","35","42","315","211","293","130","46","42","26","43","420","236","54","44","231","222","69","57","33","34","33","37","227","102","52","60","82","69","55","44","32","34","6","12",
"1400000US13121008103","Census Tract 81.03, Fulton County, Georgia","1579","238","360","162","992","271","138","81","0","14","89","85","944","263","260","152","684","233","0","14","0","14","0","14","301","109","40","44","123","91","138","81","0","14","0","14","105","90","0","14","73","81","0","14","0","14","32","51","229","101","60","40","112","99","0","14","0","14","57","57",
"1400000US13121008104","Census Tract 81.04, Fulton County, Georgia","1593","268","273","123","648","149","488","271","172","108","12","22","459","144","108","79","219","100","132","99","0","14","0","14","687","198","87","79","290","113","154","99","144","106","12","22","270","230","18","23","96","76","139","213","17","26","0","14","177","95","60","53","43","52","63","53","11","18","0","14",
"1400000US13121008202","Census Tract 82.02, Fulton County, Georgia","883","241","302","214","350","123","141","70","80","38","10","16","354","215","188","205","115","50","51","37","0","14","0","14","134","53","13","15","61","35","25","20","35","29","0","14","143","78","61","52","37","36","39","38","6","9","0","14","252","98","40","32","137","110","26","34","39","33","10","16",
"1400000US13121008203","Census Tract 82.03, Fulton County, Georgia","1412","486","624","495","463","210","245","121","80","96","0","14","922","486","497","489","334","169","91","76","0","14","0","14","264","180","120","130","13","25","131","115","0","14","0","14","131","137","0","14","84","118","23","40","24","38","0","14","95","97","7","31","32","52","0","14","56","89","0","14",
"1400000US13121008204","Census Tract 82.04, Fulton County, Georgia","1328","245","278","136","602","237","363","150","57","48","28","46","676","241","181","118","445","229","50","71","0","14","0","14","370","150","5","14","110","86","255","124","0","14","0","14","173","81","30","34","25","41","50","53","57","48","11","18","109","66","62","48","22","43","8","19","0","14","17","41",
"1400000US13121008301","Census Tract 83.01, Fulton County, Georgia","1019","356","359","166","476","253","159","82","25","27","0","14","553","315","246","148","307","233","0","14","0","14","0","14","107","64","38","48","26","29","43","36","0","14","0","14","185","92","47","45","91","71","35","31","12","19","0","14","174","107","28","43","52","59","81","77","13","18","0","14",
"1400000US13121008302","Census Tract 83.02, Fulton County, Georgia","638","106","190","93","284","71","82","39","67","51","15","16","219","71","67","42","113","49","14","16","25","35","0","14","229","91","60","56","84","53","48","31","29","27","8","12","117","64","57","49","52","43","8","11","0","14","0","14","73","44","6","10","35","29","12","14","13","24","7","11",
"1400000US13121008400","Census Tract 84, Fulton County, Georgia","1696","740","433","128","1020","717","159","91","48","74","36","57","1253","735","359","119","881","717","13","20","0","14","0","14","292","134","6","17","119","68","83","77","48","74","36","57","12","18","12","18","0","14","0","14","0","14","0","14","139","85","56","53","20","36","63","69","0","14","0","14",
"1400000US13121008500","Census Tract 85, Fulton County, Georgia","761","121","171","85","394","111","147","81","49","57","0","14","245","78","74","57","158","73","13","19","0","14","0","14","315","106","97","67","132","81","86","65","0","14","0","14","64","60","0","14","33","36","0","14","31","48","0","14","137","85","0","14","71","69","48","45","18","29","0","14",
"1400000US13121008601","Census Tract 86.01, Fulton County, Georgia","1921","429","860","360","749","269","175","99","108","63","29","46","769","250","371","166","321","209","77","67","0","20","0","20","554","353","304","325","145","65","57","50","19","22","29","46","265","93","144","84","53","59","22","36","46","42","0","20","333","145","41","48","230","141","19","32","43","44","0","20",
"1400000US13121008602","Census Tract 86.02, Fulton County, Georgia","565","77","167","89","283","88","62","33","24","16","29","29","155","85","43","55","96","64","11","12","5","8","0","14","172","70","67","53","63","38","26","20","10","12","6","9","118","70","50","53","27","39","19","24","6","8","16","25","120","62","7","11","97","61","6","8","3","6","7","10",
"1400000US13121008701","Census Tract 87.01, Fulton County, Georgia","1358","282","474","284","474","173","304","148","93","99","13","22","507","232","221","191","269","142","17","28","0","14","0","14","288","205","176","178","60","76","17","27","35","56","0","14","248","148","16","26","101","96","131","111","0","14","0","14","315","176","61","73","44","71","139","118","58","81","13","22",
"1400000US13121008702","Census Tract 87.02, Fulton County, Georgia","1139","162","186","114","617","208","302","157","34","42","0","14","492","155","108","89","384","163","0","14","0","14","0","14","441","188","78","91","144","153","219","147","0","14","0","14","143","92","0","14","26","43","83","66","34","42","0","14","63","101","0","14","63","101","0","14","0","14","0","14",
"1400000US13121008801","Census Tract 88.01, Fulton County, Georgia","979","261","30","34","254","145","618","244","77","74","0","14","298","148","0","14","225","137","73","61","0","14","0","14","233","176","0","14","0","14","233","176","0","14","0","14","184","129","30","34","29","51","96","89","29","48","0","14","264","149","0","14","0","14","216","152","48","59","0","14",
"1400000US13121008802","Census Tract 88.02, Fulton County, Georgia","1130","203","86","63","239","113","698","163","80","63","27","31","219","92","70","58","149","87","0","14","0","14","0","14","466","169","0","14","52","52","352","155","50","44","12","20","216","109","16","25","0","14","173","104","12","21","15","25","229","56","0","14","38","42","173","56","18","29","0","14",
"1400000US13121008903","Census Tract 89.03, Fulton County, Georgia","1084","218","81","81","552","178","417","112","34","27","0","14","458","146","81","81","335","140","42","33","0","14","0","14","290","91","0","14","45","33","245","93","0","14","0","14","141","66","0","14","34","29","79","53","28","28","0","14","195","103","0","14","138","99","51","41","6","10","0","14",
"1400000US13121008905","Census Tract 89.05, Fulton County, Georgia","2877","441","32","49","1619","394","1099","373","127","96","0","14","1287","281","32","49","1255","284","0","14","0","14","0","14","1294","381","0","14","242","212","959","354","93","86","0","14","264","207","0","14","122","175","124","108","18","30","0","14","32","38","0","14","0","14","16","37","16","24","0","14",
"1400000US13121008906","Census Tract 89.06, Fulton County, Georgia","911","156","88","127","239","96","396","92","115","57","73","48","214","96","0","14","187","87","27","29","0","14","0","14","240","95","0","14","16","24","154","87","56","45","14","23","238","87","0","14","36","33","151","69","35","33","16","25","219","145","88","127","0","14","64","35","24","28","43","39",
"1400000US13121008907","Census Tract 89.07, Fulton County, Georgia","1740","333","0","14","1119","292","548","207","73","67","0","14","812","171","0","14","779","176","33","34","0","14","0","14","637","343","0","14","260","269","357","196","20","32","0","14","203","85","0","14","55","58","107","38","41","61","0","14","88","55","0","14","25","39","51","34","12","22","0","14",
"1400000US13121008908","Census Tract 89.08, Fulton County, Georgia","962","217","76","87","622","247","248","147","16","26","0","14","496","173","47","74","449","177","0","14","0","14","0","14","233","163","29","47","102","161","102","71","0","14","0","14","184","115","0","14","22","53","146","133","16","26","0","14","49","73","0","14","49","73","0","14","0","14","0","14",
"1400000US13121008909","Census Tract 89.09, Fulton County, Georgia","743","116","18","28","374","128","351","130","0","14","0","14","298","111","18","28","280","112","0","14","0","14","0","14","180","86","0","14","36","43","144","81","0","14","0","14","86","113","0","14","58","97","28","51","0","14","0","14","179","98","0","14","0","14","179","98","0","14","0","14",
"1400000US13121009001","Census Tract 90.01, Fulton County, Georgia","1360","202","131","150","660","170","528","123","10","21","31","31","772","220","131","150","627","169","14","21","0","14","0","14","438","133","0","14","22","29","406","132","10","21","0","14","80","60","0","14","11","19","55","54","0","14","14","23","70","49","0","14","0","14","53","45","0","14","17","25",
"1400000US13121009002","Census Tract 90.02, Fulton County, Georgia","904","112","0","14","112","59","640","122","124","61","28","33","94","62","0","14","61","42","9","13","24","36","0","14","254","85","0","14","22","32","204","89","28","31","0","14","138","64","0","14","29","34","67","42","42","28","0","14","418","81","0","14","0","14","360","87","30","29","28","33",
"1400000US13121009103","Census Tract 91.03, Fulton County, Georgia","1938","290","138","116","914","233","754","176","100","85","32","31","998","262","97","105","831","224","70","69","0","14","0","14","647","158","41","47","83","72","461","148","30","33","32","31","258","139","0","14","0","14","188","109","70","78","0","14","35","44","0","14","0","14","35","44","0","14","0","14",
"1400000US13121009104","Census Tract 91.04, Fulton County, Georgia","1699","248","194","92","941","219","531","208","33","37","0","14","972","199","134","82","793","197","28","37","17","28","0","14","669","236","39","57","125","93","489","212","16","25","0","14","58","66","21","34","23","43","14","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13121009105","Census Tract 91.05, Fulton County, Georgia","463","92","0","14","120","64","236","79","85","56","22","29","120","64","0","14","120","64","0","14","0","14","0","14","136","64","0","14","0","14","122","63","14","21","0","14","52","30","0","14","0","14","26","21","26","30","0","14","155","64","0","14","0","14","88","45","45","52","22","29",
"1400000US13121009106","Census Tract 91.06, Fulton County, Georgia","1240","217","272","146","488","211","308","204","172","103","0","14","739","215","239","150","404","184","0","14","96","63","0","14","338","214","33","39","0","14","295","202","10","40","0","14","163","126","0","14","84","102","13","24","66","74","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13121009201","Census Tract 92.01, Fulton County, Georgia","934","126","144","58","463","147","241","105","77","58","9","15","421","136","31","50","378","145","12","21","0","14","0","14","359","146","14","23","85","85","201","108","59","59","0","14","27","32","0","14","0","14","0","14","18","31","9","15","127","30","99","17","0","14","28","33","0","14","0","14",
"1400000US13121009202","Census Tract 92.02, Fulton County, Georgia","1636","291","32","46","827","140","738","306","39","34","0","14","623","126","32","46","569","128","22","36","0","14","0","14","829","301","0","14","143","87","673","305","13","20","0","14","68","47","0","14","20","25","35","33","13","21","0","14","116","76","0","14","95","74","8","15","13","21","0","14",
"1400000US13121009203","Census Tract 92.03, Fulton County, Georgia","1581","422","338","306","898","208","307","146","38","30","0","14","1148","403","324","309","809","223","15","23","0","14","0","14","338","177","14","21","84","113","235","139","5","12","0","14","78","54","0","14","5","16","46","49","27","27","0","14","17","29","0","14","0","14","11","20","6","20","0","14",
"1400000US13121009301","Census Tract 93.01, Fulton County, Georgia","1865","402","83","69","967","403","641","151","174","69","0","14","874","407","27","31","830","403","17","26","0","14","0","14","550","147","21","34","126","87","332","121","71","55","0","14","170","93","0","14","11","19","101","66","58","47","0","14","271","171","35","56","0","14","191","145","45","38","0","14",
"1400000US13121009302","Census Tract 93.02, Fulton County, Georgia","1066","149","114","121","546","182","321","135","58","75","27","51","571","160","114","121","457","173","0","14","0","14","0","14","280","135","0","14","68","69","194","98","18","42","0","14","100","77","0","14","21","35","52","51","0","14","27","51","115","50","0","14","0","14","75","49","40","86","0","14",
"1400000US13121009405","Census Tract 94.05, Fulton County, Georgia","2179","474","476","453","896","198","734","211","73","74","0","14","943","439","352","440","530","159","61","72","0","14","0","14","977","212","72","53","281","114","624","195","0","14","0","14","131","89","0","14","44","51","14","23","73","74","0","14","128","86","52","58","41","46","35","46","0","14","0","14",
"1400000US13121009406","Census Tract 94.06, Fulton County, Georgia","1039","203","79","54","727","217","203","108","30","48","0","14","749","206","20","32","663","211","36","57","30","48","0","14","217","100","0","14","50","43","167","101","0","14","0","14","14","22","0","14","14","22","0","14","0","14","0","14","59","44","59","44","0","14","0","14","0","14","0","14",
"1400000US13121009407","Census Tract 94.07, Fulton County, Georgia","667","136","0","14","486","134","149","79","32","47","0","14","456","132","0","14","456","132","0","14","0","14","0","14","144","83","0","14","17","27","127","79","0","14","0","14","45","51","0","14","13","21","0","14","32","47","0","14","22","2","0","14","0","14","22","2","0","14","0","14",
"1400000US13121009408","Census Tract 94.08, Fulton County, Georgia","1200","134","277","135","627","180","277","97","0","14","19","31","796","141","239","138","523","140","15","24","0","14","19","31","360","120","38","58","104","109","218","79","0","14","0","14","44","68","0","14","0","14","44","68","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13121009409","Census Tract 94.09, Fulton County, Georgia","933","100","288","139","385","165","217","110","43","59","0","14","331","140","138","90","193","115","0","14","0","14","0","14","354","177","107","111","141","159","106","78","0","14","0","14","202","123","43","49","51","79","65","72","43","59","0","14","46","16","0","14","0","14","46","16","0","14","0","14",
"1400000US13121009410","Census Tract 94.10, Fulton County, Georgia","1307","421","38","30","479","148","790","403","0","14","0","14","494","153","14","23","450","149","30","36","0","14","0","14","490","245","24","29","29","30","437","245","0","14","0","14","18","36","0","14","0","14","18","36","0","14","0","14","305","342","0","14","0","14","305","342","0","14","0","14",
"1400000US13121009411","Census Tract 94.11, Fulton County, Georgia","1359","385","25","39","693","361","486","138","155","134","0","14","727","355","25","39","636","354","66","61","0","14","0","14","416","159","0","14","38","43","294","125","84","125","0","14","79","73","0","14","0","14","79","73","0","14","0","14","137","94","0","14","19","30","47","45","71","66","0","14",
"1400000US13121009501","Census Tract 95.01, Fulton County, Georgia","1662","175","60","50","440","108","744","170","326","122","92","48","515","121","60","50","398","107","43","42","0","14","14","22","857","162","0","14","42","34","587","164","207","109","21","21","71","53","0","14","0","14","0","14","51","44","20","22","219","78","0","14","0","14","114","64","68","46","37","39",
"1400000US13121009503","Census Tract 95.03, Fulton County, Georgia","1052","197","323","176","529","161","200","117","0","14","0","14","875","199","323","176","509","157","43","61","0","14","0","14","177","102","0","14","20","32","157","95","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13121009504","Census Tract 95.04, Fulton County, Georgia","1248","198","71","89","659","215","493","152","23","27","2","13","685","190","21","37","582","192","82","79","0","14","0","14","358","152","50","80","66","71","230","119","12","20","0","14","22","29","0","14","11","22","11","20","0","14","0","14","183","94","0","14","0","14","170","105","11","22","2","13",
"1400000US13121009601","Census Tract 96.01, Fulton County, Georgia","1685","279","32","36","851","277","594","142","190","80","18","21","718","217","11","17","605","205","39","35","63","73","0","14","617","144","0","14","101","64","451","133","55","38","10","17","300","210","21","31","145","196","67","40","67","41","0","14","50","27","0","14","0","14","37","22","5","10","8","12",
"1400000US13121009604","Census Tract 96.04, Fulton County, Georgia","1472","199","8","14","667","179","687","180","99","61","11","20","739","194","8","14","629","167","102","106","0","14","0","14","461","176","0","14","38","43","366","166","57","52","0","14","156","94","0","14","0","14","114","83","42","42","0","14","116","56","0","14","0","14","105","61","0","14","11","20",
"1400000US13121009605","Census Tract 96.05, Fulton County, Georgia","1728","326","279","134","988","263","331","133","130","208","0","14","1185","230","261","131","924","255","0","14","0","14","0","14","393","139","18","28","64","46","311","132","0","14","0","14","130","208","0","14","0","14","0","14","130","208","0","14","20","5","0","14","0","14","20","5","0","14","0","14",
"1400000US13121009606","Census Tract 96.06, Fulton County, Georgia","463","72","0","14","134","68","265","78","47","43","17","28","143","65","0","14","116","64","27","31","0","14","0","14","75","53","0","14","0","14","75","53","0","14","0","14","66","50","0","14","0","14","30","31","36","40","0","14","179","66","0","14","18","31","133","60","11","17","17","28",
"1400000US13121009607","Census Tract 96.07, Fulton County, Georgia","2429","288","338","137","1345","232","682","235","64","54","0","14","1279","305","323","136","807","187","149","144","0","14","0","14","929","245","15","24","480","182","418","168","16","25","0","14","183","103","0","14","58","71","77","65","48","51","0","14","38","62","0","14","0","14","38","62","0","14","0","14",
"1400000US13121009700","Census Tract 97, Fulton County, Georgia","1617","243","31","28","545","250","562","126","333","109","146","84","403","149","0","14","379","150","24","25","0","14","0","14","611","238","7","12","144","209","280","78","145","95","35","35","253","91","15","23","22","23","72","40","62","36","82","68","350","79","9","14","0","14","186","85","126","53","29","26",
"1400000US13121009802","Census Tract 98.02, Fulton County, Georgia","1755","197","107","86","549","173","590","122","409","113","100","50","574","172","87","83","391","153","96","49","0","14","0","14","622","121","13","22","96","52","277","85","210","91","26","29","198","81","7","11","12","18","62","55","55","43","62","42","361","84","0","14","50","51","155","66","144","49","12","19",
"1400000US13121009803","Census Tract 98.03, Fulton County, Georgia","1582","465","144","101","783","391","469","316","145","73","41","47","993","394","144","101","752","385","64","85","33","38","0","14","353","306","0","14","31","31","299","299","23","42","0","14","144","110","0","14","0","14","66","83","37","50","41","47","92","60","0","14","0","14","40","57","52","46","0","14",
"1400000US13121009804","Census Tract 98.04, Fulton County, Georgia","794","144","0","14","75","54","488","124","175","93","56","89","79","57","0","14","57","49","22","34","0","14","0","14","275","74","0","14","18","28","196","71","61","55","0","14","36","41","0","14","0","14","19","30","17","27","0","14","404","140","0","14","0","14","251","101","97","72","56","89",
"1400000US13121009900","Census Tract 99, Fulton County, Georgia","1973","215","0","14","577","138","992","209","208","82","196","123","573","145","0","14","504","141","69","71","0","14","0","14","593","160","0","14","59","48","432","147","49","49","53","44","243","115","0","14","14","24","105","82","65","54","59","61","564","158","0","14","0","14","386","136","94","54","84","98",
"1400000US13121010003","Census Tract 100.03, Fulton County, Georgia","1857","371","112","107","1032","295","497","203","167","101","49","53","1142","308","112","107","1016","294","14","26","0","14","0","14","431","191","0","14","16","27","335","182","80","67","0","14","100","62","0","14","0","14","57","44","31","36","12","20","184","96","0","14","0","14","91","69","56","55","37","49",
"1400000US13121010004","Census Tract 100.04, Fulton County, Georgia","758","242","0","14","126","74","380","230","220","107","32","39","157","103","0","14","81","57","0","14","76","90","0","14","140","80","0","14","45","55","83","55","12","19","0","14","194","125","0","14","0","14","103","113","91","59","0","14","267","190","0","14","0","14","194","182","41","41","32","39",
"1400000US13121010005","Census Tract 100.05, Fulton County, Georgia","1042","133","37","62","98","69","623","143","254","103","30","35","122","95","37","62","66","57","19","33","0","14","0","14","411","125","0","14","0","14","297","102","114","84","0","14","151","80","0","14","32","48","52","47","67","48","0","14","358","57","0","14","0","14","255","74","73","64","30","35",
"1400000US13121010006","Census Tract 100.06, Fulton County, Georgia","2374","292","329","208","1324","303","706","216","15","23","0","14","1332","305","268","182","955","266","109","120","0","14","0","14","1028","255","61","100","355","214","597","206","15","23","0","14","14","23","0","14","14","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13121010007","Census Tract 100.07, Fulton County, Georgia","680","90","16","27","251","95","256","82","84","81","73","64","175","89","16","27","112","62","47","53","0","14","0","14","242","78","0","14","86","54","72","55","84","81","0","14","177","87","0","14","22","34","82","54","0","14","73","64","86","60","0","14","31","48","55","37","0","14","0","14",
"1400000US13121010106","Census Tract 101.06, Fulton County, Georgia","1823","204","0","14","815","203","700","179","218","104","90","52","614","186","0","14","536","175","55","62","23","31","0","14","782","228","0","14","214","156","426","161","117","87","25","29","157","74","0","14","0","14","86","70","58","43","13","19","270","97","0","14","65","53","133","63","20","30","52","44",
